比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
热火96-9176人,客,82,31,24,91,0.792,30,8,负,33,43,14,31,10,19,10,7,费城76人,0.323,16,2015/11/21,0.378,16,PHI
热火97-75奇才,主,91,29,13,75,0.692,12,2,负,34,45,32,31,4,9,11,5,华盛顿奇才,0.138,10,2016/1/3,0.341,19,WAS
热火97-78尼克斯,主,85,14,15,78,0.733,24,5,负,32,39,17,32,3,11,7,7,纽约尼克斯,0.214,10,2015/11/27,0.376,16,NYK
热火97-95雷霆,客,79,16,24,95,0.875,18,1,负,35,44,19,35,4,21,9,5,俄克拉荷马雷霆,0.25,15,2015/12/3,0.443,15,OKC
热火98-81尼克斯,主,87,15,12,81,0.917,23,9,负,27,39,61,32,6,11,12,8,纽约尼克斯,0.4,11,2016/2/28,0.368,16,NYK
热火98-95黄蜂,主,81,26,15,95,0.867,16,10,负,38,41,50,36,10,13,3,5,夏洛特黄蜂,0.385,12,2016/2/5,0.444,23,CHA
热火98-95掘金,主,78,18,26,95,0.962,18,6,负,31,37,40,32,6,25,6,4,丹佛掘金,0.333,13,2016/1/15,0.41,23,DEN
热火99-84骑士,客,85,28,24,84,0.667,26,1,负,25,36,20,31,6,16,11,8,克里夫兰骑士,0.214,14,2015/12/5,0.365,14,CLE
热火99-93活塞,主,84,18,30,93,0.667,17,4,负,30,48,81,34,5,20,18,9,底特律活塞,0.278,15,2016/4/12,0.405,15,DET
森林狼100-112掘金,客,73,18,27,112,0.741,26,6,胜,29,39,25,41,10,20,10,9,丹佛掘金,0.556,14,2015/12/15,0.562,24,DEN
森林狼100-85篮网,主,78,21,20,85,0.8,20,2,负,33,39,27,32,5,16,6,7,布鲁克林篮网,0.238,14,2015/12/20,0.41,26,BKN
森林狼100-9576人,客,78,31,27,95,0.778,26,6,负,30,41,15,32,10,21,11,10,费城76人,0.323,19,2015/11/23,0.41,15,PHI
森林狼101-104魔术,主,110,21,21,104,0.619,21,4,胜,34,54,12,41,9,13,20,10,奥兰多魔术,0.429,9,2015/11/18,0.373,20,ORL
森林狼101-106开拓者,客,89,30,20,106,0.75,27,6,胜,35,46,4,41,9,15,11,5,波特兰开拓者,0.3,16,2015/11/2,0.461,18,POR
森林狼101-108太阳,主,87,30,24,108,0.833,26,8,胜,26,38,25,39,10,20,12,16,菲尼克斯太阳,0.333,14,2015/12/13,0.448,28,PHO
森林狼101-116雄鹿,主,83,24,20,116,0.8,19,6,胜,28,37,62,43,14,16,9,13,密尔沃基雄鹿,0.583,18,2016/3/4,0.518,24,MIL
森林狼101-128小牛,主,89,36,21,128,1,26,6,胜,35,43,60,47,13,21,8,9,达拉斯小牛,0.361,8,2016/2/28,0.528,34,DAL
森林狼101-91国王,主,86,22,15,91,0.6,16,3,负,24,36,17,37,8,9,12,4,萨克拉门托国王,0.364,15,2015/11/27,0.43,21,SAC
森林狼102-107尼克斯,主,85,21,30,107,0.833,17,10,胜,36,50,26,37,8,25,14,2,纽约尼克斯,0.381,14,2015/12/16,0.435,28,NYK
森林狼102-116鹈鹕,客,97,24,20,116,0.6,25,3,胜,32,41,51,47,10,12,9,7,新奥尔良鹈鹕,0.417,4,2016/2/8,0.485,22,NOH
森林狼102-93公牛,主,93,32,23,93,0.696,26,6,负,40,50,7,33,11,16,10,7,芝加哥公牛,0.344,18,2015/11/7,0.355,20,CHI
森林狼103-107步行者,主,86,25,23,107,0.652,9,5,胜,28,40,10,41,10,15,12,9,印第安纳步行者,0.4,11,2015/11/13,0.477,23,IND
森林狼103-108黄蜂,主,90,30,17,108,0.824,17,7,胜,36,42,62,41,12,14,6,8,夏洛特黄蜂,0.4,13,2016/3/7,0.456,20,CHA
森林狼103-109开拓者,客,77,20,30,109,0.7,21,3,胜,32,40,21,39,10,21,8,7,波特兰开拓者,0.5,14,2015/12/5,0.506,23,POR
森林狼103-91热火,主,79,24,30,91,0.467,26,12,负,41,51,10,36,5,14,10,3,迈阿密热火,0.208,22,2015/11/17,0.456,20,MIA
森林狼104-107火箭,主,75,30,38,107,0.684,19,3,胜,31,39,40,37,7,26,8,11,休斯顿火箭,0.233,16,2016/1/13,0.493,19,HOU
森林狼104-107太阳,主,95,35,20,107,0.8,26,3,胜,38,57,67,40,11,16,19,8,菲尼克斯太阳,0.314,23,2016/3/14,0.421,22,PHO
森林狼104-109灰熊,主,82,21,28,109,0.786,24,5,胜,31,42,54,40,7,22,11,13,孟菲斯灰熊,0.333,14,2016/2/19,0.488,17,MEM
森林狼104-109勇士,客,87,24,24,109,0.625,20,10,胜,31,44,70,43,8,15,13,13,金州勇士,0.333,16,2016/3/21,0.494,31,GSW
森林狼105-114猛龙,主,85,26,26,114,0.846,22,7,胜,26,39,56,41,10,22,13,7,多伦多猛龙,0.385,12,2016/2/24,0.482,21,TOR
森林狼105-129火箭,客,86,30,26,129,0.692,23,5,胜,35,43,81,48,15,18,8,12,休斯顿火箭,0.5,17,2016/4/11,0.558,28,HOU
森林狼105-97国王,主,85,17,21,97,0.905,23,5,负,30,47,79,36,6,19,17,11,萨克拉门托国王,0.353,19,2016/4/7,0.424,19,SAC
森林狼106-101灰熊,客,79,19,22,101,0.818,23,3,负,24,34,45,37,9,18,10,9,孟菲斯灰熊,0.474,13,2016/1/23,0.468,22,MEM
森林狼106-105开拓者,主,80,24,18,105,0.889,20,4,负,26,37,81,40,9,16,11,2,波特兰开拓者,0.375,17,2016/4/9,0.5,19,POR
森林狼106-110快船,客,86,25,29,110,0.897,26,9,胜,30,43,21,38,8,26,13,10,洛杉矶快船,0.32,17,2015/12/7,0.442,21,LAC
森林狼106-114灰熊,客,71,17,27,114,0.926,16,6,胜,30,34,11,40,9,25,4,7,孟菲斯灰熊,0.529,15,2015/11/15,0.563,21,MEM
森林狼107-114骑士,主,89,31,20,114,0.65,18,3,胜,31,43,43,45,11,13,12,7,克里夫兰骑士,0.355,15,2016/1/25,0.506,30,CLE
森林狼108-102快船,主,75,32,34,102,0.735,22,6,负,24,35,49,33,11,25,11,10,洛杉矶快船,0.344,13,2016/2/3,0.44,20,LAC
森林狼108-111掘金,主,86,28,33,111,0.727,25,1,胜,42,50,23,38,11,24,8,7,丹佛掘金,0.393,12,2015/12/11,0.442,21,DEN
森林狼111-116火箭,主,85,29,14,116,0.643,19,7,胜,29,42,69,48,11,9,13,9,休斯顿火箭,0.379,17,2016/3/18,0.565,31,HOU
森林狼112-105公牛,客,85,20,19,105,0.895,17,4,负,22,31,50,40,8,17,9,5,芝加哥公牛,0.4,11,2016/2/6,0.471,27,CHI
森林狼112-110鹈鹕,主,84,27,26,110,0.846,24,4,负,35,42,58,39,10,22,7,9,新奥尔良鹈鹕,0.37,15,2016/2/27,0.464,22,NOH
森林狼112-111湖人,主,90,34,35,111,0.914,29,4,负,36,48,1,35,9,32,12,2,洛杉矶湖人,0.265,13,2015/10/28,0.389,18,LAL
森林狼113-104国王,客,91,20,23,104,0.522,25,4,负,26,40,71,42,8,12,14,6,萨克拉门托国王,0.4,17,2016/3/23,0.462,23,SAC
森林狼114-108灰熊,主,100,20,21,108,0.762,21,8,负,24,51,68,44,4,16,27,3,孟菲斯灰熊,0.2,10,2016/3/16,0.44,22,MEM
森林狼115-119湖人,主,80,26,35,119,0.771,24,2,胜,24,31,51,40,12,27,7,9,洛杉矶湖人,0.462,9,2016/2/2,0.5,23,LAL
森林狼116-129勇士,客,89,38,16,129,0.938,25,7,胜,27,33,10,48,18,15,6,8,金州勇士,0.474,11,2015/11/12,0.539,34,GSW
森林狼117-107老鹰,主,86,31,7,107,0.857,19,6,负,23,27,9,44,13,6,4,13,亚特兰大老鹰,0.419,17,2015/11/9,0.512,30,ATL
森林狼117-112猛龙,客,86,31,32,112,0.75,34,10,负,28,39,52,39,10,24,11,4,多伦多猛龙,0.323,6,2016/2/10,0.453,19,TOR
森林狼117-87太阳,客,81,15,25,87,0.56,29,2,负,21,30,42,35,3,14,9,5,菲尼克斯太阳,0.2,15,2016/1/17,0.432,16,PHO
森林狼121-116太阳,客,84,33,23,116,0.826,34,2,负,29,36,74,41,15,19,7,9,菲尼克斯太阳,0.455,21,2016/3/28,0.488,22,PHO
森林狼123-122湖人,客,93,23,27,122,0.63,23,1,负,31,40,22,48,9,17,9,9,洛杉矶湖人,0.391,9,2015/12/9,0.516,19,LAL
森林狼123-126雷霆,客,91,20,21,126,0.952,25,6,胜,32,47,48,48,10,20,15,0,俄克拉荷马雷霆,0.5,12,2016/1/27,0.527,23,OKC
森林狼124-117勇士,主,98,35,8,117,0.875,29,5,负,37,46,78,49,12,7,9,9,金州勇士,0.343,23,2016/4/5,0.5,35,GSW
森林狼124-122凯尔特,客,101,28,17,122,0.824,27,2,负,28,38,58,49,10,14,10,13,波士顿凯尔特人,0.357,11,2016/2/22,0.485,33,BOS
森林狼132-118篮网,客,92,26,26,118,0.731,21,4,负,20,37,63,45,9,19,17,7,布鲁克林篮网,0.346,15,2016/3/5,0.489,19,BKN
森林狼132-129奇才,主,100,29,23,129,0.696,22,2,负,32,45,72,50,13,16,13,7,华盛顿奇才,0.448,14,2016/3/25,0.5,37,WAS
森林狼144-109鹈鹕,客,92,30,22,109,0.818,16,0,负,23,33,82,40,11,18,10,7,新奥尔良鹈鹕,0.367,16,2016/4/13,0.435,31,NOH
森林狼74-78掘金,客,81,20,17,78,0.706,19,7,胜,33,46,36,29,8,12,13,3,丹佛掘金,0.4,11,2016/1/6,0.358,21,DEN
森林狼78-88小牛,客,83,40,17,88,0.588,17,4,胜,29,44,77,32,14,10,15,6,达拉斯小牛,0.35,10,2016/4/3,0.386,19,DAL
森林狼79-99快船,客,84,31,18,99,0.889,17,9,胜,34,41,74,37,9,16,7,8,洛杉矶快船,0.29,7,2016/3/30,0.44,26,LAC
森林狼83-108马刺,客,82,24,14,108,0.714,14,9,胜,33,47,30,44,10,10,14,7,圣安东尼奥马刺,0.417,15,2015/12/23,0.537,24,SAS
森林狼84-93爵士,客,83,21,7,93,0.857,16,8,胜,38,45,73,39,9,6,7,5,犹他爵士,0.429,12,2016/3/26,0.47,21,UTA
森林狼84-96热火,客,76,14,25,96,0.72,19,6,胜,35,42,5,37,4,18,7,6,迈阿密热火,0.286,16,2015/11/5,0.487,14,MIA
森林狼85-95雄鹿,客,75,16,28,95,0.821,18,5,胜,37,48,35,32,8,23,11,7,密尔沃基雄鹿,0.5,13,2016/1/2,0.427,20,MIL
森林狼85-98爵士,主,72,22,23,98,0.609,11,5,胜,32,43,76,38,8,14,11,9,犹他爵士,0.364,15,2016/4/1,0.528,13,UTA
森林狼86-96活塞,客,87,28,13,96,0.769,23,5,胜,37,45,12,40,6,10,8,11,底特律活塞,0.214,14,2015/11/20,0.46,13,DET
森林狼87-93小牛,客,77,20,21,93,0.714,19,3,胜,28,39,38,36,6,15,11,7,达拉斯小牛,0.3,13,2016/1/10,0.468,20,DAL
森林狼88-102步行者,客,80,26,14,102,0.929,13,2,胜,29,39,29,40,9,13,10,10,印第安纳步行者,0.346,21,2015/12/26,0.5,25,IND
森林狼90-103爵士,主,76,25,16,103,0.813,21,5,胜,30,40,46,40,10,13,10,8,犹他爵士,0.4,13,2016/1/29,0.526,24,UTA
森林狼90-115活塞,主,86,35,28,115,0.679,16,3,胜,40,52,33,41,14,19,12,7,底特律活塞,0.4,15,2015/12/31,0.477,24,DET
森林狼91-116马刺,客,85,19,19,116,0.947,16,7,胜,37,46,64,47,4,18,9,13,圣安东尼奥马刺,0.211,9,2016/3/8,0.553,28,SAS
森林狼93-113雷霆,主,89,23,22,113,0.636,21,7,胜,28,40,41,47,5,14,12,10,俄克拉荷马雷霆,0.217,6,2016/1/15,0.528,31,OKC
森林狼93-96开拓者,主,76,27,30,96,0.867,21,5,胜,29,37,49,32,6,26,8,7,波特兰开拓者,0.222,13,2016/1/31,0.421,16,POR
森林狼93-96魔术,客,86,17,20,96,0.75,30,5,胜,33,44,18,38,5,15,11,7,奥兰多魔术,0.294,13,2015/12/1,0.442,19,ORL
森林狼94-106小牛,主,97,25,22,106,0.773,15,2,胜,37,46,44,42,5,17,9,11,达拉斯小牛,0.2,11,2016/1/20,0.433,18,DAL
森林狼94-80爵士,客,80,39,20,80,0.7,24,8,负,29,44,30,28,10,14,15,8,犹他爵士,0.256,19,2015/12/30,0.35,15,UTA
森林狼95-101马刺,主,72,17,28,101,0.786,18,5,胜,31,36,33,37,5,22,5,5,圣安东尼奥马刺,0.294,16,2015/12/28,0.514,25,SAS
森林狼95-103尼克斯,客,83,17,16,103,0.875,19,7,胜,40,51,57,42,5,14,11,4,纽约尼克斯,0.294,16,2016/2/20,0.506,17,NYK
森林狼95-104黄蜂,客,78,26,27,104,0.741,20,5,胜,30,34,7,38,8,20,4,8,夏洛特黄蜂,0.308,16,2015/11/10,0.487,18,CHA
森林狼95-78掘金,主,95,25,20,78,0.75,27,4,负,34,51,2,29,5,15,17,7,丹佛掘金,0.2,14,2015/10/30,0.305,15,DEN
森林狼96-101雷霆,客,84,22,18,101,0.778,21,3,胜,33,41,39,39,9,14,8,10,俄克拉荷马雷霆,0.409,16,2016/1/12,0.464,21,OKC
森林狼98-104奇才,客,84,29,13,104,0.692,22,3,胜,31,36,60,42,11,9,5,8,华盛顿奇才,0.379,17,2016/3/2,0.5,25,WAS
森林狼99-107快船,主,75,22,33,107,0.636,21,5,胜,32,39,17,39,8,21,7,3,洛杉矶快船,0.364,13,2015/11/29,0.52,24,LAC
森林狼99-10976人,主,87,20,14,109,0.643,24,10,胜,25,37,37,48,4,9,12,11,费城76人,0.2,16,2016/1/4,0.552,31,PHI
森林狼99-113凯尔特,主,89,25,16,113,0.563,22,9,胜,38,50,28,46,12,9,12,6,波士顿凯尔特人,0.48,16,2015/12/21,0.517,34,BOS
森林狼99-114鹈鹕,主,83,23,23,114,0.87,24,6,胜,28,40,41,42,10,20,12,9,新奥尔良鹈鹕,0.435,15,2016/1/19,0.506,21,NOH
森林狼99-125骑士,客,81,27,29,125,0.897,19,5,胜,33,43,34,43,13,26,10,8,克里夫兰骑士,0.481,11,2016/1/8,0.531,23,CLE
森林狼99-95国王,客,81,23,17,95,0.706,19,2,负,23,31,26,38,7,12,8,10,萨克拉门托国王,0.304,12,2015/12/18,0.469,22,SAC
森林狼99-95老鹰,客,82,32,35,95,0.714,20,7,负,38,53,17,31,8,25,15,10,亚特兰大老鹰,0.25,14,2015/11/25,0.378,14,ATL
森林狼99-96雷霆,主,84,27,25,96,0.72,24,7,负,38,54,65,36,6,18,16,3,俄克拉荷马雷霆,0.222,24,2016/3/11,0.429,15,OKC
太阳100-116火箭,客,78,24,56,116,0.625,32,4,胜,38,51,56,37,7,35,13,16,休斯顿火箭,0.292,20,2016/2/19,0.474,20,HOU
太阳101-105国王,客,83,17,28,105,0.607,19,12,胜,36,40,81,41,6,17,4,11,萨克拉门托国王,0.353,18,2016/4/11,0.494,25,SAC
太阳101-90开拓者,主,79,30,28,90,0.571,20,5,负,35,45,3,33,8,16,10,7,波特兰开拓者,0.267,16,2015/10/31,0.418,20,POR
太阳102-84魔术,主,101,27,14,84,0.5,31,3,负,35,50,61,35,7,7,15,12,奥兰多魔术,0.259,14,2016/3/4,0.347,20,ORL
太阳103-101公牛,主,90,21,18,101,0.722,19,8,负,32,48,18,41,6,13,16,11,芝加哥公牛,0.286,20,2015/12/7,0.456,28,CHI
太阳103-11376人,主,81,28,36,113,0.667,23,6,胜,33,41,46,39,11,24,8,9,费城76人,0.393,11,2016/1/26,0.481,25,PHI
太阳103-117凯尔特,主,96,30,29,117,0.655,19,5,胜,39,56,40,42,14,19,17,12,波士顿凯尔特人,0.467,12,2016/1/15,0.438,30,BOS
太阳103-124雷霆,主,94,20,30,124,0.733,25,8,胜,35,52,7,49,4,22,17,14,俄克拉荷马雷霆,0.2,15,2015/11/8,0.521,26,OKC
太阳103-128勇士,主,88,32,27,128,0.778,17,4,胜,40,49,26,46,15,21,9,12,金州勇士,0.469,17,2015/12/16,0.523,32,GSW
太阳104-11176人,客,79,27,27,111,0.852,26,8,胜,40,48,32,38,12,23,8,9,费城76人,0.444,21,2015/12/26,0.481,20,PHI
太阳104-112勇士,客,89,40,29,112,0.828,22,7,胜,42,50,52,37,14,24,8,12,金州勇士,0.35,13,2016/2/10,0.416,24,GSW
太阳104-88鹈鹕,客,71,22,38,88,0.842,23,7,负,26,36,26,26,4,32,10,8,新奥尔良鹈鹕,0.182,21,2015/12/18,0.366,13,NOH
太阳105-111火箭,客,86,42,32,111,0.688,23,5,胜,31,49,52,37,15,22,18,16,休斯顿火箭,0.357,16,2016/2/4,0.43,24,HOU
太阳105-81掘金,客,98,35,8,81,0.875,20,6,负,33,42,10,34,6,7,9,8,丹佛掘金,0.171,10,2015/11/14,0.347,13,DEN
太阳106-109奇才,主,82,25,25,109,0.76,21,2,胜,26,41,17,40,10,19,15,9,华盛顿奇才,0.4,21,2015/12/4,0.488,19,WAS
太阳106-110雷霆,主,80,21,24,110,0.792,14,5,胜,25,37,33,42,7,19,12,12,俄克拉荷马雷霆,0.333,13,2015/12/31,0.525,29,OKC
太阳106-116篮网,客,75,18,42,116,0.81,22,8,胜,33,42,58,37,8,34,9,12,布鲁克林篮网,0.444,17,2016/2/25,0.493,21,BKN
太阳106-122雷霆,客,85,33,30,122,0.767,29,5,胜,24,38,53,42,15,23,14,8,俄克拉荷马雷霆,0.455,14,2016/2/8,0.494,23,OKC
太阳107-102猛龙,主,86,29,17,102,0.824,17,7,负,35,43,18,38,12,14,8,6,多伦多猛龙,0.414,11,2015/11/29,0.442,19,TOR
太阳107-104魔术,客,85,25,16,104,0.75,26,1,负,27,32,22,40,12,12,5,11,奥兰多魔术,0.48,16,2015/12/9,0.471,28,ORL
太阳107-104森林狼,客,84,16,30,104,0.867,20,4,负,30,36,67,37,4,26,6,13,明尼苏达森林狼,0.25,16,2016/3/14,0.44,25,MIN
太阳108-101森林狼,客,73,19,34,101,0.794,26,4,负,29,38,23,33,8,27,9,7,明尼苏达森林狼,0.421,24,2015/12/13,0.452,22,MIN
太阳109-100灰熊,主,80,22,33,100,0.788,27,3,负,26,38,62,32,10,26,12,6,孟菲斯灰熊,0.455,10,2016/3/6,0.4,17,MEM
太阳110-92开拓者,客,86,24,19,92,0.789,33,5,负,31,42,2,34,9,15,11,9,波特兰开拓者,0.375,23,2015/10/30,0.395,17,POR
太阳111-102黄蜂,客,87,28,22,102,0.682,15,5,负,35,44,35,38,11,15,9,9,夏洛特黄蜂,0.393,13,2016/1/6,0.437,20,CHA
太阳111-106灰熊,客,80,20,42,106,0.857,26,4,负,27,34,58,32,6,36,7,11,孟菲斯灰熊,0.3,8,2016/2/27,0.4,15,MEM
太阳111-118马刺,客,82,16,34,118,0.647,20,9,胜,34,42,56,43,10,22,8,10,圣安东尼奥马刺,0.625,12,2016/2/21,0.524,23,SAS
太阳114-105快船,客,96,31,12,105,0.833,20,6,负,34,40,82,43,9,10,6,9,洛杉矶快船,0.29,15,2016/4/13,0.448,23,LAC
太阳114-107掘金,主,90,24,26,107,0.769,22,4,负,24,38,13,41,5,20,14,8,丹佛掘金,0.208,11,2015/11/20,0.456,24,DEN
太阳114-120鹈鹕,客,81,22,34,120,0.765,23,6,胜,37,42,15,42,10,26,5,4,新奥尔良鹈鹕,0.455,14,2015/11/25,0.519,20,NOH
太阳116-121森林狼,主,81,26,40,121,0.8,18,3,胜,30,41,74,41,7,32,11,10,明尼苏达森林狼,0.269,18,2016/3/28,0.506,22,MIN
太阳116-122鹈鹕,主,85,30,40,122,0.825,26,6,胜,39,49,14,39,11,33,10,11,新奥尔良鹈鹕,0.367,14,2015/11/22,0.459,23,NOH
太阳116-123勇士,主,84,33,33,123,0.848,25,9,胜,35,42,65,42,11,28,7,6,金州勇士,0.333,8,2016/3/12,0.5,28,GSW
太阳116-135勇士,客,81,38,31,135,0.677,26,9,胜,42,53,17,46,22,21,11,7,金州勇士,0.579,23,2015/11/27,0.568,32,GSW
太阳118-104快船,客,90,26,28,104,0.536,17,3,负,25,37,9,40,9,15,12,13,洛杉矶快船,0.346,14,2015/11/12,0.444,17,LAC
太阳118-97国王,客,84,24,12,97,0.5,22,4,负,26,33,5,40,11,6,7,9,萨克拉门托国王,0.458,17,2015/11/4,0.476,25,SAC
太阳119-107湖人,客,93,26,26,107,0.846,24,6,负,27,41,71,39,7,22,14,6,洛杉矶湖人,0.269,10,2016/3/23,0.419,13,LAL
太阳119-142国王,主,87,23,34,142,0.794,23,2,胜,36,46,33,53,9,27,10,9,萨克拉门托国王,0.391,14,2016/1/2,0.609,30,SAC
太阳120-101湖人,客,77,20,20,101,0.9,23,2,负,30,37,11,37,9,18,7,5,洛杉矶湖人,0.45,16,2015/11/16,0.481,12,LAL
太阳121-100鹈鹕,主,95,21,20,100,0.75,26,2,负,29,42,80,39,7,15,13,8,新奥尔良鹈鹕,0.333,11,2016/4/9,0.411,19,NOH
太阳122-127活塞,主,87,27,44,127,0.614,20,1,胜,37,50,19,44,12,27,13,10,底特律活塞,0.444,18,2015/12/2,0.506,24,DET
太阳124-115火箭,主,74,33,28,115,0.607,24,12,负,21,26,79,42,14,17,5,13,休斯顿火箭,0.424,18,2016/4/7,0.568,26,HOU
太阳69-103爵士,主,88,24,9,103,0.667,18,5,胜,42,51,68,43,11,6,9,14,犹他爵士,0.458,16,2016/3/17,0.489,21,UTA
太阳77-97湖人,主,84,22,17,97,0.765,16,7,胜,45,54,35,38,8,13,9,8,洛杉矶湖人,0.364,15,2016/1/3,0.452,26,LAL
太阳78-91小牛,主,78,29,23,91,0.913,19,1,胜,29,42,50,31,8,21,13,9,达拉斯小牛,0.276,14,2016/1/31,0.397,15,DAL
太阳79-112马刺,主,76,14,33,112,0.606,16,5,胜,40,46,34,43,6,20,6,13,圣安东尼奥马刺,0.429,13,2015/12/30,0.566,26,SAS
太阳84-102尼克斯,主,84,20,26,102,0.885,18,7,胜,39,49,49,36,7,23,10,12,纽约尼克斯,0.35,8,2016/1/29,0.429,24,NYK
太阳84-124快船,主,80,24,35,124,0.657,20,10,胜,43,53,56,44,13,23,10,9,洛杉矶快船,0.542,16,2016/2/22,0.55,29,LAC
太阳84-98马刺,主,82,20,10,98,0.5,20,3,胜,27,38,14,42,9,5,11,18,圣安东尼奥马刺,0.45,20,2015/11/23,0.512,21,SAS
太阳86-101爵士,客,81,27,17,101,0.765,20,10,胜,29,33,77,39,10,13,4,9,犹他爵士,0.37,10,2016/4/3,0.481,27,UTA
太阳87-117森林狼,主,69,18,40,117,0.8,25,7,胜,33,41,42,39,7,32,8,11,明尼苏达森林狼,0.389,15,2016/1/17,0.565,23,MIN
太阳89-110爵士,主,79,25,37,110,0.784,16,6,胜,36,47,26,36,9,29,11,8,犹他爵士,0.36,10,2015/12/21,0.456,16,UTA
太阳89-117马刺,客,86,14,28,117,0.857,21,6,胜,33,43,43,42,9,24,10,8,圣安东尼奥马刺,0.643,8,2016/1/21,0.488,24,SAS
太阳89-98爵士,客,78,16,31,98,0.806,26,7,胜,34,44,50,34,5,25,10,7,犹他爵士,0.313,9,2016/2/6,0.436,14,UTA
太阳90-103老鹰,主,95,34,19,103,0.737,21,3,胜,37,50,78,39,11,14,13,16,亚特兰大老鹰,0.324,16,2016/4/5,0.411,26,ATL
太阳91-94篮网,主,84,13,12,94,0.667,19,4,胜,36,42,18,41,4,8,6,10,布鲁克林篮网,0.308,15,2015/12/1,0.488,23,BKN
太阳92-100活塞,客,74,22,36,100,0.5,21,3,胜,41,47,5,37,8,18,6,8,底特律活塞,0.364,15,2015/11/6,0.5,15,DET
太阳92-108热火,主,83,17,25,108,0.76,25,8,胜,41,48,61,40,9,19,7,5,迈阿密热火,0.529,12,2016/3/3,0.482,25,MIA
太阳92-126黄蜂,主,93,27,27,126,0.852,21,6,胜,43,58,59,45,13,23,15,8,夏洛特黄蜂,0.481,12,2016/3/1,0.484,27,CHA
太阳93-115骑士,主,81,28,16,115,0.875,17,3,胜,27,37,44,45,11,14,10,12,克里夫兰骑士,0.393,13,2016/1/27,0.556,34,CLE
太阳93-95灰熊,主,90,15,24,95,0.75,16,5,胜,31,46,21,36,5,18,15,8,孟菲斯灰熊,0.333,12,2015/12/6,0.4,23,MEM
太阳94-104小牛,主,77,32,21,104,0.762,22,1,胜,36,41,25,38,12,16,5,12,达拉斯小牛,0.375,16,2015/12/14,0.494,17,DAL
太阳94-105雄鹿,主,77,15,34,105,0.735,23,9,胜,29,38,75,37,6,25,9,13,密尔沃基雄鹿,0.4,13,2016/3/30,0.481,21,MIL
太阳94-116国王,主,90,22,39,116,0.744,22,7,胜,40,52,72,40,7,29,12,10,萨克拉门托国王,0.318,12,2016/3/25,0.444,28,SAC
太阳94-97步行者,客,83,20,34,97,0.735,23,6,胜,36,46,42,34,4,25,10,16,印第安纳步行者,0.2,14,2016/1/19,0.41,14,IND
太阳95-101雄鹿,客,79,16,24,101,0.583,23,6,胜,31,37,29,41,5,14,6,8,密尔沃基雄鹿,0.313,13,2015/12/20,0.519,25,MIL
太阳95-103热火,客,73,18,30,103,0.8,13,6,胜,35,41,36,36,7,24,6,9,迈阿密热火,0.389,10,2016/1/8,0.493,23,MIA
太阳95-111小牛,客,85,21,31,111,0.677,25,3,胜,42,48,1,40,10,21,6,7,达拉斯小牛,0.476,8,2015/10/28,0.471,24,DAL
太阳95-90湖人,主,86,23,26,90,0.846,21,6,负,38,50,69,31,6,22,12,4,洛杉矶湖人,0.261,12,2016/3/18,0.36,21,LAL
太阳96-102快船,主,82,27,23,102,0.87,18,5,胜,43,47,4,37,8,20,4,4,洛杉矶快船,0.296,11,2015/11/2,0.451,20,LAC
太阳96-104掘金,客,91,35,13,104,0.462,20,7,胜,37,50,29,42,14,6,13,6,丹佛掘金,0.4,17,2015/12/23,0.462,26,DEN
太阳96-106开拓者,客,96,34,7,106,0.571,14,3,胜,37,51,24,45,12,4,14,7,波特兰开拓者,0.353,12,2015/12/11,0.469,23,POR
太阳97-101骑士,客,71,41,25,101,0.72,18,8,胜,27,37,29,33,17,18,10,8,克里夫兰骑士,0.415,17,2015/12/28,0.465,21,CLE
太阳97-103公牛,客,83,19,14,103,0.857,17,2,胜,36,47,11,41,9,12,11,7,芝加哥公牛,0.474,19,2015/11/18,0.494,24,CHI
太阳97-103灰熊,客,90,20,19,103,0.895,27,4,胜,35,45,71,39,8,17,10,10,孟菲斯灰熊,0.4,13,2016/3/21,0.433,18,MEM
太阳97-104猛龙,客,74,27,32,104,0.781,22,3,胜,27,35,49,35,9,25,8,9,多伦多猛龙,0.333,12,2016/2/2,0.473,15,TOR
太阳97-116步行者,主,79,24,31,116,0.774,21,5,胜,33,41,38,41,10,24,8,13,印第安纳步行者,0.417,13,2016/1/12,0.519,25,IND
太阳97-128尼克斯,客,82,24,24,128,0.833,18,9,胜,36,43,66,46,16,20,7,8,纽约尼克斯,0.667,10,2016/3/9,0.561,31,NYK
太阳98-116掘金,主,91,29,19,116,0.789,30,11,胜,38,49,65,44,13,15,11,9,丹佛掘金,0.448,11,2016/3/10,0.484,27,DEN
太阳98-95老鹰,客,84,34,18,95,0.833,17,7,负,32,43,45,34,12,15,11,8,亚特兰大老鹰,0.353,16,2016/1/23,0.405,23,ATL
太阳99-102凯尔特,客,84,29,27,102,0.889,23,3,胜,32,49,73,35,8,24,17,7,波士顿凯尔特人,0.276,19,2016/3/26,0.417,14,BOS
太阳99-106奇才,客,86,26,25,106,0.8,24,7,胜,35,44,76,38,10,20,9,6,华盛顿奇才,0.385,12,2016/4/1,0.442,22,WAS
