比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
活塞112-107猛龙,客,96,39,24,107,0.792,28,3,负,32,50,64,37,14,19,18,8,多伦多猛龙,0.359,15,2019/3/3,0.385,22,TOR
活塞112-117开拓者,主,79,26,27,117,0.741,14,4,胜,31,42,72,43,11,20,11,4,波特兰开拓者,0.423,12,2019/3/23,0.544,22,POR
活塞113-102骑士,客,79,21,34,102,0.706,22,3,负,25,36,15,35,8,24,11,8,克里夫兰骑士,0.381,9,2018/11/19,0.443,16,CLE
活塞113-104凯尔特,客,94,33,23,104,0.739,25,4,负,32,44,29,39,9,17,12,11,波士顿凯尔特人,0.273,14,2018/12/15,0.415,19,BOS
活塞113-109步行者,客,87,26,21,109,0.905,23,8,负,30,42,61,40,10,19,12,8,印第安纳步行者,0.385,11,2019/2/25,0.46,23,IND
活塞114-121勇士,主,74,25,19,121,0.842,23,5,胜,30,37,73,46,13,16,7,3,金州勇士,0.52,13,2019/3/24,0.622,31,GSW
活塞115-108尼克斯,客,91,27,32,108,0.844,31,5,负,37,50,22,36,9,27,13,5,纽约尼克斯,0.333,13,2018/11/27,0.396,16,NYK
活塞115-120热火,客,98,31,31,120,0.645,26,8,胜,41,50,9,44,12,20,9,10,迈阿密热火,0.387,17,2018/11/5,0.449,24,MIA
活塞115-89尼克斯,主,77,30,25,89,0.72,17,5,负,29,33,82,31,9,18,4,7,纽约尼克斯,0.3,11,2019/4/10,0.403,23,NYK
活塞115-98魔术,客,94,31,20,98,0.8,14,4,负,28,43,76,37,8,16,15,5,奥兰多魔术,0.258,12,2019/3/28,0.394,21,ORL
活塞116-111火箭,客,98,36,21,111,0.905,26,7,负,27,44,17,41,10,19,17,6,休斯顿火箭,0.278,14,2018/11/23,0.418,22,HOU
活塞118-107太阳,客,82,25,21,107,0.714,22,6,负,32,42,19,42,8,15,10,6,菲尼克斯太阳,0.32,17,2018/11/25,0.512,22,PHO
活塞118-116公牛,主,87,21,26,116,0.808,20,3,负,36,41,2,44,7,21,5,4,芝加哥公牛,0.333,12,2018/10/20,0.506,26,CHI
活塞118-98太阳,主,73,26,26,98,0.808,27,4,负,28,35,73,35,7,21,7,6,菲尼克斯太阳,0.269,19,2019/3/21,0.479,22,PHO
活塞119-120篮网,主,101,38,30,120,0.733,33,3,胜,37,55,8,43,12,22,18,5,布鲁克林篮网,0.316,16,2018/10/31,0.426,26,BKN
活塞119-126骑士,主,79,22,27,126,0.852,16,3,胜,31,36,71,46,11,23,5,6,克里夫兰骑士,0.5,8,2019/3/18,0.582,22,CLE
活塞119-96热火,主,82,28,27,96,0.704,22,6,负,24,33,58,35,7,19,9,6,迈阿密热火,0.25,13,2019/2/23,0.427,18,MIA
活塞120-103尼克斯,客,78,22,41,103,0.634,23,5,负,29,39,54,35,7,26,10,6,纽约尼克斯,0.318,13,2019/2/8,0.449,22,NYK
活塞120-115魔术,客,94,39,13,115,0.538,21,3,负,29,37,44,47,14,7,8,6,奥兰多魔术,0.359,11,2019/1/16,0.5,29,ORL
活塞121-112奇才,客,84,39,19,112,0.737,21,5,负,30,37,57,42,14,14,7,7,华盛顿奇才,0.359,14,2019/2/11,0.5,31,WAS
活塞124-109老鹰,主,79,28,40,109,0.75,21,2,负,44,53,12,36,7,30,9,6,亚特兰大老鹰,0.25,16,2018/11/9,0.456,17,ATL
活塞124-126火箭,主,72,33,36,126,0.917,25,7,胜,31,36,16,40,13,33,5,8,休斯顿火箭,0.394,15,2018/11/21,0.556,18,HOU
活塞125-122老鹰,主,88,42,19,122,0.842,24,4,负,37,47,59,43,20,16,10,6,亚特兰大老鹰,0.476,18,2019/2/22,0.489,21,ATL
活塞129-103掘金,客,92,28,22,103,0.545,19,3,负,22,32,53,41,9,12,10,10,丹佛掘金,0.321,13,2019/2/4,0.446,28,DEN
活塞129-123森林狼,主,103,33,29,123,0.828,27,4,负,38,49,31,45,9,24,11,8,明尼苏达森林狼,0.273,7,2018/12/19,0.437,22,MIN
活塞129-93骑士,主,79,34,32,93,0.813,19,1,负,24,33,63,27,13,26,9,7,克里夫兰骑士,0.382,12,2019/3/2,0.342,15,CLE
活塞131-108公牛,客,82,18,26,108,0.654,18,5,负,31,37,68,41,9,17,6,4,芝加哥公牛,0.5,10,2019/3/10,0.5,18,CHI
活塞131-114森林狼,客,84,27,21,114,0.952,22,5,负,31,37,65,41,12,20,6,3,明尼苏达森林狼,0.444,13,2019/3/6,0.488,25,MIN
活塞133-132 76人,客,98,43,28,132,0.714,24,8,负,40,48,4,49,14,20,8,3,费城76人,0.326,11,2018/10/23,0.5,32,PHI
活塞74-108热火,主,84,28,24,108,0.792,18,5,胜,38,51,67,39,11,19,13,10,迈阿密热火,0.393,11,2019/3/13,0.464,22,MIA
活塞75-103篮网,主,79,31,22,103,0.636,18,4,胜,48,53,69,39,11,14,5,9,布鲁克林篮网,0.355,17,2019/3/11,0.494,21,BKN
活塞83-110雷霆,客,85,25,20,110,0.85,24,8,胜,46,52,22,43,7,17,6,10,俄克拉荷马雷霆,0.28,17,2018/12/3,0.506,23,OKC
活塞86-98黄蜂,主,75,24,28,98,0.714,23,5,胜,32,43,31,33,12,20,11,7,夏洛特黄蜂,0.5,16,2018/12/21,0.44,19,CHA
活塞87-101奇才,主,79,23,27,101,0.778,18,6,胜,40,45,46,36,8,21,5,7,华盛顿奇才,0.348,13,2019/1/21,0.456,24,WAS
活塞88-125步行者,主,88,19,20,125,0.7,17,5,胜,36,43,36,53,5,14,7,11,印第安纳步行者,0.263,13,2018/12/28,0.602,33,IND
活塞89-108步行者,客,92,21,22,108,0.727,18,4,胜,34,44,79,43,6,16,10,9,印第安纳步行者,0.286,11,2019/4/3,0.467,31,IND
活塞89-109凯尔特,客,86,34,25,109,0.68,26,8,胜,46,54,6,39,14,17,8,4,波士顿凯尔特人,0.412,13,2018/10/27,0.453,25,BOS
活塞91-104黄蜂,客,88,31,23,104,0.783,13,3,胜,36,44,80,38,10,18,8,5,夏洛特黄蜂,0.323,5,2019/4/7,0.432,23,CHA
活塞92-115雄鹿,主,82,41,30,115,0.833,21,4,胜,42,46,23,38,14,25,4,13,密尔沃基雄鹿,0.341,15,2018/12/5,0.463,25,MIL
活塞92-95掘金,主,87,27,20,95,0.7,19,2,胜,45,57,73,37,7,14,12,3,丹佛掘金,0.259,14,2019/3/26,0.425,22,DEN
活塞93-105马刺,主,81,17,17,105,0.706,11,7,胜,48,55,63,42,9,12,7,3,圣安东尼奥马刺,0.529,10,2019/2/27,0.519,24,SAS
活塞93-89独行侠,客,88,25,14,89,0.714,21,5,负,33,44,51,36,7,10,11,2,达拉斯独行侠,0.28,10,2019/1/31,0.409,18,DAL
活塞94-100爵士,主,80,37,36,100,0.722,18,3,胜,44,55,45,31,12,26,11,5,犹他爵士,0.324,17,2019/1/14,0.388,20,UTA
活塞95-98老鹰,客,91,23,25,98,0.8,25,9,胜,39,54,32,36,6,20,15,9,亚特兰大老鹰,0.261,16,2018/12/23,0.396,24,ATL
活塞98-121雄鹿,主,79,27,26,121,0.654,19,6,胜,38,43,36,47,10,17,5,7,密尔沃基雄鹿,0.37,13,2019/1/1,0.595,28,MIL
活塞98-93热火,客,77,29,19,93,0.263,20,6,负,38,45,43,39,10,5,7,3,迈阿密热火,0.345,19,2019/1/18,0.506,25,MIA
活塞98-94鹈鹕,主,91,22,9,94,0.444,18,9,负,41,49,48,42,6,4,8,3,新奥尔良鹈鹕,0.273,12,2019/1/23,0.462,20,NOH
活塞99-109 76人,主,69,29,51,109,0.863,31,3,胜,42,45,10,28,9,44,3,11,费城76人,0.31,17,2018/11/3,0.406,21,PHI
活塞99-90开拓者,客,102,21,11,90,0.909,19,5,负,41,59,76,38,4,10,18,7,波特兰开拓者,0.19,16,2019/3/30,0.373,18,POR
火箭101-110开拓者,主,94,28,20,110,0.75,11,2,胜,30,47,40,43,9,15,17,7,波特兰开拓者,0.321,9,2019/1/5,0.457,27,POR
火箭102-97爵士,客,82,35,31,97,0.742,25,4,负,41,52,31,32,10,23,11,9,犹他爵士,0.286,23,2018/12/17,0.39,23,UTA
火箭103-98魔术,客,97,35,17,98,0.588,18,4,负,38,56,50,39,10,10,18,10,奥兰多魔术,0.286,13,2019/1/27,0.402,23,ORL
火箭104-106勇士,客,85,32,10,106,1,20,2,胜,32,44,67,42,12,10,12,7,金州勇士,0.375,14,2019/3/13,0.494,28,GSW
火箭104-107独行侠,主,83,30,16,107,0.813,14,3,胜,30,44,24,41,12,13,14,9,达拉斯独行侠,0.4,15,2018/12/8,0.494,21,DAL
火箭105-97灰熊,主,75,23,17,97,0.706,22,6,负,29,35,29,40,5,12,6,8,孟菲斯灰熊,0.217,14,2018/12/15,0.533,20,MEM
火箭106-111湖人,主,85,30,33,111,0.818,17,4,胜,37,49,58,38,8,27,12,4,洛杉矶湖人,0.267,18,2019/2/21,0.447,22,LAL
火箭107-86勇士,客,76,18,22,86,0.818,24,5,负,32,44,16,32,4,18,12,2,金州勇士,0.222,16,2018/11/15,0.421,18,GSW
火箭107-91 76人,客,95,26,23,91,0.783,17,4,负,37,59,66,35,3,18,22,9,费城76人,0.115,18,2019/3/8,0.368,20,PHI
火箭107-95猛龙,主,89,32,16,95,0.75,15,5,负,31,47,65,37,9,12,16,1,多伦多猛龙,0.281,13,2019/3/5,0.416,16,TOR
火箭108-101马刺,客,88,24,11,101,0.636,17,9,负,38,43,34,42,10,7,5,3,圣安东尼奥马刺,0.417,9,2018/12/22,0.477,24,SAS
火箭108-102太阳,客,89,26,25,102,0.76,21,4,负,34,49,70,38,7,19,15,9,菲尼克斯太阳,0.269,21,2019/3/15,0.427,22,PHO
火箭108-104鹈鹕,主,92,28,17,104,0.765,23,5,负,37,45,37,41,9,13,8,7,新奥尔良鹈鹕,0.321,14,2018/12/29,0.446,25,NOH
火箭108-117骑士,主,90,22,29,117,0.759,24,2,胜,29,49,18,44,7,22,20,11,克里夫兰骑士,0.318,13,2018/11/24,0.489,15,CLE
火箭108-128独行侠,客,85,34,24,128,0.792,17,7,胜,27,37,19,46,17,19,10,10,达拉斯独行侠,0.5,14,2018/11/28,0.541,27,DAL
火箭109-116魔术,主,85,24,28,116,0.893,21,2,胜,33,45,43,41,9,25,12,6,奥兰多魔术,0.375,11,2019/1/13,0.482,25,ORL
火箭109-116雄鹿,客,91,27,24,116,0.833,25,5,胜,39,49,40,44,8,20,10,11,密尔沃基雄鹿,0.296,13,2019/1/9,0.484,26,MIL
火箭109-99掘金,主,76,25,16,99,0.75,20,2,负,24,31,14,38,11,12,7,11,丹佛掘金,0.44,16,2018/11/13,0.5,27,DEN
火箭111-104开拓者,客,87,25,21,104,0.857,17,4,负,31,44,27,38,10,18,13,1,波特兰开拓者,0.4,14,2018/12/11,0.437,20,POR
火箭111-105马刺,客,90,24,17,105,0.941,23,7,负,39,48,73,41,7,16,9,6,圣安东尼奥马刺,0.292,11,2019/3/22,0.456,27,SAS
火箭111-112雷霆,主,96,41,20,112,0.8,19,2,胜,38,56,81,40,16,16,18,5,俄克拉荷马雷霆,0.39,12,2019/4/9,0.417,20,OKC
火箭111-116活塞,主,88,27,40,116,0.725,18,5,胜,35,49,16,40,7,29,14,11,底特律活塞,0.259,13,2018/11/23,0.455,18,DET
火箭111-121森林狼,主,90,20,17,121,0.765,13,6,胜,34,47,57,49,10,13,13,4,明尼苏达森林狼,0.5,10,2019/2/13,0.544,31,MIN
火箭112-115快船,主,89,25,26,115,1,16,7,胜,37,49,3,42,5,26,12,8,洛杉矶快船,0.2,13,2018/10/21,0.472,22,LAC
火箭112-117雷霆,客,89,34,30,117,0.8,24,5,胜,41,53,55,40,13,24,12,7,俄克拉荷马雷霆,0.382,19,2019/2/9,0.449,20,OKC
火箭112-131鹈鹕,客,98,25,22,131,0.773,25,3,胜,40,54,1,52,10,17,14,8,新奥尔良鹈鹕,0.4,12,2018/10/17,0.531,36,NOH
火箭112-85掘金,客,84,24,20,85,0.95,17,3,负,31,38,74,31,4,19,7,7,丹佛掘金,0.167,14,2019/3/28,0.369,22,DEN
火箭112-94灰熊,客,71,22,22,94,0.545,20,5,负,34,43,43,36,10,12,9,5,孟菲斯灰熊,0.455,24,2019/1/14,0.507,31,MEM
火箭113-101灰熊,客,82,25,30,101,0.633,31,4,负,33,39,36,38,6,19,6,11,孟菲斯灰熊,0.24,10,2018/12/31,0.463,24,MEM
火箭113-109雷霆,客,98,30,21,109,0.667,22,11,负,34,52,33,43,9,14,18,12,俄克拉荷马雷霆,0.3,15,2018/12/25,0.439,23,OKC
火箭113-133快船,客,79,23,38,133,0.921,21,4,胜,39,44,5,43,12,35,5,8,洛杉矶快船,0.522,15,2018/10/26,0.544,17,LAC
火箭113-90鹈鹕,主,92,28,10,90,0.7,9,3,负,29,44,75,38,7,7,15,9,新奥尔良鹈鹕,0.25,15,2019/3/24,0.413,26,NOH
火箭114-110尼克斯,主,81,30,30,110,0.833,23,7,负,38,48,46,37,11,25,10,5,纽约尼克斯,0.367,18,2019/1/23,0.457,15,NYK
火箭115-103步行者,客,78,29,26,103,0.769,22,6,负,30,35,14,36,11,20,5,10,印第安纳步行者,0.379,13,2018/11/11,0.462,24,IND
火箭115-104凯尔特,主,77,28,29,104,0.759,23,0,负,36,44,64,37,8,22,8,7,波士顿凯尔特人,0.286,13,2019/3/3,0.481,23,BOS
火箭116-121鹈鹕,客,90,31,25,121,0.8,17,9,胜,42,55,51,46,9,20,13,8,新奥尔良鹈鹕,0.29,17,2019/1/29,0.511,27,NOH
火箭117-102森林狼,客,92,32,23,102,0.696,13,4,负,37,52,70,38,10,16,15,5,明尼苏达森林狼,0.313,14,2019/3/17,0.413,22,MIN
火箭118-106黄蜂,客,89,41,15,106,0.933,20,4,负,32,39,67,38,16,14,7,4,夏洛特黄蜂,0.39,11,2019/3/11,0.427,23,CHA
火箭118-110太阳,主,84,25,18,110,0.722,20,1,负,29,38,55,45,7,13,9,9,菲尼克斯太阳,0.28,17,2019/2/4,0.536,29,PHO
火箭118-112勇士,主,90,36,20,112,0.7,19,10,负,37,46,59,42,14,14,9,8,金州勇士,0.389,17,2019/2/23,0.467,26,GSW
火箭118-113黄蜂,主,83,33,27,113,0.852,22,5,负,40,48,61,39,12,23,8,9,夏洛特黄蜂,0.364,18,2019/2/27,0.47,25,CHA
火箭119-108国王,客,94,29,15,108,0.6,17,4,负,33,49,76,42,15,9,16,3,萨克拉门托国王,0.517,12,2019/3/30,0.447,28,SAC
火箭119-111篮网,主,85,34,20,111,0.6,28,4,负,29,38,9,42,15,12,9,5,布鲁克林篮网,0.441,10,2018/11/2,0.494,22,BKN
火箭119-111老鹰,客,80,38,23,111,0.696,24,6,负,31,41,61,39,17,16,10,6,亚特兰大老鹰,0.447,17,2019/2/25,0.488,21,ATL
火箭120-104独行侠,客,73,36,27,104,0.778,17,1,负,30,33,56,35,13,21,3,5,达拉斯独行侠,0.361,18,2019/2/11,0.479,21,DAL
火箭120-96尼克斯,客,82,27,27,96,0.593,17,6,负,48,53,79,37,6,16,5,3,纽约尼克斯,0.222,15,2019/4/5,0.451,22,NYK
火箭121-105公牛,客,88,32,24,105,0.792,22,6,负,34,41,24,39,8,19,7,11,芝加哥公牛,0.25,13,2018/12/1,0.443,15,CHI
火箭121-105老鹰,主,84,40,15,105,0.8,23,1,负,37,45,72,39,15,12,8,6,亚特兰大老鹰,0.375,19,2019/3/19,0.464,30,ATL
火箭121-118热火,客,81,28,24,118,0.792,22,2,负,26,34,61,42,15,19,8,9,迈阿密热火,0.536,14,2019/2/28,0.519,28,MIA
火箭121-119猛龙,客,91,36,18,119,0.944,25,1,负,35,47,51,44,14,17,12,4,多伦多猛龙,0.389,19,2019/1/25,0.484,27,TOR
火箭122-136掘金,主,82,31,23,136,0.87,14,4,胜,26,36,51,51,14,20,10,7,丹佛掘金,0.452,8,2019/2/1,0.622,37,DEN
火箭124-115湖人,主,100,32,18,115,0.611,21,10,负,35,44,2,48,8,11,9,8,洛杉矶湖人,0.25,10,2018/10/20,0.48,28,LAL
火箭125-113掘金,客,93,29,21,113,0.857,21,3,负,32,46,38,44,7,18,14,7,丹佛掘金,0.241,14,2019/1/7,0.473,26,DEN
火箭125-126灰熊,主,89,37,39,126,0.795,19,0,胜,36,51,71,41,13,31,15,8,孟菲斯灰熊,0.351,17,2019/3/20,0.461,20,MEM
火箭125-98爵士,主,86,41,36,98,0.694,21,9,负,37,51,54,31,11,25,14,8,犹他爵士,0.268,20,2019/2/2,0.36,19,UTA
火箭126-111湖人,客,80,32,27,111,0.556,21,5,负,24,31,28,43,10,15,7,9,洛杉矶湖人,0.313,12,2018/12/13,0.538,23,LAL
火箭126-124活塞,客,85,34,37,124,0.757,26,1,负,22,37,15,40,16,28,15,8,底特律活塞,0.471,16,2018/11/21,0.471,20,DET
火箭127-101国王,主,91,33,20,101,0.6,22,6,负,34,54,54,39,11,12,20,5,萨克拉门托国王,0.333,22,2019/2/6,0.429,21,SAC
火箭127-113凯尔特,客,81,31,31,113,0.806,22,3,负,31,38,34,38,12,25,7,8,波士顿凯尔特人,0.387,11,2018/12/27,0.469,28,BOS
火箭130-105国王,主,95,23,20,105,0.7,15,4,负,35,51,78,42,7,14,16,3,萨克拉门托国王,0.304,11,2019/4/2,0.442,19,SAC
火箭131-135奇才,主,88,29,32,135,0.75,29,7,胜,29,38,20,50,11,24,9,7,华盛顿奇才,0.379,14,2018/11/26,0.568,29,WAS
火箭132-112国王,客,102,35,12,112,0.75,21,3,负,26,39,16,46,11,9,13,10,萨克拉门托国王,0.314,14,2018/11/17,0.451,23,SAC
火箭135-103快船,主,81,26,31,103,0.613,22,2,负,29,38,79,38,8,19,9,10,洛杉矶快船,0.308,15,2019/4/3,0.469,27,LAC
火箭135-134勇士,主,102,37,15,134,0.933,19,6,负,38,47,39,53,14,14,9,8,金州勇士,0.378,14,2019/1/3,0.52,33,GSW
火箭136-105马刺,主,86,28,20,105,0.85,18,4,负,32,41,22,39,10,17,9,4,圣安东尼奥马刺,0.357,13,2018/11/30,0.453,24,SAS
火箭136-118奇才,客,84,30,23,118,0.783,15,2,负,27,31,32,45,10,18,4,8,华盛顿奇才,0.333,11,2018/12/19,0.536,28,WAS
火箭138-134湖人,客,96,37,30,134,0.8,27,4,负,43,56,47,50,10,24,13,6,洛杉矶湖人,0.27,15,2019/1/19,0.521,27,LAL
火箭141-113骑士,客,89,33,26,113,0.923,24,4,负,33,39,43,40,9,24,6,12,克里夫兰骑士,0.273,13,2019/1/11,0.449,24,CLE
火箭142-145篮网,客,108,36,22,145,0.773,25,3,胜,41,57,46,56,16,17,16,4,布鲁克林篮网,0.444,13,2019/1/16,0.519,29,BKN
火箭149-113太阳,客,93,34,21,113,0.762,18,0,负,34,42,81,43,11,16,8,8,菲尼克斯太阳,0.324,13,2019/4/7,0.462,26,PHO
火箭80-98雷霆,主,81,37,24,98,0.708,16,4,胜,39,52,11,36,9,17,13,11,俄克拉荷马雷霆,0.243,15,2018/11/8,0.444,18,OKC
火箭85-104开拓者,客,80,20,23,104,0.87,19,4,胜,44,51,7,38,8,20,7,4,波特兰开拓者,0.4,17,2018/10/30,0.475,17,POR
火箭89-100爵士,客,78,29,28,100,0.786,21,5,胜,38,47,4,34,10,22,9,7,犹他爵士,0.345,18,2018/10/24,0.436,21,UTA
火箭89-96马刺,主,74,20,27,96,0.741,20,5,胜,38,46,11,33,10,20,8,3,圣安东尼奥马刺,0.5,15,2018/11/10,0.446,17,SAS
火箭91-103森林狼,主,82,22,28,103,0.714,16,7,胜,29,42,24,36,11,20,13,11,明尼苏达森林狼,0.5,14,2018/12/3,0.439,22,MIN
火箭91-118爵士,主,89,32,27,118,0.741,24,4,胜,35,47,26,45,8,20,12,16,犹他爵士,0.25,12,2018/12/6,0.506,26,UTA
火箭93-121 76人,主,88,23,33,121,0.818,22,14,胜,45,55,48,43,8,27,10,9,费城76人,0.348,13,2019/1/21,0.489,21,PHI
火箭94-108雄鹿,主,94,34,13,108,0.769,11,6,胜,50,60,75,42,14,10,10,10,密尔沃基雄鹿,0.412,15,2019/3/26,0.447,24,MIL
火箭94-93独行侠,主,75,32,27,93,0.815,20,9,负,41,51,66,31,9,22,10,6,达拉斯独行侠,0.281,16,2019/3/10,0.413,24,DAL
火箭96-88公牛,主,72,24,27,88,0.963,18,4,负,33,37,10,28,6,26,4,13,芝加哥公牛,0.25,19,2018/11/3,0.389,16,CHI
火箭98-94步行者,主,75,28,30,94,0.667,15,3,负,32,39,11,33,8,20,7,8,印第安纳步行者,0.286,15,2018/11/5,0.44,17,IND
火箭99-101热火,主,93,39,34,101,0.588,18,4,胜,41,61,30,36,9,20,20,6,迈阿密热火,0.231,9,2018/12/20,0.387,22,MIA
掘金100-98勇士,客,79,29,24,98,0.792,29,6,负,34,40,3,36,7,19,6,4,金州勇士,0.241,18,2018/10/21,0.456,22,GSW
掘金100-99独行侠,客,87,37,17,99,0.765,17,1,负,31,40,68,37,12,13,9,8,达拉斯独行侠,0.324,8,2019/3/14,0.425,22,DAL
掘金102-100步行者,客,75,24,37,100,0.703,19,2,负,33,41,70,34,6,26,8,6,印第安纳步行者,0.25,9,2019/3/16,0.453,20,IND
掘金102-116勇士,主,92,34,8,116,0.375,21,11,胜,42,55,77,50,13,3,13,11,金州勇士,0.382,24,2019/4/2,0.543,36,GSW
掘金102-99马刺,客,89,27,20,99,0.55,19,3,负,26,38,36,40,8,11,12,14,圣安东尼奥马刺,0.296,10,2018/12/28,0.449,23,SAS
掘金103-101森林狼,主,79,32,26,101,0.846,15,3,负,32,40,18,35,9,22,8,8,明尼苏达森林狼,0.281,17,2018/11/21,0.443,24,MIN
掘金103-104马刺,主,85,25,19,104,0.737,13,7,胜,37,43,65,41,8,14,6,8,圣安东尼奥马刺,0.32,9,2019/3/4,0.482,27,SAS
掘金103-111马刺,主,90,32,22,111,0.773,17,4,胜,43,50,35,42,10,17,7,6,圣安东尼奥马刺,0.313,10,2018/12/26,0.467,29,SAS
掘金103-129活塞,主,88,37,20,129,0.85,20,8,胜,37,53,52,48,16,17,16,8,底特律活塞,0.432,20,2019/2/4,0.545,32,DET
掘金103-87热火,客,82,33,16,87,0.625,16,5,负,40,47,55,34,9,10,7,10,迈阿密热火,0.273,16,2019/2/11,0.415,23,MIA
掘金103-88爵士,客,81,31,24,88,0.667,21,7,负,30,40,9,33,6,16,10,12,犹他爵士,0.194,12,2018/11/3,0.407,22,UTA
掘金103-99热火,主,83,31,25,99,0.6,18,8,负,29,38,39,38,8,15,9,9,迈阿密热火,0.258,6,2019/1/8,0.458,24,MIA
掘金104-111爵士,客,84,43,33,111,0.636,22,6,胜,34,44,61,37,16,21,10,6,犹他爵士,0.372,11,2019/2/28,0.44,25,UTA
掘金105-122勇士,主,84,35,21,122,0.667,28,10,胜,36,44,65,45,18,14,8,10,金州勇士,0.514,17,2019/3/8,0.536,32,GSW
掘金105-98雷霆,主,103,39,23,98,0.652,24,5,负,35,54,19,37,9,15,19,9,俄克拉荷马雷霆,0.231,10,2018/11/24,0.359,22,OKC
掘金105-99灰熊,客,74,27,17,99,0.941,19,4,负,28,34,26,37,9,16,6,7,孟菲斯灰熊,0.333,14,2018/12/10,0.5,22,MEM
掘金105-99鹈鹕,主,89,36,13,99,0.769,20,4,负,40,48,52,37,15,10,8,4,新奥尔良鹈鹕,0.417,14,2019/1/30,0.416,27,NOH
掘金106-103猛龙,主,87,41,12,103,1,21,5,负,34,41,25,40,11,12,7,11,多伦多猛龙,0.268,17,2018/12/3,0.46,28,TOR
掘金107-106森林狼,主,89,34,16,106,0.688,15,3,负,33,41,52,42,11,11,8,6,明尼苏达森林狼,0.324,8,2019/2/2,0.472,27,MIN
掘金107-113黄蜂,主,86,35,38,113,0.895,20,9,胜,35,48,25,33,13,34,13,8,夏洛特黄蜂,0.371,9,2018/12/7,0.384,20,CHA
掘金107-98快船,主,87,28,24,98,0.833,32,9,负,38,47,1,35,8,20,9,3,洛杉矶快船,0.286,12,2018/10/17,0.402,21,LAC
掘金108-107公牛,主,92,34,18,107,0.722,23,6,负,33,43,8,39,16,13,10,7,芝加哥公牛,0.471,13,2018/10/31,0.424,27,CHI
掘金108-114爵士,主,88,46,27,114,0.704,20,7,胜,28,40,49,38,19,19,12,7,犹他爵士,0.413,13,2019/1/23,0.432,28,UTA
掘金108-115开拓者,主,89,28,29,115,0.828,16,5,胜,41,58,80,41,9,24,17,5,波特兰开拓者,0.321,16,2019/4/7,0.461,22,POR
掘金108-118爵士,主,78,27,34,118,0.765,21,5,胜,39,48,81,41,10,26,9,5,犹他爵士,0.37,15,2019/4/9,0.526,24,UTA
掘金109-98雷霆,客,90,19,29,98,0.586,17,4,负,24,43,27,37,7,17,19,9,俄克拉荷马雷霆,0.368,13,2018/12/14,0.411,14,OKC
掘金110-112篮网,客,88,33,42,112,0.667,24,9,胜,30,42,12,36,12,28,12,7,布鲁克林篮网,0.364,8,2018/11/9,0.409,21,BKN
掘金110-117 76人,主,78,22,32,117,0.906,12,5,胜,35,42,55,39,10,29,7,7,费城76人,0.455,17,2019/2/8,0.5,23,PHI
掘金110-91骑士,主,83,18,19,91,0.947,22,4,负,22,35,8,34,5,18,13,11,克里夫兰骑士,0.278,13,2018/11/1,0.41,18,CLE
掘金111-132快船,主,92,20,17,132,0.941,23,5,胜,43,56,32,53,10,16,13,7,洛杉矶快船,0.5,15,2018/12/22,0.576,28,LAC
掘金111-142勇士,客,95,39,10,142,0.7,20,4,胜,38,50,44,57,21,7,12,6,金州勇士,0.538,10,2019/1/15,0.6,38,GSW
掘金111-93尼克斯,主,90,32,21,93,0.762,15,5,负,37,45,73,34,9,16,8,3,纽约尼克斯,0.281,7,2019/3/22,0.378,20,NYK
掘金112-120鹈鹕,客,92,30,26,120,0.692,25,4,胜,35,47,65,45,12,18,12,10,新奥尔良鹈鹕,0.4,21,2019/3/2,0.489,28,NOH
掘金112-87魔术,客,79,32,19,87,0.789,19,2,负,33,37,19,32,8,15,4,7,奥兰多魔术,0.25,13,2018/11/23,0.405,24,ORL
掘金113-108奇才,主,79,28,21,108,0.952,15,2,负,32,38,73,40,8,20,6,4,华盛顿奇才,0.286,12,2019/3/21,0.506,25,WAS
掘金113-112开拓者,主,85,22,21,112,0.762,23,6,负,32,44,22,45,6,16,12,7,波特兰开拓者,0.273,14,2018/11/30,0.529,19,POR
掘金113-125火箭,主,76,47,34,125,0.794,23,3,胜,30,34,39,38,22,27,4,8,休斯顿火箭,0.468,15,2019/1/7,0.5,28,HOU
掘金113-85马刺,客,81,27,25,85,0.72,14,7,负,27,38,79,31,5,18,11,9,圣安东尼奥马刺,0.185,11,2019/4/3,0.383,15,SAS
掘金114-104独行侠,主,84,41,33,104,0.788,21,3,负,35,42,58,34,10,26,7,7,达拉斯独行侠,0.244,15,2019/2/22,0.405,19,DAL
掘金114-105凯尔特,主,93,39,19,105,0.789,16,5,负,25,37,71,39,12,15,12,12,波士顿凯尔特人,0.308,12,2019/3/18,0.419,24,BOS
掘金114-121湖人,主,92,29,23,121,0.826,19,3,胜,33,42,5,46,10,19,9,13,洛杉矶湖人,0.345,13,2018/10/25,0.5,27,LAL
掘金114-121雄鹿,客,84,34,13,121,0.615,17,7,胜,36,41,13,48,17,8,5,10,密尔沃基雄鹿,0.5,12,2018/11/11,0.571,27,MIL
掘金115-105雷霆,主,88,27,16,105,0.688,17,5,负,24,35,76,43,8,11,11,5,俄克拉荷马雷霆,0.296,13,2019/3/29,0.489,19,OKC
掘金115-107凯尔特,客,87,31,12,107,0.833,21,9,负,33,40,10,44,9,10,7,9,波士顿凯尔特人,0.29,12,2018/11/5,0.506,22,BOS
