TeamAB,时间,场,比赛,列1,果
NOH,2016/11/16,客,魔术89-82鹈鹕,12,负
NOH,2016/11/18,主,开拓者101-113鹈鹕,13,胜
NOH,2016/11/19,主,黄蜂116-121鹈鹕,14,胜
NOH,2016/11/2,客,灰熊89-83鹈鹕,5,负
NOH,2016/11/22,客,老鹰94-112鹈鹕,15,胜
NOH,2016/11/23,主,森林狼96-117鹈鹕,16,胜
NOH,2016/11/25,客,开拓者119-104鹈鹕,17,负
NOH,2016/11/27,客,小牛91-81鹈鹕,18,负
NOH,2016/11/29,主,湖人88-105鹈鹕,19,胜
NOH,2016/11/4,主,太阳112-111鹈鹕,6,负
NOH,2016/11/7,客,勇士116-106鹈鹕,7,负
NOH,2016/11/8,客,国王102-94鹈鹕,8,负
NOH,2016/12/10,客,快船133-105鹈鹕,24,负
NOH,2016/12/11,客,太阳119-120鹈鹕,25,胜
NOH,2016/12/13,主,勇士113-109鹈鹕,26,负
NOH,2016/12/15,主,步行者95-102鹈鹕,27,胜
NOH,2016/12/16,客,火箭122-100鹈鹕,28,负
NOH,2016/12/18,客,马刺113-100鹈鹕,29,负
NOH,2016/12/2,主,快船114-96鹈鹕,20,负
NOH,2016/12/20,客,76人93-108鹈鹕,30,胜
NOH,2016/12/21,主,雷霆121-110鹈鹕,31,负
NOH,2016/12/23,主,热火87-91鹈鹕,32,胜
NOH,2016/12/26,主,小牛104-111鹈鹕,33,胜
NOH,2016/12/28,主,快船98-102鹈鹕,34,胜
NOH,2016/12/30,主,尼克斯92-104鹈鹕,35,胜
NOH,2016/12/4,客,雷霆101-92鹈鹕,21,负
NOH,2016/12/5,主,灰熊110-108鹈鹕,22,负
NOH,2016/12/8,主,76人99-88鹈鹕,23,负
NOH,2017/1/12,客,篮网95-104鹈鹕,40,胜
NOH,2017/1/14,客,公牛107-99鹈鹕,41,负
NOH,2017/1/16,客,步行者98-95鹈鹕,42,负
NOH,2017/1/18,主,魔术98-118鹈鹕,43,胜
NOH,2017/1/2,客,骑士90-82鹈鹕,36,负
NOH,2017/1/20,主,篮网143-114鹈鹕,44,负
NOH,2017/1/23,主,骑士122-124鹈鹕,45,胜
NOH,2017/1/25,主,雷霆114-105鹈鹕,46,负
NOH,2017/1/27,主,马刺103-119鹈鹕,47,胜
NOH,2017/1/29,主,奇才107-94鹈鹕,48,负
NOH,2017/1/31,客,猛龙108-106鹈鹕,49,负
NOH,2017/1/5,主,老鹰99-94鹈鹕,37,负
NOH,2017/1/7,客,凯尔特117-108鹈鹕,38,负
NOH,2017/1/9,客,尼克斯96-110鹈鹕,39,胜
NOH,2017/2/1,客,活塞118-98鹈鹕,50,负
NOH,2017/2/10,客,森林狼106-122鹈鹕,54,胜
NOH,2017/2/12,客,国王105-99鹈鹕,55,负
NOH,2017/2/13,客,太阳108-110鹈鹕,56,胜
NOH,2017/2/15,客,灰熊91-95鹈鹕,57,胜
NOH,2017/2/23,主,火箭129-99鹈鹕,58,负
NOH,2017/2/25,客,小牛96-83鹈鹕,59,负
NOH,2017/2/26,客,雷霆118-110鹈鹕,60,负
NOH,2017/2/4,客,奇才105-91鹈鹕,51,负
NOH,2017/2/6,主,太阳106-111鹈鹕,52,胜
NOH,2017/2/8,主,爵士127-94鹈鹕,53,负
NOH,2017/3/1,主,活塞86-109鹈鹕,61,胜
NOH,2017/3/11,客,黄蜂122-125鹈鹕,66,胜
NOH,2017/3/14,主,开拓者77-100鹈鹕,67,胜
NOH,2017/3/15,客,热火120-112鹈鹕,68,负
NOH,2017/3/17,主,火箭112-128鹈鹕,69,胜
NOH,2017/3/19,主,森林狼109-123鹈鹕,70,胜
NOH,2017/3/21,主,灰熊82-95鹈鹕,71,胜
NOH,2017/3/24,客,火箭117-107鹈鹕,72,负
NOH,2017/3/26,客,掘金90-115鹈鹕,73,胜
NOH,2017/3/27,客,爵士108-100鹈鹕,74,负
NOH,2017/3/29,主,小牛118-121鹈鹕,75,胜
NOH,2017/3/3,主,马刺101-98鹈鹕,62,负
NOH,2017/3/31,主,国王89-117鹈鹕,76,胜
NOH,2017/3/5,客,湖人97-105鹈鹕,63,胜
NOH,2017/3/6,客,爵士88-83鹈鹕,64,负
NOH,2017/3/8,主,猛龙94-87鹈鹕,65,负
NOH,2017/4/11,客,湖人108-96鹈鹕,81,负
NOH,2017/4/12,客,开拓者100-103鹈鹕,82,胜
NOH,2017/4/2,主,公牛117-110鹈鹕,77,负
NOH,2017/4/4,主,掘金134-131鹈鹕,78,负
NOH,2017/4/7,客,掘金122-106鹈鹕,79,负
NOH,2017/4/8,客,勇士123-101鹈鹕,80,负
NYK,2016/10/25,客,骑士117-88尼克斯,1,负
NYK,2016/10/29,主,灰熊104-111尼克斯,2,胜
NYK,2016/11/1,客,活塞102-89尼克斯,3,负
NYK,2016/11/11,客,凯尔特115-87尼克斯,8,负
NYK,2016/11/12,客,猛龙118-107尼克斯,9,负
NYK,2016/11/14,主,小牛77-93尼克斯,10,胜
NYK,2016/11/16,主,活塞102-105尼克斯,11,胜
NYK,2016/11/17,客,奇才119-112尼克斯,12,负
NYK,2016/11/2,主,火箭118-99尼克斯,4,负
NYK,2016/11/20,主,老鹰94-104尼克斯,13,胜
NYK,2016/11/22,主,开拓者103-107尼克斯,14,胜
NYK,2016/11/25,主,黄蜂111-113尼克斯,15,胜
NYK,2016/11/26,客,黄蜂107-102尼克斯,16,负
NYK,2016/11/28,主,雷霆112-103尼克斯,17,负
NYK,2016/11/30,客,森林狼104-106尼克斯,18,胜
NYK,2016/11/4,客,公牛104-117尼克斯,5,胜
NYK,2016/11/6,主,爵士114-109尼克斯,6,负
NYK,2016/11/9,主,篮网96-110尼克斯,7,胜
NYK,2016/12/11,客,湖人112-118尼克斯,24,胜
NYK,2016/12/13,客,太阳113-111尼克斯,25,负
NYK,2016/12/15,客,勇士103-90尼克斯,26,负
NYK,2016/12/17,客,掘金127-114尼克斯,27,负
NYK,2016/12/2,主,森林狼114-118尼克斯,19,胜
NYK,2016/12/20,主,步行者111-118尼克斯,28,胜
NYK,2016/12/22,主,魔术95-106尼克斯,29,胜
NYK,2016/12/25,主,凯尔特119-114尼克斯,30,负
NYK,2016/12/28,客,老鹰102-98尼克斯,31,负
NYK,2016/12/30,客,鹈鹕104-92尼克斯,32,负
NYK,2016/12/31,客,火箭129-122尼克斯,33,负
NYK,2016/12/4,主,国王98-106尼克斯,20,胜
NYK,2016/12/6,客,热火103-114尼克斯,21,胜
NYK,2016/12/7,主,骑士126-94尼克斯,22,负
NYK,2016/12/9,客,国王100-103尼克斯,23,胜
NYK,2017/1/11,客,76人98-97尼克斯,39,负
NYK,2017/1/12,主,公牛89-104尼克斯,40,胜
NYK,2017/1/15,客,猛龙116-101尼克斯,41,负
NYK,2017/1/16,主,老鹰108-107尼克斯,42,负
NYK,2017/1/18,客,凯尔特106-117尼克斯,43,胜
NYK,2017/1/19,主,奇才113-110尼克斯,44,负
NYK,2017/1/2,主,魔术115-103尼克斯,34,负
NYK,2017/1/21,主,太阳107-105尼克斯,45,负
NYK,2017/1/23,客,步行者103-109尼克斯,46,胜
NYK,2017/1/25,客,小牛103-95尼克斯,47,负
NYK,2017/1/27,主,黄蜂107-110尼克斯,48,胜
NYK,2017/1/29,客,老鹰142-139尼克斯,49,负
NYK,2017/1/31,客,奇才117-101尼克斯,50,负
NYK,2017/1/4,主,雄鹿105-104尼克斯,35,负
NYK,2017/1/6,客,雄鹿111-116尼克斯,36,胜
NYK,2017/1/7,客,步行者123-109尼克斯,37,负
NYK,2017/1/9,主,鹈鹕110-96尼克斯,38,负
NYK,2017/2/1,客,篮网90-95尼克斯,51,胜
NYK,2017/2/10,主,掘金131-123尼克斯,55,负
NYK,2017/2/12,主,马刺90-94尼克斯,56,胜
NYK,2017/2/15,客,雷霆116-105尼克斯,57,负
NYK,2017/2/23,客,骑士119-104尼克斯,58,负
NYK,2017/2/25,主,76人109-110尼克斯,59,胜
NYK,2017/2/27,主,猛龙92-91尼克斯,60,负
NYK,2017/2/4,主,骑士111-104尼克斯,52,负
NYK,2017/2/6,主,湖人121-107尼克斯,53,负
NYK,2017/2/8,主,快船119-115尼克斯,54,负
NYK,2017/3/1,客,魔术90-101尼克斯,61,胜
NYK,2017/3/11,客,活塞112-92尼克斯,66,负
NYK,2017/3/12,客,篮网120-112尼克斯,67,负
NYK,2017/3/14,主,步行者81-87尼克斯,68,胜
NYK,2017/3/16,主,篮网121-110尼克斯,69,负
NYK,2017/3/20,客,快船114-105尼克斯,70,负
NYK,2017/3/22,客,爵士108-101尼克斯,71,负
NYK,2017/3/23,客,开拓者110-95尼克斯,72,负
NYK,2017/3/25,客,马刺106-98尼克斯,73,负
NYK,2017/3/27,主,活塞95-109尼克斯,74,胜
NYK,2017/3/29,主,热火105-88尼克斯,75,负
NYK,2017/3/3,客,76人105-102尼克斯,62,负
NYK,2017/3/31,客,热火94-98尼克斯,76,胜
NYK,2017/3/5,主,勇士112-105尼克斯,63,负
NYK,2017/3/6,客,魔术105-113尼克斯,64,胜
NYK,2017/3/8,客,雄鹿104-93尼克斯,65,负
NYK,2017/4/12,主,76人113-114尼克斯,82,胜
NYK,2017/4/2,主,凯尔特110-94尼克斯,77,负
NYK,2017/4/4,主,公牛91-100尼克斯,78,胜
NYK,2017/4/6,主,奇才106-103尼克斯,79,负
NYK,2017/4/7,客,灰熊101-88尼克斯,80,负
NYK,2017/4/9,主,猛龙110-97尼克斯,81,负
OKC,2016/10/26,客,76人97-103雷霆,1,胜
OKC,2016/10/28,主,太阳110-113雷霆,2,胜
OKC,2016/10/30,主,湖人96-113雷霆,3,胜
OKC,2016/11/11,主,快船110-108雷霆,9,负
OKC,2016/11/13,主,魔术119-117雷霆,10,负
OKC,2016/11/14,客,活塞104-88雷霆,11,负
OKC,2016/11/16,主,火箭103-105雷霆,12,胜
OKC,2016/11/18,主,篮网105-124雷霆,13,胜
OKC,2016/11/2,客,快船83-85雷霆,4,胜
OKC,2016/11/20,主,步行者115-111雷霆,14,负
OKC,2016/11/22,客,湖人111-109雷霆,15,负
OKC,2016/11/23,客,国王116-101雷霆,16,负
OKC,2016/11/25,客,掘金129-132雷霆,17,胜
OKC,2016/11/26,主,活塞88-106雷霆,18,胜
OKC,2016/11/28,客,尼克斯103-112雷霆,19,胜
OKC,2016/11/3,客,勇士122-96雷霆,5,负
OKC,2016/11/30,主,奇才115-126雷霆,20,胜
OKC,2016/11/5,主,森林狼92-112雷霆,6,胜
OKC,2016/11/7,主,热火85-97雷霆,7,胜
OKC,2016/11/9,主,猛龙112-102雷霆,8,负
OKC,2016/12/11,主,凯尔特96-99雷霆,24,胜
OKC,2016/12/13,客,开拓者114-95雷霆,25,负
OKC,2016/12/14,客,爵士109-89雷霆,26,负
OKC,2016/12/17,主,太阳101-114雷霆,27,胜
OKC,2016/12/19,主,老鹰110-108雷霆,28,负
OKC,2016/12/21,客,鹈鹕110-121雷霆,29,胜
OKC,2016/12/23,客,凯尔特112-117雷霆,30,胜
OKC,2016/12/25,主,森林狼100-112雷霆,31,胜
OKC,2016/12/27,客,热火94-106雷霆,32,胜
OKC,2016/12/29,客,灰熊114-80雷霆,33,负
OKC,2016/12/31,主,快船88-114雷霆,34,胜
OKC,2016/12/4,主,鹈鹕92-101雷霆,21,胜
OKC,2016/12/5,客,老鹰99-102雷霆,22,胜
OKC,2016/12/9,主,火箭102-99雷霆,23,负
OKC,2017/1/11,主,灰熊95-103雷霆,40,胜
OKC,2017/1/13,客,森林狼96-86雷霆,41,负
OKC,2017/1/15,客,国王118-122雷霆,42,胜
OKC,2017/1/16,客,快船120-98雷霆,43,负
OKC,2017/1/18,客,勇士121-100雷霆,44,负
OKC,2017/1/2,客,雄鹿98-94雷霆,35,负
OKC,2017/1/23,客,爵士95-97雷霆,45,胜
OKC,2017/1/25,客,鹈鹕105-114雷霆,46,胜
OKC,2017/1/26,主,小牛98-109雷霆,47,胜
OKC,2017/1/29,客,骑士107-91雷霆,48,负
OKC,2017/1/31,客,马刺108-94雷霆,49,负
OKC,2017/1/4,客,黄蜂123-112雷霆,36,负
OKC,2017/1/5,客,火箭118-116雷霆,37,负
OKC,2017/1/7,主,掘金106-121雷霆,38,胜
OKC,2017/1/9,客,公牛94-109雷霆,39,胜
OKC,2017/2/1,主,公牛128-100雷霆,50,负
OKC,2017/2/11,主,勇士130-114雷霆,55,负
OKC,2017/2/13,客,奇才120-98雷霆,56,负
OKC,2017/2/15,主,尼克斯105-116雷霆,57,胜
OKC,2017/2/24,主,湖人93-110雷霆,58,胜
OKC,2017/2/26,主,鹈鹕110-118雷霆,59,胜
OKC,2017/2/28,主,爵士106-109雷霆,60,胜
OKC,2017/2/3,主,灰熊102-114雷霆,51,胜
OKC,2017/2/5,主,开拓者99-105雷霆,52,胜
OKC,2017/2/6,客,步行者93-90雷霆,53,负
OKC,2017/2/9,主,骑士109-118雷霆,54,胜
OKC,2017/3/11,主,爵士104-112雷霆,66,胜
OKC,2017/3/14,客,篮网104-122雷霆,67,胜
OKC,2017/3/16,客,猛龙102-123雷霆,68,胜
OKC,2017/3/18,主,国王94-110雷霆,69,胜
OKC,2017/3/2,客,开拓者114-109雷霆,61,负
OKC,2017/3/20,主,勇士111-95雷霆,70,负
OKC,2017/3/22,主,76人97-122雷霆,71,胜
OKC,2017/3/26,客,火箭137-125雷霆,72,负
OKC,2017/3/27,客,小牛91-92雷霆,73,胜
OKC,2017/3/29,客,魔术106-114雷霆,74,胜
OKC,2017/3/3,客,太阳118-111雷霆,62,负
OKC,2017/3/31,主,马刺100-95雷霆,75,负
OKC,2017/3/5,客,小牛104-89雷霆,63,负
OKC,2017/3/7,主,开拓者126-121雷霆,64,负
OKC,2017/3/9,主,马刺92-102雷霆,65,胜
OKC,2017/4/11,客,森林狼98-100雷霆,81,胜
OKC,2017/4/12,主,掘金111-105雷霆,82,负
OKC,2017/4/2,主,黄蜂113-101雷霆,76,负
OKC,2017/4/4,主,雄鹿79-110雷霆,77,胜
OKC,2017/4/5,客,灰熊100-103雷霆,78,胜
OKC,2017/4/7,客,太阳120-99雷霆,79,负
OKC,2017/4/9,客,掘金105-106雷霆,80,胜
ORL,2016/10/26,主,热火108-96魔术,1,负
ORL,2016/10/28,客,活塞108-82魔术,2,负
ORL,2016/10/29,客,骑士105-99魔术,3,负
ORL,2016/11/1,客,76人101-103魔术,4,胜
ORL,2016/11/11,主,爵士87-74魔术,9,负
ORL,2016/11/13,客,雷霆117-119魔术,10,胜
ORL,2016/11/14,客,步行者88-69魔术,11,负
ORL,2016/11/16,主,鹈鹕82-89魔术,12,胜
ORL,2016/11/19,主,小牛87-95魔术,13,胜
ORL,2016/11/21,客,雄鹿93-89魔术,14,负
ORL,2016/11/23,主,太阳92-87魔术,15,负
ORL,2016/11/25,主,奇才94-91魔术,16,负
ORL,2016/11/27,主,雄鹿104-96魔术,17,负
ORL,2016/11/29,客,马刺83-95魔术,18,胜
ORL,2016/11/3,主,国王94-102魔术,5,胜
ORL,2016/11/5,主,奇才86-88魔术,6,胜
ORL,2016/11/7,客,公牛112-80魔术,7,负
ORL,2016/11/9,主,森林狼123-107魔术,8,负
ORL,2016/12/1,客,灰熊95-94魔术,19,负
ORL,2016/12/10,主,掘金121-113魔术,25,负
ORL,2016/12/13,客,老鹰120-131魔术,26,胜
ORL,2016/12/14,主,快船113-108魔术,27,负
ORL,2016/12/16,主,篮网111-118魔术,28,胜
ORL,2016/12/18,主,猛龙109-79魔术,29,负
ORL,2016/12/2,客,76人88-105魔术,20,胜
ORL,2016/12/20,客,热火130-136魔术,30,胜
ORL,2016/12/22,客,尼克斯106-95魔术,31,负
ORL,2016/12/23,主,湖人90-109魔术,32,胜
ORL,2016/12/26,主,灰熊102-112魔术,33,胜
ORL,2016/12/28,主,黄蜂120-101魔术,34,负
ORL,2016/12/4,客,活塞92-98魔术,21,胜
ORL,2016/12/6,客,奇才116-124魔术,22,胜
ORL,2016/12/7,主,凯尔特117-87魔术,23,负
ORL,2016/12/9,客,黄蜂109-88魔术,24,负
ORL,2017/1/1,客,步行者117-104魔术,35,负
ORL,2017/1/11,客,快船105-96魔术,40,负
ORL,2017/1/13,客,开拓者109-115魔术,41,胜
ORL,2017/1/14,客,爵士114-107魔术,42,负
ORL,2017/1/16,客,掘金125-112魔术,43,负
ORL,2017/1/18,客,鹈鹕118-98魔术,44,负
ORL,2017/1/2,客,尼克斯103-115魔术,36,胜
ORL,2017/1/20,主,雄鹿96-112魔术,45,胜
ORL,2017/1/22,主,勇士118-98魔术,46,负
ORL,2017/1/24,主,公牛100-92魔术,47,负
ORL,2017/1/27,客,凯尔特128-98魔术,48,负
ORL,2017/1/29,客,猛龙113-114魔术,49,胜
ORL,2017/1/30,客,森林狼111-105魔术,50,负
ORL,2017/1/4,主,老鹰111-92魔术,37,负
ORL,2017/1/6,主,火箭100-93魔术,38,负
ORL,2017/1/8,客,湖人111-95魔术,39,负
ORL,2017/2/1,主,步行者98-88魔术,51,负
ORL,2017/2/11,客,小牛112-80魔术,56,负
ORL,2017/2/13,客,热火107-116魔术,57,胜
ORL,2017/2/15,主,马刺107-79魔术,58,负
ORL,2017/2/23,主,开拓者112-103魔术,59,负
ORL,2017/2/25,主,老鹰86-105魔术,60,胜
ORL,2017/2/3,主,猛龙94-102魔术,52,胜
ORL,2017/2/4,客,老鹰113-86魔术,53,负
ORL,2017/2/7,客,火箭128-104魔术,54,负
ORL,2017/2/9,主,76人112-111魔术,55,负
ORL,2017/3/1,主,尼克斯101-90魔术,61,负
ORL,2017/3/10,客,黄蜂121-81魔术,66,负
ORL,2017/3/11,主,骑士116-104魔术,67,负
ORL,2017/3/13,客,国王120-115魔术,68,负
ORL,2017/3/16,客,勇士122-92魔术,69,负
ORL,2017/3/17,客,太阳103-109魔术,70,胜
ORL,2017/3/20,主,76人109-112魔术,71,胜
ORL,2017/3/22,主,黄蜂109-102魔术,72,负
ORL,2017/3/24,主,活塞87-115魔术,73,胜
ORL,2017/3/27,客,猛龙131-112魔术,74,负
ORL,2017/3/29,主,雷霆114-106魔术,75,负
ORL,2017/3/3,主,热火99-110魔术,62,胜
ORL,2017/3/31,客,凯尔特117-116魔术,76,负
ORL,2017/3/5,客,奇才115-114魔术,63,负
ORL,2017/3/6,主,尼克斯113-105魔术,64,负
ORL,2017/3/8,主,公牛91-98魔术,65,胜
ORL,2017/4/1,客,篮网121-111魔术,77,负
ORL,2017/4/10,客,公牛122-75魔术,81,负
ORL,2017/4/12,主,活塞109-113魔术,82,胜
ORL,2017/4/4,客,骑士122-102魔术,78,负
ORL,2017/4/6,主,篮网107-115魔术,79,胜
ORL,2017/4/8,主,步行者127-112魔术,80,负
PHI,2016/10/26,主,雷霆103-9776人,1,负
PHI,2016/10/29,主,老鹰104-7276人,2,负
PHI,2016/11/1,主,魔术103-10176人,3,负
PHI,2016/11/11,主,步行者105-10976人,8,胜
PHI,2016/11/12,客,老鹰117-9676人,9,负
PHI,2016/11/14,客,火箭115-8876人,10,负
PHI,2016/11/16,主,奇才102-10976人,11,胜
PHI,2016/11/17,客,森林狼110-8676人,12,负
PHI,2016/11/19,主,太阳105-12076人,13,胜
PHI,2016/11/2,客,黄蜂109-9376人,4,负
PHI,2016/11/21,主,热火94-10176人,14,胜
PHI,2016/11/23,主,灰熊104-9976人,15,负
PHI,2016/11/25,主,公牛105-8976人,16,负
PHI,2016/11/27,主,骑士112-10876人,17,负
PHI,2016/11/28,客,猛龙122-9576人,18,负
PHI,2016/11/5,主,骑士102-10176人,5,负
PHI,2016/11/7,主,爵士109-8476人,6,负
PHI,2016/11/9,客,步行者122-11576人,7,负
PHI,2016/12/11,客,活塞79-9776人,24,胜
PHI,2016/12/14,主,猛龙123-11476人,25,负
PHI,2016/12/16,主,湖人100-8976人,26,负
PHI,2016/12/18,主,篮网107-10876人,27,胜
PHI,2016/12/2,主,魔术105-8876人,19,负
PHI,2016/12/20,主,鹈鹕108-9376人,28,负
PHI,2016/12/23,客,太阳123-11676人,29,负
PHI,2016/12/26,客,国王102-10076人,30,负
PHI,2016/12/29,客,爵士100-8376人,31,负
PHI,2016/12/3,主,凯尔特107-10676人,20,负
PHI,2016/12/30,客,掘金122-12476人,32,胜
PHI,2016/12/5,主,掘金106-9876人,21,负
PHI,2016/12/6,客,灰熊96-9176人,22,负
PHI,2016/12/8,客,鹈鹕88-9976人,23,胜
PHI,2017/1/11,主,尼克斯97-9876人,36,胜
PHI,2017/1/13,主,黄蜂93-10276人,37,胜
PHI,2017/1/14,客,奇才109-9376人,38,负
PHI,2017/1/16,客,雄鹿104-11376人,39,胜
PHI,2017/1/18,主,猛龙89-9476人,40,胜
PHI,2017/1/20,主,开拓者92-9376人,41,胜
PHI,2017/1/21,客,老鹰110-9376人,42,负
PHI,2017/1/24,主,快船110-12176人,43,胜
PHI,2017/1/25,客,雄鹿109-11476人,44,胜
PHI,2017/1/27,主,火箭123-11876人,45,负
PHI,2017/1/29,客,公牛121-10876人,46,负
PHI,2017/1/3,主,森林狼91-9376人,33,胜
PHI,2017/1/30,主,国王119-12276人,47,胜
PHI,2017/1/6,客,凯尔特110-10676人,34,负
PHI,2017/1/8,客,篮网95-10576人,35,胜
PHI,2017/2/1,客,小牛113-9576人,48,负
PHI,2017/2/11,主,热火109-11776人,54,胜
PHI,2017/2/13,客,黄蜂99-10576人,55,胜
PHI,2017/2/15,客,凯尔特116-10876人,56,负
PHI,2017/2/2,客,马刺102-8676人,49,负
PHI,2017/2/24,主,奇才112-12076人,57,胜
PHI,2017/2/25,客,尼克斯110-10976人,58,负
PHI,2017/2/27,主,勇士119-10876人,59,负
PHI,2017/2/4,客,热火125-10276人,50,负
PHI,2017/2/6,客,活塞113-9676人,51,负
PHI,2017/2/8,主,马刺111-10376人,52,负
PHI,2017/2/9,客,魔术111-11276人,53,胜
PHI,2017/3/1,客,热火125-9876人,60,负
PHI,2017/3/11,客,快船112-10076人,65,负
PHI,2017/3/12,客,湖人116-11876人,66,胜
PHI,2017/3/14,客,勇士106-10476人,67,负
PHI,2017/3/17,主,小牛74-11676人,68,胜
PHI,2017/3/19,主,凯尔特99-10576人,69,胜
PHI,2017/3/20,客,魔术112-10976人,70,负
PHI,2017/3/22,客,雷霆122-9776人,71,负
PHI,2017/3/24,客,公牛107-11776人,72,胜
PHI,2017/3/26,客,步行者107-9476人,73,负
PHI,2017/3/28,客,篮网101-10676人,74,胜
PHI,2017/3/29,主,老鹰99-9276人,75,负
PHI,2017/3/3,主,尼克斯102-10576人,61,胜
PHI,2017/3/31,客,骑士122-10576人,76,负
PHI,2017/3/4,主,活塞136-10676人,62,负
PHI,2017/3/6,主,雄鹿112-9876人,63,负
PHI,2017/3/9,客,开拓者114-10876人,64,负
PHI,2017/4/10,主,步行者120-11176人,81,负
PHI,2017/4/12,客,尼克斯114-11376人,82,负
PHI,2017/4/2,客,猛龙113-10576人,77,负
PHI,2017/4/4,主,篮网141-11876人,78,负
PHI,2017/4/6,主,公牛102-9076人,79,负
PHI,2017/4/8,主,雄鹿90-8276人,80,负
PHO,2016/10/26,主,国王113-94太阳,1,负
PHO,2016/10/28,客,雷霆113-110太阳,2,负
PHO,2016/10/30,主,勇士106-100太阳,3,负
PHO,2016/10/31,客,快船116-98太阳,4,负
PHO,2016/11/12,主,篮网122-104太阳,10,负
PHO,2016/11/13,客,勇士133-120太阳,11,负
PHO,2016/11/16,客,掘金120-104太阳,12,负
PHO,2016/11/18,客,步行者96-116太阳,13,胜
PHO,2016/11/19,客,76人120-105太阳,14,负
PHO,2016/11/2,主,开拓者115-118太阳,5,胜
PHO,2016/11/21,客,奇才106-101太阳,15,负
PHO,2016/11/23,客,魔术87-92太阳,16,胜
PHO,2016/11/25,主,森林狼98-85太阳,17,负
PHO,2016/11/27,主,掘金120-114太阳,18,负
PHO,2016/11/30,主,老鹰107-109太阳,19,胜
PHO,2016/11/4,客,鹈鹕111-112太阳,6,胜
PHO,2016/11/6,客,湖人119-108太阳,7,负
PHO,2016/11/8,客,开拓者124-121太阳,8,负
PHO,2016/11/9,主,活塞100-107太阳,9,胜
PHO,2016/12/11,主,鹈鹕120-119太阳,24,负
PHO,2016/12/13,主,尼克斯111-113太阳,25,胜
PHO,2016/12/15,主,马刺107-92太阳,26,负
PHO,2016/12/17,客,雷霆114-101太阳,27,负
PHO,2016/12/19,客,森林狼115-108太阳,28,负
PHO,2016/12/21,主,火箭125-111太阳,29,负
PHO,2016/12/23,主,76人116-123太阳,30,胜
PHO,2016/12/26,客,火箭131-115太阳,31,负
PHO,2016/12/28,客,马刺119-98太阳,32,负
PHO,2016/12/29,主,猛龙91-99太阳,33,胜
PHO,2016/12/3,客,勇士138-109太阳,20,负
PHO,2016/12/31,客,爵士91-86太阳,34,负
PHO,2016/12/6,客,爵士112-105太阳,21,负
PHO,2016/12/7,主,步行者109-94太阳,22,负
PHO,2016/12/9,客,湖人115-119太阳,23,胜
PHO,2017/1/12,主,小牛113-108太阳,39,负
PHO,2017/1/14,主,马刺105-108太阳,40,胜
PHO,2017/1/16,主,爵士106-101太阳,41,负
PHO,2017/1/19,客,骑士118-103太阳,42,负
PHO,2017/1/2,客,快船109-98太阳,35,负
PHO,2017/1/21,客,尼克斯105-107太阳,43,胜
PHO,2017/1/22,客,猛龙103-115太阳,44,胜
PHO,2017/1/24,主,森林狼112-111太阳,45,负
PHO,2017/1/26,客,掘金127-120太阳,46,负
PHO,2017/1/28,主,掘金123-112太阳,47,负
PHO,2017/1/3,主,热火90-99太阳,36,胜
PHO,2017/1/30,主,灰熊115-96太阳,48,负
PHO,2017/1/5,客,小牛95-102太阳,37,胜
PHO,2017/1/8,主,骑士120-116太阳,38,负
PHO,2017/2/1,主,快船124-114太阳,49,负
PHO,2017/2/10,主,公牛97-115太阳,54,胜
PHO,2017/2/11,客,火箭133-102太阳,55,负
PHO,2017/2/13,主,鹈鹕110-108太阳,56,负
PHO,2017/2/15,主,湖人101-137太阳,57,胜
PHO,2017/2/24,客,公牛128-121太阳,58,负
PHO,2017/2/26,客,雄鹿100-96太阳,59,负
PHO,2017/2/28,客,灰熊130-112太阳,60,负
PHO,2017/2/3,客,国王103-105太阳,50,胜
PHO,2017/2/4,主,雄鹿137-112太阳,51,负
PHO,2017/2/6,客,鹈鹕111-106太阳,52,负
PHO,2017/2/8,客,灰熊110-91太阳,53,负
PHO,2017/3/11,客,小牛98-100太阳,66,胜
PHO,2017/3/12,主,开拓者110-101太阳,67,负
PHO,2017/3/15,主,国王107-101太阳,68,负
PHO,2017/3/17,主,魔术109-103太阳,69,负
PHO,2017/3/19,客,活塞112-95太阳,70,负
PHO,2017/3/2,主,黄蜂103-120太阳,61,胜
PHO,2017/3/21,客,热火112-97太阳,71,负
PHO,2017/3/23,客,篮网126-98太阳,72,负
PHO,2017/3/24,客,凯尔特130-120太阳,73,负
PHO,2017/3/26,客,黄蜂120-106太阳,74,负
PHO,2017/3/28,客,老鹰95-91太阳,75,负
PHO,2017/3/3,主,雷霆111-118太阳,62,胜
PHO,2017/3/30,主,快船124-118太阳,76,负
PHO,2017/3/5,主,凯尔特106-109太阳,63,胜
PHO,2017/3/7,主,奇才131-127太阳,64,负
PHO,2017/3/9,主,湖人122-110太阳,65,负
PHO,2017/4/1,客,开拓者130-117太阳,77,负
PHO,2017/4/11,客,国王129-104太阳,82,负
PHO,2017/4/2,主,火箭123-116太阳,78,负
PHO,2017/4/5,主,勇士120-111太阳,79,负
PHO,2017/4/7,主,雷霆99-120太阳,80,胜
PHO,2017/4/9,主,小牛111-124太阳,81,胜
POR,2016/10/25,主,爵士104-113开拓者,1,胜
POR,2016/10/27,主,快船114-106开拓者,2,负
POR,2016/10/29,客,掘金113-115开拓者,3,胜
