TeamAB,时间,场,比赛,列1,果
NOH,2015/11/17,主,掘金115-98鹈鹕,11,负
NOH,2015/11/18,客,雷霆110-103鹈鹕,12,负
NOH,2015/11/20,主,马刺90-104鹈鹕,13,胜
NOH,2015/11/22,主,太阳116-122鹈鹕,14,胜
NOH,2015/11/25,客,太阳114-120鹈鹕,15,胜
NOH,2015/11/27,客,快船111-90鹈鹕,16,负
NOH,2015/11/28,客,爵士101-87鹈鹕,17,负
NOH,2015/11/3,主,魔术103-94鹈鹕,4,负
NOH,2015/11/6,主,老鹰121-115鹈鹕,5,负
NOH,2015/11/7,客,小牛107-98鹈鹕,6,负
NOH,2015/12/1,主,灰熊113-104鹈鹕,18,负
NOH,2015/12/11,主,奇才105-107鹈鹕,22,胜
NOH,2015/12/12,客,公牛98-94鹈鹕,23,负
NOH,2015/12/14,客,开拓者105-101鹈鹕,24,负
NOH,2015/12/16,客,爵士94-104鹈鹕,25,胜
NOH,2015/12/18,客,太阳104-88鹈鹕,26,负
NOH,2015/12/2,客,火箭108-101鹈鹕,19,负
NOH,2015/12/20,客,掘金125-130鹈鹕,27,胜
NOH,2015/12/23,主,开拓者89-115鹈鹕,28,胜
NOH,2015/12/25,客,热火94-88鹈鹕,29,负
NOH,2015/12/26,主,火箭108-110鹈鹕,30,胜
NOH,2015/12/28,客,魔术104-89鹈鹕,31,负
NOH,2015/12/31,主,快船95-89鹈鹕,32,负
NOH,2015/12/4,主,骑士108-114鹈鹕,20,胜
NOH,2015/12/7,主,凯尔特111-93鹈鹕,21,负
NOH,2016/1/10,客,快船114-111鹈鹕,36,负
NOH,2016/1/12,客,湖人95-91鹈鹕,37,负
NOH,2016/1/13,客,国王97-109鹈鹕,38,胜
NOH,2016/1/15,主,黄蜂107-109鹈鹕,39,胜
NOH,2016/1/18,客,灰熊101-99鹈鹕,40,负
NOH,2016/1/19,主,森林狼99-114鹈鹕,41,胜
NOH,2016/1/2,客,小牛98-105鹈鹕,33,胜
NOH,2016/1/21,主,活塞99-115鹈鹕,42,胜
NOH,2016/1/23,主,雄鹿99-116鹈鹕,43,胜
NOH,2016/1/25,主,火箭112-111鹈鹕,44,负
NOH,2016/1/28,主,国王105-114鹈鹕,45,胜
NOH,2016/1/30,主,篮网103-105鹈鹕,46,胜
NOH,2016/1/6,主,小牛100-91鹈鹕,34,负
NOH,2016/1/8,主,步行者91-86鹈鹕,35,负
NOH,2016/2/1,主,灰熊110-95鹈鹕,47,负
NOH,2016/2/10,主,爵士96-100鹈鹕,52,胜
NOH,2016/2/11,客,雷霆121-95鹈鹕,53,负
NOH,2016/2/19,主,76人114-121鹈鹕,54,胜
NOH,2016/2/21,客,活塞106-111鹈鹕,55,胜
NOH,2016/2/23,客,奇才109-89鹈鹕,56,负
NOH,2016/2/25,主,雷霆119-123鹈鹕,57,胜
NOH,2016/2/27,主,森林狼112-110鹈鹕,58,负
NOH,2016/2/3,客,马刺110-97鹈鹕,48,负
NOH,2016/2/4,主,湖人99-96鹈鹕,49,负
NOH,2016/2/6,客,骑士99-84鹈鹕,50,负
NOH,2016/2/8,客,森林狼102-116鹈鹕,51,胜
NOH,2016/3/11,客,灰熊121-114鹈鹕,64,负
NOH,2016/3/12,客,雄鹿103-92鹈鹕,65,负
NOH,2016/3/14,客,勇士125-107鹈鹕,66,负
NOH,2016/3/16,客,国王108-123鹈鹕,67,胜
NOH,2016/3/18,主,开拓者117-112鹈鹕,68,负
NOH,2016/3/2,客,火箭100-95鹈鹕,59,负
NOH,2016/3/20,主,快船105-109鹈鹕,69,胜
NOH,2016/3/22,主,热火113-99鹈鹕,70,负
NOH,2016/3/24,客,步行者92-84鹈鹕,71,负
NOH,2016/3/26,主,猛龙115-91鹈鹕,72,负
NOH,2016/3/28,主,尼克斯91-99鹈鹕,73,胜
NOH,2016/3/3,主,马刺94-86鹈鹕,60,负
NOH,2016/3/30,客,马刺100-92鹈鹕,74,负
NOH,2016/3/31,主,掘金95-101鹈鹕,75,胜
NOH,2016/3/5,主,爵士106-94鹈鹕,61,负
NOH,2016/3/7,主,国王112-115鹈鹕,62,胜
NOH,2016/3/9,客,黄蜂122-113鹈鹕,63,负
NOH,2016/4/11,主,公牛121-116鹈鹕,81,负
NOH,2016/4/13,客,森林狼144-109鹈鹕,82,负
NOH,2016/4/3,客,篮网87-106鹈鹕,76,胜
NOH,2016/4/5,客,76人107-93鹈鹕,77,负
NOH,2016/4/6,客,凯尔特104-97鹈鹕,78,负
NOH,2016/4/8,主,湖人102-110鹈鹕,79,胜
NOH,2016/4/9,主,太阳121-100鹈鹕,80,负
NYK,2015/10/28,客,雄鹿97-122尼克斯,1,胜
NYK,2015/10/29,主,老鹰112-101尼克斯,2,负
NYK,2015/10/31,客,奇才110-117尼克斯,3,胜
NYK,2015/11/10,客,猛龙109-111尼克斯,8,胜
NYK,2015/11/11,客,黄蜂95-93尼克斯,9,负
NYK,2015/11/13,主,骑士90-84尼克斯,10,负
NYK,2015/11/15,主,鹈鹕87-95尼克斯,11,胜
NYK,2015/11/17,主,黄蜂94-102尼克斯,12,胜
NYK,2015/11/2,主,马刺94-84尼克斯,4,负
NYK,2015/11/20,客,雷霆90-93尼克斯,13,胜
NYK,2015/11/21,客,火箭102-107尼克斯,14,胜
NYK,2015/11/23,客,热火95-78尼克斯,15,负
NYK,2015/11/25,客,魔术100-91尼克斯,16,负
NYK,2015/11/27,主,热火97-78尼克斯,17,负
NYK,2015/11/29,主,火箭116-111尼克斯,18,负
NYK,2015/11/4,客,骑士96-86尼克斯,5,负
NYK,2015/11/6,主,雄鹿99-92尼克斯,6,负
NYK,2015/11/8,主,湖人95-99尼克斯,7,胜
NYK,2015/12/10,客,国王99-97尼克斯,24,负
NYK,2015/12/12,客,开拓者110-112尼克斯,25,胜
NYK,2015/12/16,主,森林狼102-107尼克斯,26,胜
NYK,2015/12/18,客,76人97-107尼克斯,27,胜
NYK,2015/12/19,主,公牛91-107尼克斯,28,胜
NYK,2015/12/2,主,76人87-99尼克斯,19,胜
NYK,2015/12/21,主,魔术107-99尼克斯,29,负
NYK,2015/12/23,客,骑士91-84尼克斯,30,负
NYK,2015/12/26,客,老鹰117-98尼克斯,31,负
NYK,2015/12/27,客,凯尔特100-91尼克斯,32,负
NYK,2015/12/29,主,活塞96-108尼克斯,33,胜
NYK,2015/12/4,主,篮网91-108尼克斯,20,胜
NYK,2015/12/5,客,雄鹿106-91尼克斯,21,负
NYK,2015/12/7,主,小牛104-97尼克斯,22,负
NYK,2015/12/9,客,爵士106-85尼克斯,23,负
NYK,2016/1/1,客,公牛108-81尼克斯,34,负
NYK,2016/1/10,主,雄鹿88-100尼克斯,39,胜
NYK,2016/1/12,主,凯尔特114-120尼克斯,40,胜
NYK,2016/1/13,客,篮网110-104尼克斯,41,负
NYK,2016/1/16,客,灰熊103-95尼克斯,42,负
NYK,2016/1/18,主,76人113-119尼克斯,43,胜
NYK,2016/1/20,主,爵士111-118尼克斯,44,胜
NYK,2016/1/22,主,快船116-88尼克斯,45,负
NYK,2016/1/23,客,黄蜂97-84尼克斯,46,负
NYK,2016/1/26,主,雷霆128-122尼克斯,47,负
NYK,2016/1/28,客,猛龙103-93尼克斯,48,负
NYK,2016/1/29,主,太阳84-102尼克斯,49,胜
NYK,2016/1/3,主,老鹰97-111尼克斯,35,胜
NYK,2016/1/31,主,勇士116-95尼克斯,50,负
NYK,2016/1/5,客,老鹰101-107尼克斯,36,胜
NYK,2016/1/6,客,热火90-98尼克斯,37,胜
NYK,2016/1/8,客,马刺100-99尼克斯,38,负
NYK,2016/2/19,客,篮网109-98尼克斯,56,负
NYK,2016/2/2,主,凯尔特97-89尼克斯,51,负
NYK,2016/2/20,客,森林狼95-103尼克斯,57,胜
NYK,2016/2/22,主,猛龙122-95尼克斯,58,负
NYK,2016/2/24,客,步行者108-105尼克斯,59,负
NYK,2016/2/26,主,魔术95-108尼克斯,60,胜
NYK,2016/2/28,主,热火98-81尼克斯,61,负
NYK,2016/2/4,客,活塞111-105尼克斯,52,负
NYK,2016/2/5,主,灰熊91-85尼克斯,53,负
NYK,2016/2/7,主,掘金101-96尼克斯,54,负
NYK,2016/2/9,主,奇才111-108尼克斯,55,负
NYK,2016/3/1,主,开拓者104-85尼克斯,62,负
NYK,2016/3/11,客,快船101-94尼克斯,67,负
NYK,2016/3/13,客,湖人87-90尼克斯,68,胜
NYK,2016/3/16,客,勇士121-85尼克斯,69,负
NYK,2016/3/19,客,奇才99-89尼克斯,70,负
NYK,2016/3/20,主,国王88-80尼克斯,71,负
NYK,2016/3/23,客,公牛107-115尼克斯,72,胜
NYK,2016/3/24,主,公牛94-106尼克斯,73,胜
NYK,2016/3/26,主,骑士107-93尼克斯,74,负
NYK,2016/3/28,客,鹈鹕99-91尼克斯,75,负
NYK,2016/3/30,客,小牛91-89尼克斯,76,负
NYK,2016/3/4,客,凯尔特105-104尼克斯,63,负
NYK,2016/3/5,主,活塞89-102尼克斯,64,胜
NYK,2016/3/8,客,掘金110-94尼克斯,65,负
NYK,2016/3/9,客,太阳97-128尼克斯,66,胜
NYK,2016/4/1,主,篮网91-105尼克斯,77,胜
NYK,2016/4/10,主,猛龙93-89尼克斯,81,负
NYK,2016/4/12,客,步行者102-90尼克斯,82,负
NYK,2016/4/3,主,步行者92-87尼克斯,78,负
NYK,2016/4/6,主,黄蜂111-97尼克斯,79,负
NYK,2016/4/8,客,76人102-109尼克斯,80,胜
OKC,2015/10/28,主,马刺106-112雷霆,1,胜
OKC,2015/10/30,客,魔术136-139雷霆,2,胜
OKC,2015/11/1,主,掘金93-117雷霆,3,胜
OKC,2015/11/10,客,奇才101-125雷霆,8,胜
OKC,2015/11/13,主,76人85-102雷霆,9,胜
OKC,2015/11/15,主,凯尔特100-85雷霆,10,负
OKC,2015/11/16,客,灰熊122-114雷霆,11,负
OKC,2015/11/18,主,鹈鹕103-110雷霆,12,胜
OKC,2015/11/2,客,火箭110-105雷霆,4,负
OKC,2015/11/20,主,尼克斯93-90雷霆,13,负
OKC,2015/11/22,主,小牛114-117雷霆,14,胜
OKC,2015/11/23,客,爵士89-111雷霆,15,胜
OKC,2015/11/25,主,篮网99-110雷霆,16,胜
OKC,2015/11/27,主,活塞87-103雷霆,17,胜
OKC,2015/11/30,客,老鹰106-100雷霆,18,负
OKC,2015/11/4,主,猛龙103-98雷霆,5,负
OKC,2015/11/5,客,公牛104-98雷霆,6,负
OKC,2015/11/8,主,太阳103-124雷霆,7,胜
OKC,2015/12/10,主,老鹰94-107雷霆,22,胜
OKC,2015/12/11,客,爵士90-94雷霆,23,胜
OKC,2015/12/13,主,爵士98-104雷霆,24,胜
OKC,2015/12/16,主,开拓者90-106雷霆,25,胜
OKC,2015/12/17,客,骑士104-100雷霆,26,负
OKC,2015/12/19,主,湖人78-118雷霆,27,胜
OKC,2015/12/21,客,快船99-100雷霆,28,胜
OKC,2015/12/23,客,湖人85-120雷霆,29,胜
OKC,2015/12/25,主,公牛105-96雷霆,30,负
OKC,2015/12/27,主,掘金112-122雷霆,31,胜
OKC,2015/12/29,主,雄鹿123-131雷霆,32,胜
OKC,2015/12/3,客,热火97-95雷霆,19,负
OKC,2015/12/31,主,太阳106-110雷霆,33,胜
OKC,2015/12/6,主,国王95-98雷霆,20,胜
OKC,2015/12/8,客,灰熊88-125雷霆,21,胜
OKC,2016/1/10,客,开拓者115-110雷霆,38,负
OKC,2016/1/12,客,森林狼96-101雷霆,39,胜
OKC,2016/1/13,主,小牛89-108雷霆,40,胜
OKC,2016/1/15,主,森林狼93-113雷霆,41,胜
OKC,2016/1/17,主,热火74-99雷霆,42,胜
OKC,2016/1/19,客,掘金104-110雷霆,43,胜
OKC,2016/1/2,客,黄蜂90-109雷霆,34,胜
OKC,2016/1/20,主,黄蜂95-109雷霆,44,胜
OKC,2016/1/22,客,小牛106-109雷霆,45,胜
OKC,2016/1/24,客,篮网116-106雷霆,46,负
OKC,2016/1/26,客,尼克斯122-128雷霆,47,胜
OKC,2016/1/27,客,森林狼123-126雷霆,48,胜
OKC,2016/1/29,主,火箭108-116雷霆,49,胜
OKC,2016/1/4,主,国王116-104雷霆,35,负
OKC,2016/1/6,主,灰熊94-112雷霆,36,胜
OKC,2016/1/8,客,湖人113-117雷霆,37,胜
OKC,2016/2/1,主,奇才98-114雷霆,50,胜
OKC,2016/2/11,主,鹈鹕95-121雷霆,54,胜
OKC,2016/2/19,主,步行者101-98雷霆,55,负
OKC,2016/2/21,主,骑士115-92雷霆,56,负
OKC,2016/2/24,客,小牛103-116雷霆,57,胜
OKC,2016/2/25,客,鹈鹕123-119雷霆,58,负
OKC,2016/2/27,主,勇士121-118雷霆,59,负
OKC,2016/2/29,客,国王116-131雷霆,60,胜
OKC,2016/2/3,主,魔术114-117雷霆,51,胜
OKC,2016/2/6,客,勇士116-108雷霆,52,负
OKC,2016/2/8,客,太阳106-122雷霆,53,胜
OKC,2016/3/11,主,森林狼99-96雷霆,65,负
OKC,2016/3/12,客,马刺93-85雷霆,66,负
OKC,2016/3/14,主,开拓者94-128雷霆,67,胜
OKC,2016/3/16,客,凯尔特109-130雷霆,68,胜
OKC,2016/3/18,客,76人97-111雷霆,69,胜
OKC,2016/3/19,客,步行者111-115雷霆,70,胜
OKC,2016/3/2,客,快船103-98雷霆,61,负
OKC,2016/3/22,主,火箭107-111雷霆,71,胜
OKC,2016/3/24,主,爵士91-113雷霆,72,胜
OKC,2016/3/26,主,马刺92-111雷霆,73,胜
OKC,2016/3/28,客,猛龙100-119雷霆,74,胜
OKC,2016/3/29,客,活塞88-82雷霆,75,负
OKC,2016/3/3,客,勇士121-106雷霆,62,负
OKC,2016/3/31,主,快船117-119雷霆,76,胜
OKC,2016/3/6,客,雄鹿96-104雷霆,63,胜
OKC,2016/3/9,主,快船108-120雷霆,64,胜
OKC,2016/4/11,主,湖人79-112雷霆,81,胜
OKC,2016/4/12,客,马刺102-98雷霆,82,负
OKC,2016/4/3,客,火箭118-110雷霆,77,负
OKC,2016/4/5,客,掘金102-124雷霆,78,胜
OKC,2016/4/6,客,开拓者120-115雷霆,79,负
OKC,2016/4/9,客,国王114-112雷霆,80,负
ORL,2015/10/28,主,奇才88-87魔术,1,负
ORL,2015/10/30,主,雷霆139-136魔术,2,负
ORL,2015/11/1,客,公牛92-87魔术,3,负
ORL,2015/11/11,主,湖人99-101魔术,9,胜
ORL,2015/11/13,主,爵士93-102魔术,10,胜
ORL,2015/11/14,客,奇才108-99魔术,11,负
ORL,2015/11/18,主,森林狼101-104魔术,12,胜
ORL,2015/11/21,主,国王97-91魔术,13,负
ORL,2015/11/23,客,骑士117-103魔术,14,负
ORL,2015/11/25,主,尼克斯91-100魔术,15,胜
ORL,2015/11/27,主,雄鹿90-114魔术,16,胜
ORL,2015/11/29,主,凯尔特91-110魔术,17,胜
ORL,2015/11/3,客,鹈鹕94-103魔术,4,胜
ORL,2015/11/4,客,火箭119-114魔术,5,负
ORL,2015/11/6,主,猛龙87-92魔术,6,胜
ORL,2015/11/7,客,76人97-105魔术,7,胜
ORL,2015/11/9,客,步行者97-84魔术,8,负
ORL,2015/12/1,客,森林狼93-96魔术,18,胜
ORL,2015/12/11,主,骑士111-76魔术,23,负
ORL,2015/12/14,客,篮网82-105魔术,24,胜
ORL,2015/12/16,主,黄蜂98-113魔术,25,胜
ORL,2015/12/18,主,开拓者94-102魔术,26,胜
ORL,2015/12/20,主,老鹰103-100魔术,27,负
ORL,2015/12/21,客,尼克斯99-107魔术,28,胜
ORL,2015/12/23,主,火箭101-104魔术,29,胜
ORL,2015/12/26,主,热火108-101魔术,30,负
ORL,2015/12/28,主,鹈鹕89-104魔术,31,胜
ORL,2015/12/3,客,爵士94-103魔术,19,胜
ORL,2015/12/30,主,篮网93-100魔术,32,胜
ORL,2015/12/5,客,快船103-101魔术,20,负
ORL,2015/12/8,客,掘金74-85魔术,21,胜
ORL,2015/12/9,客,太阳107-104魔术,22,负
ORL,2016/1/1,客,奇才103-91魔术,33,负
ORL,2016/1/14,主,猛龙106-103魔术,39,负
ORL,2016/1/18,客,老鹰98-81魔术,40,负
ORL,2016/1/2,客,骑士104-79魔术,34,负
ORL,2016/1/20,主,76人96-87魔术,41,负
ORL,2016/1/22,主,黄蜂120-116魔术,42,负
ORL,2016/1/25,客,灰熊108-102魔术,43,负
ORL,2016/1/26,客,雄鹿107-100魔术,44,负
ORL,2016/1/29,客,凯尔特113-94魔术,45,负
ORL,2016/1/31,主,凯尔特114-119魔术,46,胜
ORL,2016/1/4,客,活塞115-89魔术,35,负
ORL,2016/1/6,主,步行者95-86魔术,36,负
ORL,2016/1/8,客,篮网77-83魔术,37,胜
ORL,2016/1/9,主,奇才105-99魔术,38,负
ORL,2016/2/1,客,马刺107-92魔术,47,负
ORL,2016/2/10,主,马刺98-96魔术,52,负
ORL,2016/2/19,主,小牛104-110魔术,53,胜
ORL,2016/2/21,主,步行者105-102魔术,54,负
ORL,2016/2/23,客,76人115-124魔术,55,胜
ORL,2016/2/25,主,勇士130-114魔术,56,负
ORL,2016/2/26,客,尼克斯108-95魔术,57,负
ORL,2016/2/28,主,76人116-130魔术,58,胜
ORL,2016/2/3,客,雷霆117-114魔术,48,负
ORL,2016/2/5,主,快船107-93魔术,49,负
ORL,2016/2/7,主,老鹰94-96魔术,50,胜
ORL,2016/2/8,客,老鹰110-117魔术,51,胜
ORL,2016/3/1,客,小牛121-108魔术,59,负
ORL,2016/3/11,客,国王100-107魔术,64,胜
ORL,2016/3/12,客,开拓者121-84魔术,65,负
ORL,2016/3/15,主,掘金110-116魔术,66,胜
ORL,2016/3/16,客,黄蜂107-99魔术,67,负
ORL,2016/3/18,主,骑士109-103魔术,68,负
ORL,2016/3/2,主,公牛89-102魔术,60,胜
ORL,2016/3/20,客,猛龙105-100魔术,69,负
ORL,2016/3/21,客,凯尔特107-96魔术,70,负
ORL,2016/3/23,客,活塞118-102魔术,71,负
ORL,2016/3/25,客,热火108-97魔术,72,负
ORL,2016/3/26,主,公牛89-111魔术,73,胜
ORL,2016/3/29,主,篮网105-139魔术,74,胜
ORL,2016/3/31,客,步行者94-114魔术,75,胜
ORL,2016/3/4,主,太阳102-84魔术,61,负
ORL,2016/3/7,客,勇士119-113魔术,62,负
ORL,2016/3/8,客,湖人107-98魔术,63,负
ORL,2016/4/1,客,雄鹿113-110魔术,76,负
ORL,2016/4/10,客,热火118-96魔术,80,负
ORL,2016/4/11,主,雄鹿98-107魔术,81,胜
ORL,2016/4/13,客,黄蜂117-103魔术,82,负
ORL,2016/4/3,主,灰熊107-119魔术,77,胜
ORL,2016/4/6,主,活塞108-104魔术,78,负
ORL,2016/4/8,主,热火109-112魔术,79,胜
PHI,2015/10/28,客,凯尔特112-9576人,1,负
PHI,2015/10/30,主,爵士99-7176人,2,负
PHI,2015/11/11,主,猛龙119-10376人,8,负
PHI,2015/11/13,客,雷霆102-8576人,9,负
PHI,2015/11/14,客,马刺92-8376人,10,负
PHI,2015/11/16,主,小牛92-8676人,11,负
PHI,2015/11/18,主,步行者112-8576人,12,负
PHI,2015/11/2,主,骑士107-10076人,3,负
PHI,2015/11/20,客,黄蜂113-8876人,13,负
PHI,2015/11/21,客,热火96-9176人,14,负
PHI,2015/11/23,客,森林狼100-9576人,15,负
PHI,2015/11/25,客,凯尔特84-8076人,16,负
PHI,2015/11/27,客,火箭116-11476人,17,负
PHI,2015/11/29,客,灰熊92-8476人,18,负
PHI,2015/11/4,客,雄鹿91-8776人,4,负
PHI,2015/11/6,客,骑士108-10276人,5,负
PHI,2015/11/7,主,魔术105-9776人,6,负
PHI,2015/11/9,主,公牛111-8876人,7,负
PHI,2015/12/1,主,湖人91-10376人,19,胜
PHI,2015/12/10,客,篮网100-9176人,23,负
PHI,2015/12/11,主,活塞107-9576人,24,负
PHI,2015/12/13,客,猛龙96-7676人,25,负
PHI,2015/12/14,客,公牛115-9676人,26,负
PHI,2015/12/16,客,老鹰127-10676人,27,负
PHI,2015/12/18,主,尼克斯107-9776人,28,负
PHI,2015/12/2,客,尼克斯99-8776人,20,负
PHI,2015/12/20,客,骑士108-8676人,29,负
PHI,2015/12/22,主,灰熊104-9076人,30,负
PHI,2015/12/23,客,雄鹿113-10076人,31,负
PHI,2015/12/26,客,太阳104-11176人,32,胜
PHI,2015/12/28,客,爵士95-9176人,33,负
PHI,2015/12/30,客,国王105-11076人,34,胜
PHI,2015/12/5,主,掘金108-10576人,21,负
PHI,2015/12/7,主,马刺119-6876人,22,负
PHI,2016/1/1,客,湖人93-8476人,35,负
PHI,2016/1/10,主,骑士95-8576人,40,负
PHI,2016/1/14,主,公牛115-11176人,41,负
PHI,2016/1/16,主,开拓者89-11476人,42,胜
PHI,2016/1/18,客,尼克斯119-11376人,43,负
PHI,2016/1/2,客,快船130-9976人,36,负
PHI,2016/1/20,客,魔术87-9676人,44,胜
PHI,2016/1/24,主,凯尔特112-9276人,45,负
PHI,2016/1/26,主,太阳103-11376人,46,胜
PHI,2016/1/27,客,活塞110-9776人,47,负
PHI,2016/1/30,主,勇士108-10576人,48,负
PHI,2016/1/4,主,森林狼99-10976人,37,胜
PHI,2016/1/7,主,老鹰126-9876人,38,负
PHI,2016/1/9,主,猛龙108-9576人,39,负
PHI,2016/2/10,主,国王114-11076人,53,负
PHI,2016/2/19,客,鹈鹕121-11476人,54,负
PHI,2016/2/21,客,小牛129-10376人,55,负
PHI,2016/2/23,主,魔术124-11576人,56,负
PHI,2016/2/24,客,活塞111-9176人,57,负
PHI,2016/2/26,主,奇才103-9476人,58,负
PHI,2016/2/28,客,魔术130-11676人,59,负
PHI,2016/2/29,客,奇才116-10876人,60,负
PHI,2016/2/3,主,老鹰124-8676人,49,负
PHI,2016/2/5,客,奇才106-9476人,50,负
PHI,2016/2/6,主,篮网98-10376人,51,胜
PHI,2016/2/8,主,快船98-9276人,52,负
PHI,2016/3/11,主,篮网89-9576人,65,胜
PHI,2016/3/12,主,活塞125-11176人,66,负
PHI,2016/3/15,客,篮网131-11476人,67,负
PHI,2016/3/17,主,奇才99-9476人,68,负
PHI,2016/3/18,主,雷霆111-9776人,69,负
PHI,2016/3/2,主,黄蜂119-9976人,61,负
PHI,2016/3/20,主,凯尔特120-10576人,70,负
PHI,2016/3/21,客,步行者91-7576人,71,负
PHI,2016/3/23,客,掘金104-10376人,72,负
PHI,2016/3/26,客,开拓者108-10576人,73,负
PHI,2016/3/27,客,勇士117-10576人,74,负
PHI,2016/3/29,主,黄蜂100-8576人,75,负
PHI,2016/3/4,主,热火112-10276人,62,负
PHI,2016/3/6,客,热火103-9876人,63,负
PHI,2016/3/9,主,火箭118-10476人,64,负
PHI,2016/4/1,客,黄蜂100-9176人,76,负
PHI,2016/4/10,主,雄鹿109-10876人,80,负
PHI,2016/4/12,客,猛龙122-9876人,81,负
PHI,2016/4/13,客,公牛115-10576人,82,负
PHI,2016/4/2,主,步行者115-10276人,77,负
PHI,2016/4/5,主,鹈鹕93-10776人,78,胜
PHI,2016/4/8,主,尼克斯109-10276人,79,负
PHO,2015/10/28,主,小牛111-95太阳,1,负
PHO,2015/10/30,主,开拓者92-110太阳,2,胜
PHO,2015/10/31,客,开拓者90-101太阳,3,胜
PHO,2015/11/12,主,快船104-118太阳,8,胜
PHO,2015/11/14,主,掘金81-105太阳,9,胜
PHO,2015/11/16,主,湖人101-120太阳,10,胜
PHO,2015/11/18,主,公牛103-97太阳,11,负
PHO,2015/11/2,客,快船102-96太阳,4,负
PHO,2015/11/20,客,掘金107-114太阳,12,胜
PHO,2015/11/22,客,鹈鹕122-116太阳,13,负
PHO,2015/11/23,客,马刺98-84太阳,14,负
PHO,2015/11/25,主,鹈鹕120-114太阳,15,负
PHO,2015/11/27,主,勇士135-116太阳,16,负
PHO,2015/11/29,客,猛龙102-107太阳,17,胜
PHO,2015/11/4,主,国王97-118太阳,5,胜
PHO,2015/11/6,主,活塞100-92太阳,6,负
PHO,2015/11/8,客,雷霆124-103太阳,7,负
PHO,2015/12/1,客,篮网94-91太阳,18,负
PHO,2015/12/11,主,开拓者106-96太阳,24,负
PHO,2015/12/13,主,森林狼101-108太阳,25,胜
PHO,2015/12/14,客,小牛104-94太阳,26,负
PHO,2015/12/16,客,勇士128-103太阳,27,负
PHO,2015/12/18,主,鹈鹕88-104太阳,28,胜
PHO,2015/12/2,客,活塞127-122太阳,19,负
PHO,2015/12/20,主,雄鹿101-95太阳,29,负
PHO,2015/12/21,客,爵士110-89太阳,30,负
PHO,2015/12/23,主,掘金104-96太阳,31,负
PHO,2015/12/26,主,76人111-104太阳,32,负
PHO,2015/12/28,主,骑士101-97太阳,33,负
PHO,2015/12/30,客,马刺112-79太阳,34,负
PHO,2015/12/31,客,雷霆110-106太阳,35,负
PHO,2015/12/4,客,奇才109-106太阳,20,负
PHO,2015/12/6,客,灰熊95-93太阳,21,负
PHO,2015/12/7,客,公牛101-103太阳,22,胜
PHO,2015/12/9,主,魔术104-107太阳,23,胜
PHO,2016/1/12,客,步行者116-97太阳,40,负
PHO,2016/1/15,客,凯尔特117-103太阳,41,负
PHO,2016/1/17,客,森林狼117-87太阳,42,负
PHO,2016/1/19,主,步行者97-94太阳,43,负
PHO,2016/1/2,客,国王142-119太阳,36,负
PHO,2016/1/21,主,马刺117-89太阳,44,负
PHO,2016/1/23,主,老鹰95-98太阳,45,胜
PHO,2016/1/26,客,76人113-103太阳,46,负
PHO,2016/1/27,客,骑士115-93太阳,47,负
PHO,2016/1/29,客,尼克斯102-84太阳,48,负
PHO,2016/1/3,客,湖人97-77太阳,37,负
PHO,2016/1/31,客,小牛91-78太阳,49,负
PHO,2016/1/6,主,黄蜂102-111太阳,38,胜
PHO,2016/1/8,主,热火103-95太阳,39,负
PHO,2016/2/10,主,勇士112-104太阳,54,负
PHO,2016/2/19,主,火箭116-100太阳,55,负
PHO,2016/2/2,主,猛龙104-97太阳,50,负
PHO,2016/2/21,主,马刺118-111太阳,56,负
PHO,2016/2/22,客,快船124-84太阳,57,负
PHO,2016/2/25,主,篮网116-106太阳,58,负
PHO,2016/2/27,主,灰熊106-111太阳,59,胜
PHO,2016/2/4,主,火箭111-105太阳,51,负
PHO,2016/2/6,主,爵士98-89太阳,52,负
PHO,2016/2/8,主,雷霆122-106太阳,53,负
PHO,2016/3/1,客,黄蜂126-92太阳,60,负
PHO,2016/3/10,客,掘金116-98太阳,65,负
PHO,2016/3/12,客,勇士123-116太阳,66,负
PHO,2016/3/14,主,森林狼104-107太阳,67,胜
PHO,2016/3/17,客,爵士103-69太阳,68,负
PHO,2016/3/18,客,湖人90-95太阳,69,胜
PHO,2016/3/21,主,灰熊103-97太阳,70,负
PHO,2016/3/23,主,湖人107-119太阳,71,胜
PHO,2016/3/25,客,国王116-94太阳,72,负
PHO,2016/3/26,主,凯尔特102-99太阳,73,负
PHO,2016/3/28,客,森林狼121-116太阳,74,负
PHO,2016/3/3,客,热火108-92太阳,61,负
PHO,2016/3/30,客,雄鹿105-94太阳,75,负
PHO,2016/3/4,客,魔术84-102太阳,62,胜
PHO,2016/3/6,客,灰熊100-109太阳,63,胜
PHO,2016/3/9,主,尼克斯128-97太阳,64,负
PHO,2016/4/1,主,奇才106-99太阳,76,负
PHO,2016/4/11,主,国王105-101太阳,81,负
PHO,2016/4/13,主,快船105-114太阳,82,胜
PHO,2016/4/3,主,爵士101-86太阳,77,负
PHO,2016/4/5,客,老鹰103-90太阳,78,负
PHO,2016/4/7,客,火箭115-124太阳,79,胜
PHO,2016/4/9,客,鹈鹕100-121太阳,80,胜
POR,2015/10/28,主,鹈鹕94-112开拓者,1,胜
POR,2015/10/30,客,太阳110-92开拓者,2,负
POR,2015/10/31,主,太阳101-90开拓者,3,负
POR,2015/11/11,主,马刺113-101开拓者,9,负
