比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
公牛105-8976人,主,78,22,22,89,0.818,21,8,负,40,48,16,31,9,18,8,7,费城76人,0.409,19,2016/11/25,0.397,18,PHI
公牛105-94猛龙,客,77,20,24,94,0.792,26,1,负,26,34,56,35,5,19,8,9,多伦多猛龙,0.25,16,2017/2/14,0.455,15,TOR
公牛105-99凯尔特,客,76,23,24,99,0.625,25,6,负,33,36,2,38,8,15,3,6,波士顿凯尔特人,0.348,11,2016/10/27,0.5,22,BOS
公牛106-104老鹰,客,90,28,17,104,0.765,16,2,负,34,45,76,40,11,13,11,4,亚特兰大老鹰,0.393,13,2017/4/1,0.444,25,ATL
公牛106-107篮网,主,92,31,24,107,0.792,13,6,胜,34,44,80,39,10,19,10,15,布鲁克林篮网,0.323,13,2017/4/8,0.424,24,BKN
公牛106-94骑士,主,83,25,24,94,0.75,16,2,负,28,44,34,34,8,18,16,6,克里夫兰骑士,0.32,15,2017/1/4,0.41,13,CLE
公牛106-95奇才,客,91,13,18,95,0.833,22,7,负,36,49,9,38,4,15,13,3,华盛顿奇才,0.308,12,2016/11/12,0.418,19,WAS
公牛107-110掘金,主,100,22,17,110,0.824,14,6,胜,38,55,14,43,10,14,17,5,丹佛掘金,0.455,10,2016/11/22,0.43,26,DEN
公牛107-112奇才,主,101,26,12,112,0.833,17,6,胜,27,41,68,46,10,10,14,5,华盛顿奇才,0.385,10,2017/3/17,0.455,34,WAS
公牛107-115老鹰,主,83,20,27,115,0.815,20,7,胜,36,49,8,42,9,22,13,8,亚特兰大老鹰,0.45,22,2016/11/9,0.506,24,ATL
公牛107-11776人,客,83,25,23,117,0.739,22,4,胜,35,46,72,46,8,17,11,10,费城76人,0.32,18,2017/3/24,0.554,23,PHI
公牛107-125掘金,客,80,30,24,125,0.917,16,3,胜,39,45,60,45,13,22,6,6,丹佛掘金,0.433,16,2017/2/28,0.563,26,DEN
公牛107-99鹈鹕,客,84,23,21,99,0.667,19,6,负,36,42,41,39,7,14,6,3,新奥尔良鹈鹕,0.304,11,2017/1/14,0.464,27,NOH
公牛108-104灰熊,主,95,32,13,104,1,22,3,负,37,50,43,40,11,13,13,6,孟菲斯灰熊,0.344,10,2017/1/15,0.421,24,MEM
公牛109-94雄鹿,主,84,23,17,94,0.765,9,0,负,25,34,73,37,7,13,9,8,密尔沃基雄鹿,0.304,9,2017/3/26,0.44,20,MIL
公牛110-112开拓者,客,93,24,18,112,0.722,27,8,胜,28,38,22,45,9,13,10,9,波特兰开拓者,0.375,9,2016/12/5,0.484,25,POR
公牛111-105骑士,客,83,26,10,105,0.5,15,1,负,27,33,18,45,10,5,6,5,克里夫兰骑士,0.385,18,2016/12/2,0.542,30,CLE
公牛112-107国王,主,79,28,16,107,0.875,25,5,负,31,40,52,41,11,14,9,4,萨克拉门托国王,0.393,15,2017/2/6,0.519,27,SAC
公牛112-73篮网,客,86,33,18,73,0.778,16,3,负,38,48,82,28,3,14,10,8,布鲁克林篮网,0.091,18,2017/4/12,0.326,17,BKN
公牛112-80魔术,客,85,30,6,80,0.833,23,7,负,33,39,7,33,9,5,6,6,奥兰多魔术,0.3,14,2016/11/7,0.388,28,ORL
公牛113-82活塞,客,83,23,13,82,0.846,8,3,负,22,32,30,34,3,11,10,8,底特律活塞,0.13,11,2016/12/19,0.41,19,DET
公牛113-88开拓者,主,95,34,18,88,0.611,18,4,负,34,49,12,34,9,11,15,8,波特兰开拓者,0.265,11,2016/11/15,0.358,17,POR
公牛114-119老鹰,客,83,30,19,119,0.842,20,5,胜,33,39,46,43,17,16,6,5,亚特兰大老鹰,0.567,13,2017/1/25,0.518,29,ATL
公牛115-109黄蜂,主,93,29,19,109,0.842,18,4,负,33,44,67,43,7,16,11,4,夏洛特黄蜂,0.241,6,2017/3/13,0.462,25,CHA
公牛117-110鹈鹕,主,81,30,35,110,0.971,14,4,负,34,40,77,33,10,34,6,7,新奥尔良鹈鹕,0.333,12,2017/4/2,0.407,24,NOH
公牛117-121火箭,主,98,43,25,121,0.68,23,3,胜,40,48,54,44,16,17,8,7,休斯顿火箭,0.372,11,2017/2/3,0.449,24,HOU
公牛117-95活塞,客,88,20,17,95,0.588,17,1,负,28,44,72,39,7,10,16,6,底特律活塞,0.35,15,2017/3/22,0.443,18,DET
公牛117-99骑士,主,80,37,15,99,0.733,17,3,负,36,40,57,37,14,11,4,5,克里夫兰骑士,0.378,12,2017/2/25,0.463,24,CLE
公牛118-101步行者,客,88,18,9,101,0.889,16,7,负,25,33,3,43,7,8,8,8,印第安纳步行者,0.389,13,2016/10/29,0.489,34,IND
公牛118-110湖人,主,93,31,21,110,0.714,19,3,负,27,37,14,41,13,15,10,11,洛杉矶湖人,0.419,10,2016/11/20,0.441,26,LAL
公牛118-111黄蜂,客,83,19,22,111,0.909,19,3,负,28,35,35,41,9,20,7,6,夏洛特黄蜂,0.474,14,2017/1/2,0.494,24,CHA
公牛118-88篮网,主,96,31,21,88,0.81,15,3,负,29,45,4,33,5,17,16,12,布鲁克林篮网,0.161,15,2016/10/31,0.344,14,BKN
公牛120-122猛龙,主,95,23,27,122,0.741,23,4,胜,34,50,71,47,8,20,16,6,多伦多猛龙,0.348,16,2017/3/21,0.495,18,TOR
公牛121-10876人,客,99,28,14,108,0.714,22,8,负,32,43,46,44,10,10,11,8,费城76人,0.357,12,2017/1/29,0.444,26,PHI
公牛122-75魔术,客,84,27,16,75,0.75,18,5,负,28,37,81,29,5,12,9,5,奥兰多魔术,0.185,16,2017/4/10,0.345,18,ORL
公牛123-118猛龙,客,85,31,43,118,0.837,22,5,负,35,41,36,37,8,36,6,11,多伦多猛龙,0.258,10,2017/1/7,0.435,20,TOR
公牛128-100雷霆,主,100,37,17,100,0.824,23,5,负,26,37,50,38,10,14,11,6,俄克拉荷马雷霆,0.27,9,2017/2/1,0.38,17,OKC
公牛128-121太阳,客,93,24,25,121,0.6,23,6,负,35,43,58,49,8,15,8,8,菲尼克斯太阳,0.333,19,2017/2/24,0.527,27,PHO
公牛69-95雄鹿,客,82,25,13,95,0.692,14,4,胜,42,53,25,38,10,9,11,7,密尔沃基雄鹿,0.4,11,2016/12/16,0.463,26,MIL
公牛80-100凯尔特,主,86,37,4,100,1,14,5,胜,39,51,67,40,16,4,12,14,波士顿凯尔特人,0.432,21,2017/3/12,0.465,22,BOS
公牛82-107小牛,主,87,31,18,107,0.778,19,2,胜,29,42,19,40,13,14,13,11,达拉斯小牛,0.419,10,2016/12/3,0.46,31,DAL
公牛85-77爵士,主,78,25,14,77,0.857,14,3,负,38,48,13,30,5,12,10,4,犹他爵士,0.2,13,2016/11/17,0.385,11,UTA
公牛88-100热火,客,89,24,11,100,0.818,17,2,胜,34,41,47,41,9,9,7,13,迈阿密热火,0.375,10,2017/1/27,0.461,25,MIA
公牛89-104尼克斯,主,92,23,11,104,0.818,17,6,胜,30,47,40,44,7,9,17,4,纽约尼克斯,0.304,12,2017/1/12,0.478,21,NYK
公牛89-117森林狼,主,81,24,26,117,0.885,14,4,胜,36,46,55,44,6,23,10,11,明尼苏达森林狼,0.25,14,2017/2/12,0.543,27,MIN
公牛90-85步行者,客,81,25,10,85,0.8,21,5,负,31,41,32,34,9,8,10,5,印第安纳步行者,0.36,16,2016/12/26,0.42,26,IND
公牛90-96湖人,客,81,8,41,96,0.683,24,3,胜,42,60,20,33,2,28,18,12,洛杉矶湖人,0.25,23,2016/11/30,0.407,17,LAL
公牛91-100尼克斯,主,88,23,16,100,0.625,22,7,胜,37,53,78,42,6,10,16,5,纽约尼克斯,0.261,15,2017/4/4,0.477,26,NYK
公牛91-101快船,客,85,25,16,101,0.813,17,5,胜,26,37,62,41,6,13,11,7,洛杉矶快船,0.24,14,2017/3/4,0.482,20,LAC
公牛91-102活塞,主,88,21,21,102,0.667,23,5,胜,35,44,23,40,8,14,9,10,底特律活塞,0.381,9,2016/12/6,0.455,24,DET
公牛91-103黄蜂,主,84,18,28,103,0.857,8,13,胜,36,48,30,37,5,24,12,6,夏洛特黄蜂,0.278,10,2016/12/23,0.44,25,CHA
公牛91-98灰熊,客,85,31,18,98,0.833,19,3,胜,38,52,68,36,11,15,14,2,孟菲斯灰熊,0.355,11,2017/3/15,0.424,26,MEM
公牛91-98魔术,主,89,25,21,98,0.81,17,4,胜,33,48,65,37,7,17,15,10,奥兰多魔术,0.28,9,2017/3/8,0.416,21,ORL
公牛92-123勇士,主,86,28,13,123,0.923,17,5,胜,40,46,52,48,15,12,6,9,金州勇士,0.536,12,2017/2/8,0.558,37,GSW
公牛93-102老鹰,主,82,22,19,102,0.789,19,3,胜,30,40,43,39,9,15,10,16,亚特兰大老鹰,0.409,19,2017/1/20,0.476,23,ATL
公牛94-109雷霆,客,83,24,11,109,0.727,17,5,胜,36,42,39,47,7,8,6,5,俄克拉荷马雷霆,0.292,12,2017/1/9,0.566,30,OKC
公牛94-111步行者,主,86,26,12,111,0.583,20,9,胜,28,36,6,46,12,7,8,8,印第安纳步行者,0.462,11,2016/11/5,0.535,27,IND
公牛94-115火箭,客,89,47,32,115,0.813,15,4,胜,43,54,66,37,15,26,11,11,休斯顿火箭,0.319,17,2017/3/10,0.416,26,HOU
公牛94-87勇士,客,88,30,14,87,0.929,18,6,负,35,41,61,34,6,13,6,10,金州勇士,0.2,15,2017/3/2,0.386,23,GSW
公牛94-99森林狼,客,86,21,22,99,0.773,14,8,胜,34,49,25,38,6,17,15,3,明尼苏达森林狼,0.286,14,2016/12/13,0.442,24,MIN
公牛95-102快船,主,77,27,23,102,0.826,20,2,胜,27,39,14,36,11,19,12,6,洛杉矶快船,0.407,14,2016/11/19,0.468,20,LAC
公牛95-109活塞,主,92,21,20,109,0.65,19,3,胜,38,48,63,45,6,13,10,7,底特律活塞,0.286,6,2017/3/6,0.489,26,DET
公牛95-86爵士,客,81,25,25,86,0.68,12,8,负,32,49,70,31,7,17,17,6,犹他爵士,0.28,14,2017/3/18,0.383,15,UTA
公牛95-91马刺,客,97,28,5,91,0.8,18,8,负,33,44,23,39,9,4,11,11,圣安东尼奥马刺,0.321,12,2016/12/8,0.402,21,SAS
公牛96-116雄鹿,客,76,15,27,116,0.778,19,8,胜,35,43,32,43,9,21,8,7,密尔沃基雄鹿,0.6,12,2016/12/31,0.566,29,MIL
公牛97-107奇才,客,82,18,25,107,0.72,20,4,胜,38,44,28,43,3,18,6,7,华盛顿奇才,0.167,10,2016/12/21,0.524,23,WAS
公牛97-108雄鹿,主,95,20,13,108,0.538,20,5,胜,29,42,24,45,11,7,13,8,密尔沃基雄鹿,0.55,8,2016/12/15,0.474,32,MIL
公牛97-115太阳,主,95,19,13,115,0.846,18,8,胜,30,43,54,48,8,11,13,4,菲尼克斯太阳,0.421,8,2017/2/10,0.505,25,PHO
公牛98-95热火,主,88,29,15,95,0.667,19,5,负,32,46,7,36,13,10,14,8,迈阿密热火,0.448,13,2016/11/10,0.409,22,MIA
公牛98-99小牛,客,78,28,18,99,0.778,21,2,胜,30,36,41,37,11,14,6,5,达拉斯小牛,0.393,12,2017/1/17,0.474,27,DAL
公牛99-101奇才,主,83,22,9,101,0.667,24,6,胜,35,42,37,42,11,6,7,8,华盛顿奇才,0.5,21,2017/1/10,0.506,24,WAS
公牛99-93骑士,客,83,27,16,93,0.563,22,5,负,35,44,74,37,10,9,9,6,克里夫兰骑士,0.37,15,2017/3/30,0.446,23,CLE
国王100-103尼克斯,客,84,29,25,103,0.84,25,6,胜,42,54,23,36,10,21,12,3,纽约尼克斯,0.345,16,2016/12/9,0.429,22,NYK
国王100-106步行者,客,75,21,25,106,0.84,21,3,胜,24,32,41,39,7,21,8,11,印第安纳步行者,0.333,14,2017/1/18,0.52,22,IND
国王100-109篮网,客,74,28,36,109,0.833,25,2,胜,33,43,59,34,11,30,10,8,布鲁克林篮网,0.393,18,2017/3/1,0.459,16,BKN
国王100-114勇士,主,89,31,18,114,0.889,15,8,胜,31,44,72,44,10,16,13,14,金州勇士,0.323,12,2017/3/24,0.494,37,GSW
国王100-94活塞,客,82,27,16,94,0.625,24,9,负,27,35,40,36,12,10,8,12,底特律活塞,0.444,12,2017/1/10,0.439,14,DET
国王102-10076人,客,79,25,18,100,0.722,23,5,负,30,38,30,39,9,13,8,13,费城76人,0.36,22,2016/12/26,0.494,20,PHI
国王102-107热火,客,72,28,29,107,0.862,20,9,胜,32,39,37,35,12,25,7,8,迈阿密热火,0.429,18,2017/1/4,0.486,24,MIA
国王102-118马刺,主,87,28,27,118,0.778,20,3,胜,30,45,69,43,11,21,15,9,圣安东尼奥马刺,0.393,6,2017/3/19,0.494,31,SAS
国王102-94鹈鹕,客,84,21,18,94,0.722,23,9,负,33,40,8,38,5,13,7,5,新奥尔良鹈鹕,0.238,10,2016/11/8,0.452,23,NOH
国王102-99猛龙,客,85,24,24,99,0.917,21,6,负,32,48,13,34,9,22,16,7,多伦多猛龙,0.375,15,2016/11/20,0.4,16,TOR
国王103-105太阳,客,77,29,35,105,0.829,21,3,胜,33,39,50,32,12,29,6,7,菲尼克斯太阳,0.414,11,2017/2/3,0.416,11,PHO
国王104-114马刺,主,84,29,21,114,0.762,15,5,胜,37,43,63,42,14,16,6,9,圣安东尼奥马刺,0.483,12,2017/3/8,0.5,33,SAS
国王104-117火箭,客,85,50,20,117,0.8,19,2,胜,34,42,16,40,21,16,8,8,休斯顿火箭,0.42,14,2016/11/25,0.471,27,HOU
国王105-110马刺,客,88,30,17,110,0.765,21,7,胜,28,37,12,43,11,13,9,11,圣安东尼奥马刺,0.367,11,2016/11/16,0.489,29,SAS
国王105-99鹈鹕,客,82,31,21,99,0.857,23,2,负,30,36,55,34,13,18,6,10,新奥尔良鹈鹕,0.419,17,2017/2/12,0.415,23,NOH
国王106-103森林狼,客,72,22,31,103,0.71,25,5,负,29,38,2,37,7,22,9,5,明尼苏达森林狼,0.318,11,2016/10/29,0.514,19,MIN
国王106-117勇士,客,89,29,20,117,0.85,22,6,胜,33,46,38,45,10,17,13,11,金州勇士,0.345,17,2017/1/8,0.506,33,GSW
国王107-101太阳,主,107,25,14,101,0.643,25,11,负,31,47,68,43,6,9,16,9,菲尼克斯太阳,0.24,13,2017/3/15,0.402,24,PHO
国王107-112公牛,客,81,19,31,112,0.645,17,3,胜,27,35,52,43,6,20,8,10,芝加哥公牛,0.316,8,2017/2/6,0.531,21,CHI
国王108-107老鹰,客,71,30,31,107,0.774,17,5,负,34,37,54,36,11,24,3,6,亚特兰大老鹰,0.367,16,2017/2/10,0.507,19,ATL
国王108-120骑士,客,87,37,22,120,0.773,20,3,胜,29,39,39,44,15,17,10,11,克里夫兰骑士,0.405,12,2017/1/13,0.506,27,CLE
国王108-92凯尔特,客,73,32,27,92,0.889,19,2,负,32,39,52,29,10,24,7,8,波士顿凯尔特人,0.313,17,2017/2/8,0.397,18,BOS
国王109-104活塞,主,82,28,17,104,0.706,21,1,负,32,37,46,41,10,12,5,8,底特律活塞,0.357,14,2017/1/23,0.5,27,DET
国王109-105森林狼,主,79,32,26,105,0.808,21,4,负,30,42,29,36,12,21,12,5,明尼苏达森林狼,0.375,12,2016/12/23,0.456,18,MIN
国王109-106黄蜂,主,75,37,24,106,0.917,25,8,负,27,34,48,36,12,22,7,4,夏洛特黄蜂,0.324,11,2017/1/28,0.48,24,CHA
国王109-106勇士,客,87,44,24,106,0.792,17,10,负,33,40,51,36,15,19,7,10,金州勇士,0.341,17,2017/2/4,0.414,22,GSW
国王109-110爵士,客,90,33,27,110,0.667,15,3,胜,35,47,63,41,10,18,12,8,犹他爵士,0.303,13,2017/3/5,0.456,24,UTA
国王111-115步行者,主,78,28,33,115,0.879,24,4,胜,22,29,46,38,10,29,7,14,印第安纳步行者,0.357,10,2017/1/27,0.487,19,IND
国王113-94太阳,主,77,16,27,94,0.667,29,3,负,31,41,1,36,4,18,10,6,菲尼克斯太阳,0.25,18,2016/10/26,0.468,20,PHO
国王115-121快船,客,76,29,34,121,0.824,24,6,胜,32,37,13,40,13,28,5,7,洛杉矶快船,0.448,14,2016/11/18,0.526,27,LAC
国王116-100掘金,客,88,35,14,100,0.714,18,2,负,33,42,57,39,12,10,9,10,丹佛掘金,0.343,15,2017/2/23,0.443,23,DEN
国王116-101雷霆,客,76,25,38,101,0.789,21,7,负,33,38,16,32,7,30,5,7,俄克拉荷马雷霆,0.28,9,2016/11/23,0.421,18,OKC
国王116-112骑士,主,82,38,34,112,0.5,21,6,负,34,47,44,40,15,17,13,9,克里夫兰骑士,0.395,18,2017/1/25,0.488,29,CLE
国王116-92湖人,客,84,23,21,92,0.762,16,3,负,22,39,27,33,10,16,17,12,洛杉矶湖人,0.435,19,2016/12/12,0.393,18,LAL
国王118-122雷霆,客,90,28,41,122,0.805,28,4,胜,27,44,42,40,9,33,17,14,俄克拉荷马雷霆,0.321,19,2017/1/15,0.444,20,OKC
国王119-12276人,主,83,31,26,122,0.808,18,2,胜,20,29,47,45,11,21,9,13,费城76人,0.355,14,2017/1/30,0.542,32,PHI
国王120-113掘金,主,83,38,13,113,1,18,4,负,28,34,35,41,18,13,6,6,丹佛掘金,0.474,14,2017/1/3,0.494,29,DEN
国王120-115魔术,客,97,34,12,115,1,18,4,负,35,44,68,45,13,12,9,10,奥兰多魔术,0.382,13,2017/3/13,0.464,32,ORL
国王120-122开拓者,主,86,33,27,122,0.704,24,5,胜,29,36,10,45,13,19,7,8,波特兰开拓者,0.394,11,2016/11/11,0.523,29,POR
国王120-89小牛,主,78,30,20,89,0.75,22,5,负,31,40,21,32,10,15,9,7,达拉斯小牛,0.333,20,2016/12/7,0.41,17,DAL
国王122-105篮网,主,87,39,14,105,0.929,21,1,负,33,42,16,38,16,13,9,7,布鲁克林篮网,0.41,15,2016/11/27,0.437,19,BKN
国王122-130奇才,客,104,26,19,130,0.895,22,5,胜,40,52,64,52,9,17,12,7,华盛顿奇才,0.346,9,2017/3/10,0.5,29,WAS
国王123-117森林狼,主,87,25,38,117,0.789,23,4,负,31,41,75,39,9,30,10,8,明尼苏达森林狼,0.36,10,2017/4/1,0.448,27,MIN
国王126-121开拓者,客,86,27,40,121,0.725,31,4,负,26,41,30,44,4,29,15,5,波特兰开拓者,0.148,8,2016/12/20,0.512,30,POR
国王128-135火箭,客,80,43,31,135,0.871,22,2,胜,36,41,80,45,18,27,5,3,休斯顿火箭,0.419,16,2017/4/9,0.563,26,HOU
国王129-104太阳,客,109,30,24,104,0.583,23,3,负,30,48,82,41,8,14,18,8,菲尼克斯太阳,0.267,9,2017/4/11,0.376,19,PHO
国王79-99小牛,主,77,33,22,99,0.818,13,6,胜,38,44,27,34,13,18,6,10,达拉斯小牛,0.394,11,2016/12/18,0.442,20,DAL
国王82-112爵士,客,79,32,19,112,0.789,18,3,胜,36,43,75,42,13,15,7,10,犹他爵士,0.406,11,2017/3/29,0.532,22,UTA
国王83-105火箭,主,85,45,22,105,0.682,24,3,胜,49,60,52,38,14,15,11,4,休斯顿火箭,0.311,14,2017/1/31,0.447,28,HOU
国王84-104爵士,主,77,29,18,104,0.944,16,10,胜,41,54,25,37,13,17,13,9,犹他爵士,0.448,22,2016/12/10,0.481,23,UTA
国王85-99黄蜂,客,85,38,18,99,0.944,13,3,胜,37,50,58,34,14,17,13,10,夏洛特黄蜂,0.368,10,2017/2/25,0.4,26,CHA
国王86-109勇士,主,84,36,21,109,0.667,16,10,胜,40,46,56,41,13,14,6,10,金州勇士,0.361,8,2017/2/15,0.488,32,GSW
国王88-102森林狼,客,95,23,20,102,0.7,15,7,胜,36,52,60,40,8,14,16,11,明尼苏达森林狼,0.348,10,2017/2/27,0.421,25,MIN
国王89-102开拓者,主,74,25,22,102,0.909,16,4,胜,40,45,34,35,12,20,5,6,波特兰开拓者,0.48,15,2016/12/28,0.473,19,POR
国王89-117鹈鹕,主,95,33,19,117,0.789,13,13,胜,34,44,76,46,10,15,10,17,新奥尔良鹈鹕,0.303,12,2017/3/31,0.484,28,NOH
国王91-101湖人,客,74,27,22,101,0.727,19,2,胜,38,42,9,38,9,16,4,8,洛杉矶湖人,0.333,21,2016/11/10,0.514,18,LAL
国王91-107灰熊,主,83,28,25,107,0.8,24,4,胜,43,58,45,38,11,20,15,6,孟菲斯灰熊,0.393,15,2017/1/20,0.458,21,MEM
国王91-117雄鹿,主,82,33,25,117,0.84,22,10,胜,36,53,6,41,14,21,17,12,密尔沃基雄鹿,0.424,15,2016/11/5,0.5,28,MIL
国王91-90灰熊,客,90,26,29,90,0.793,18,2,负,26,45,74,31,5,23,19,4,孟菲斯灰熊,0.192,7,2017/3/27,0.344,15,MEM
国王92-105掘金,客,85,34,18,105,0.889,16,8,胜,35,44,66,40,9,16,9,8,丹佛掘金,0.265,9,2017/3/11,0.471,21,DEN
国王92-97凯尔特,主,88,28,15,97,0.933,22,8,胜,33,44,19,36,11,14,11,11,波士顿凯尔特人,0.393,13,2016/12/2,0.409,25,BOS
国王94-102马刺,客,79,18,27,102,0.889,26,8,胜,31,40,2,36,6,24,9,10,圣安东尼奥马刺,0.333,9,2016/10/27,0.456,23,SAS
国王94-102魔术,主,84,30,23,102,0.696,14,4,胜,31,44,5,38,10,16,13,5,奥兰多魔术,0.333,14,2016/11/3,0.452,24,ORL
国王94-110雷霆,主,82,26,25,110,0.72,21,4,胜,36,49,69,41,10,18,13,7,俄克拉荷马雷霆,0.385,14,2017/3/18,0.5,23,OKC
国王94-93爵士,主,74,27,22,93,0.818,22,6,负,36,43,30,33,9,18,7,7,犹他爵士,0.333,11,2016/12/21,0.446,19,UTA
国王94-98湖人,主,86,24,25,98,0.72,15,1,胜,25,41,79,38,4,18,16,12,洛杉矶湖人,0.167,14,2017/4/7,0.442,20,LAL
国王95-101奇才,主,85,25,26,101,0.808,23,7,胜,38,49,16,35,10,21,11,11,华盛顿奇才,0.4,23,2016/11/28,0.412,22,WAS
国王95-106老鹰,主,79,30,47,106,0.617,20,6,胜,27,44,3,33,11,29,17,11,亚特兰大老鹰,0.367,13,2016/10/31,0.418,24,ATL
国王95-115快船,主,83,28,25,115,0.76,15,6,胜,32,43,82,43,10,19,11,4,洛杉矶快船,0.357,6,2017/4/12,0.518,29,LAC
国王96-108掘金,主,75,30,28,108,0.75,18,2,胜,33,41,63,37,13,21,8,11,丹佛掘金,0.433,17,2017/3/6,0.493,28,DEN
国王96-108热火,主,86,29,29,108,0.724,21,9,胜,39,45,4,37,13,21,6,10,迈阿密热火,0.448,15,2016/11/1,0.43,24,MIA
国王96-91猛龙,主,84,30,31,91,0.774,26,5,负,30,43,6,30,7,24,13,6,多伦多猛龙,0.233,6,2016/11/6,0.357,22,TOR
国王96-92灰熊,主,77,25,36,92,0.806,31,8,负,34,47,28,29,5,29,13,7,孟菲斯灰熊,0.2,13,2016/12/16,0.377,19,MEM
国王97-96湖人,主,83,29,15,96,0.533,21,3,负,29,42,57,38,12,8,13,10,洛杉矶湖人,0.414,17,2017/2/14,0.458,22,LAL
国王98-106快船,客,84,31,21,106,0.714,13,5,胜,37,45,39,39,13,15,8,6,洛杉矶快船,0.419,8,2017/1/6,0.464,28,LAC
国王98-106尼克斯,主,88,29,24,106,0.708,25,9,胜,44,58,20,39,11,17,14,5,纽约尼克斯,0.379,18,2016/12/4,0.443,20,NYK
国王98-112灰熊,客,87,35,9,112,0.778,20,3,胜,28,40,36,44,17,7,12,6,孟菲斯灰熊,0.486,7,2016/12/31,0.506,25,MEM
国王98-116雄鹿,客,81,35,19,116,0.737,11,4,胜,31,38,71,43,16,14,7,9,密尔沃基雄鹿,0.457,10,2017/3/22,0.531,28,MIL
国王98-132火箭,主,85,42,16,132,0.625,11,5,胜,39,47,26,50,22,10,8,8,休斯顿火箭,0.524,16,2016/12/14,0.588,40,HOU
国王98-87小牛,客,80,43,14,87,0.786,13,8,负,31,39,77,32,12,11,8,9,达拉斯小牛,0.279,16,2017/4/4,0.4,21,DAL
国王98-97快船,主,78,29,28,97,0.821,14,2,负,39,45,75,32,10,23,6,7,洛杉矶快船,0.345,9,2017/3/26,0.41,20,LAC
国王99-102公牛,主,83,17,33,102,0.848,18,7,胜,34,48,45,34,6,28,14,7,芝加哥公牛,0.353,11,2017/1/21,0.41,22,CHI
湖人100-102爵士,客,75,26,24,102,0.708,18,4,胜,25,39,32,38,9,17,14,6,犹他爵士,0.346,19,2016/12/27,0.507,19,UTA
湖人100-103灰熊,主,88,30,15,103,0.733,19,7,胜,29,43,21,41,10,11,14,13,孟菲斯灰熊,0.333,11,2016/12/3,0.466,32,MEM
湖人100-139火箭,主,91,43,32,139,0.656,21,4,胜,37,50,68,50,18,21,13,13,休斯顿火箭,0.419,19,2017/3/15,0.549,37,HOU
湖人100-8976人,主,88,31,24,89,0.792,17,4,负,32,48,26,32,6,19,16,7,费城76人,0.194,17,2016/12/16,0.364,22,PHI
湖人101-107爵士,客,80,32,29,107,0.621,18,7,胜,28,39,22,38,13,18,11,5,犹他爵士,0.406,12,2016/12/5,0.475,26,UTA
湖人101-129掘金,主,84,38,25,129,0.88,18,7,胜,36,42,67,45,17,22,6,9,丹佛掘金,0.447,15,2017/3/13,0.536,36,DEN
湖人101-137太阳,主,88,24,34,137,0.853,20,10,胜,47,59,57,49,10,29,12,7,菲尼克斯太阳,0.417,15,2017/2/15,0.557,32,PHO
湖人101-91国王,主,85,21,20,91,0.75,19,3,负,32,43,10,34,8,15,11,13,萨克拉门托国王,0.381,15,2016/11/10,0.4,18,SAC
湖人102-121活塞,主,97,16,24,121,0.625,14,6,胜,38,52,53,51,4,15,14,11,底特律活塞,0.25,14,2017/2/8,0.526,32,DET
湖人102-95马刺,主,89,35,6,95,0.667,13,8,负,30,37,78,39,13,4,7,8,圣安东尼奥马刺,0.371,14,2017/4/5,0.438,28,SAS
湖人103-107雄鹿,客,82,24,30,107,0.767,25,9,胜,33,43,68,40,4,23,10,7,密尔沃基雄鹿,0.167,14,2017/3/17,0.488,22,MIL
湖人104-109黄蜂,客,85,39,24,109,0.708,11,6,胜,34,46,60,38,16,17,12,3,夏洛特黄蜂,0.41,12,2017/2/28,0.447,25,CHA
湖人104-115快船,主,69,25,34,115,0.824,19,5,胜,35,39,78,38,11,28,4,8,洛杉矶快船,0.44,17,2017/4/1,0.551,24,LAC
湖人104-119森林狼,主,89,21,30,119,0.767,20,5,胜,26,40,74,43,10,23,14,9,明尼苏达森林狼,0.476,10,2017/3/30,0.483,30,MIN
湖人106-149勇士,主,86,36,35,149,0.686,20,5,胜,42,48,15,53,19,24,6,7,金州勇士,0.528,10,2016/11/23,0.616,47,GSW
湖人107-113凯尔特,主,82,35,28,113,0.786,19,1,胜,40,47,50,39,13,22,7,8,波士顿凯尔特人,0.371,16,2017/2/3,0.476,28,BOS
湖人107-115热火,主,84,22,21,115,0.667,15,6,胜,37,47,30,45,11,14,10,7,迈阿密热火,0.5,12,2016/12/22,0.536,25,MIA
湖人107-116马刺,客,78,24,19,116,0.947,18,6,胜,31,34,13,44,10,18,3,8,圣安东尼奥马刺,0.417,12,2016/11/18,0.564,30,SAS
湖人108-103灰熊,客,80,30,14,103,0.714,19,5,负,28,33,77,40,13,10,5,8,孟菲斯灰熊,0.433,14,2017/4/2,0.5,29,MEM
湖人108-115步行者,主,87,28,29,115,0.793,20,8,胜,32,43,4,41,10,23,11,10,印第安纳步行者,0.357,15,2016/11/1,0.471,19,IND
湖人108-116奇才,主,96,33,21,116,0.762,19,6,胜,33,45,49,44,12,16,12,11,华盛顿奇才,0.364,10,2017/2/2,0.458,27,WAS
湖人108-119奇才,客,94,23,25,119,0.68,20,3,胜,28,41,74,48,6,17,13,12,华盛顿奇才,0.261,12,2017/3/28,0.511,24,WAS
