比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
独行侠103-133勇士,客,86,39,26,133,0.846,23,8,胜,40,50,4,48,15,22,10,6,金州勇士,0.385,16,2017/10/23,0.558,33,GSW
独行侠103-94灰熊,客,72,31,24,94,0.667,22,2,负,30,36,4,33,12,16,6,7,孟菲斯灰熊,0.387,17,2017/10/25,0.458,14,MEM
独行侠103-97国王,主,93,23,19,97,0.789,22,6,负,35,45,75,38,6,15,10,6,萨克拉门托国王,0.261,10,2018/3/27,0.409,25,SAC
独行侠104-109篮网,客,90,29,25,109,0.56,21,1,胜,38,52,21,42,11,14,14,5,布鲁克林篮网,0.379,14,2017/11/29,0.467,25,BKN
独行侠104-111骑士,客,81,31,35,111,0.829,18,3,胜,43,53,13,35,12,29,10,8,克里夫兰骑士,0.387,17,2017/11/11,0.432,18,CLE
独行侠105-115鹈鹕,主,91,25,15,115,0.6,11,2,胜,37,46,71,48,10,9,9,5,新奥尔良鹈鹕,0.4,9,2018/3/20,0.527,33,NOH
独行侠106-113活塞,主,92,30,17,113,0.529,19,4,胜,43,49,79,46,12,9,6,6,底特律活塞,0.4,11,2018/4/6,0.5,24,DET
独行侠106-114篮网,主,84,36,19,114,0.737,14,6,胜,33,43,70,43,14,14,10,4,布鲁克林篮网,0.389,10,2018/3/17,0.512,25,BKN
独行侠106-99国王,主,82,27,6,99,0.833,21,3,负,24,31,52,43,8,5,7,12,萨克拉门托国王,0.296,16,2018/2/3,0.524,23,SAC
独行侠107-112老鹰,主,74,24,22,112,0.818,19,2,胜,32,38,33,42,10,18,6,5,亚特兰大老鹰,0.417,15,2017/12/23,0.568,29,ATL
独行侠108-115马刺,主,82,24,21,115,0.905,16,5,胜,39,43,20,43,10,19,4,7,圣安东尼奥马刺,0.417,10,2017/11/27,0.524,27,SAS
独行侠108-117开拓者,主,86,36,10,117,0.9,23,3,胜,31,40,46,45,18,9,9,3,波特兰开拓者,0.5,14,2018/1/20,0.523,19,POR
独行侠108-82快船,客,86,22,23,82,0.696,20,6,负,27,38,21,30,6,16,11,8,洛杉矶快船,0.273,10,2017/12/2,0.349,16,LAC
独行侠109-103步行者,客,87,20,23,103,0.696,19,4,负,41,50,60,41,5,16,9,6,印第安纳步行者,0.25,12,2018/2/26,0.471,22,IND
独行侠109-114国王,客,87,29,12,114,0.667,19,4,胜,33,38,56,47,12,8,5,6,萨克拉门托国王,0.414,9,2018/2/13,0.54,30,SAC
独行侠109-126鹈鹕,客,91,26,21,126,0.762,21,4,胜,41,47,62,49,12,16,6,9,新奥尔良鹈鹕,0.462,11,2018/3/4,0.538,27,NOH
独行侠110-111雷霆,客,93,36,19,111,0.895,24,2,胜,37,56,63,42,10,17,19,7,俄克拉荷马雷霆,0.278,22,2018/2/28,0.452,19,OKC
独行侠110-112 76人,客,87,35,14,112,0.714,21,1,胜,31,42,6,43,16,10,11,10,费城76人,0.457,13,2017/10/28,0.494,25,PHI
独行侠110-93活塞,客,77,24,22,93,0.909,19,2,负,32,38,31,33,7,20,6,4,底特律活塞,0.292,12,2017/12/20,0.429,19,DET
独行侠110-97尼克斯,主,82,25,12,97,0.75,18,1,负,34,44,68,40,8,9,10,9,纽约尼克斯,0.32,19,2018/3/13,0.488,19,NYK
独行侠111-117老鹰,客,94,18,15,117,0.8,18,6,胜,36,50,1,48,9,12,14,11,亚特兰大老鹰,0.5,13,2017/10/18,0.511,20,ATL
独行侠111-79雄鹿,客,74,25,31,79,0.548,25,5,负,30,38,15,28,6,17,8,8,密尔沃基雄鹿,0.24,13,2017/11/18,0.378,13,MIL
独行侠112-119爵士,客,87,29,16,119,0.938,19,6,胜,31,39,72,46,12,15,8,11,犹他爵士,0.414,11,2018/3/22,0.529,32,UTA
独行侠113-99奇才,主,75,25,32,99,0.781,19,5,负,36,39,10,32,10,25,3,5,华盛顿奇才,0.4,15,2017/11/7,0.427,21,WAS
独行侠114-80灰熊,客,84,18,17,80,0.765,24,4,负,32,41,66,30,7,13,9,4,孟菲斯灰熊,0.389,14,2018/3/10,0.357,19,MEM
独行侠114-99魔术,客,79,29,22,99,0.727,23,4,负,33,42,41,36,11,16,9,2,奥兰多魔术,0.379,13,2018/1/9,0.456,27,ORL
独行侠115-109开拓者,客,87,40,24,109,0.875,20,2,负,41,46,78,39,10,21,5,6,波特兰开拓者,0.25,13,2018/4/3,0.448,28,POR
独行侠115-111黄蜂,主,84,26,30,111,0.5,22,5,负,39,43,39,43,10,15,4,6,夏洛特黄蜂,0.385,11,2018/1/10,0.512,16,CHA
独行侠115-122猛龙,主,91,30,31,122,0.839,21,8,胜,33,45,69,43,10,26,12,5,多伦多猛龙,0.333,13,2018/3/16,0.473,26,TOR
独行侠116-113雷霆,主,89,32,22,112,0.727,20,4,负,34,45,37,43,10,16,11,4,俄克拉荷马雷霆,0.313,11,2017/12/31,0.483,18,OKC
独行侠118-107掘金,客,92,36,26,107,0.769,16,8,负,38,49,64,38,11,20,11,5,丹佛掘金,0.306,14,2018/3/6,0.413,23,DEN
独行侠122-105掘金,客,91,36,23,105,0.652,19,5,负,34,49,23,38,14,15,15,5,丹佛掘金,0.389,7,2017/12/4,0.418,25,DEN
独行侠122-125勇士,客,91,32,19,125,0.842,21,7,胜,39,46,38,48,13,16,7,8,金州勇士,0.406,14,2018/1/3,0.527,36,GSW
独行侠124-127公牛,客,78,28,32,127,0.781,19,3,胜,34,42,39,44,14,25,8,9,芝加哥公牛,0.5,18,2018/1/5,0.564,25,CHI
独行侠128-120鹈鹕,主,85,31,32,120,0.875,19,6,负,27,31,35,42,8,28,4,8,新奥尔良鹈鹕,0.258,8,2017/12/29,0.494,28,NOH
独行侠130-123湖人,客,84,34,22,123,0.682,25,0,负,28,37,55,46,16,15,9,7,洛杉矶湖人,0.471,17,2018/2/10,0.548,29,LAL
独行侠82-105火箭,客,84,45,14,105,0.714,22,5,胜,39,45,66,39,17,10,6,5,休斯顿火箭,0.378,11,2018/3/11,0.464,21,HOU
独行侠87-111森林狼,客,84,30,23,111,0.87,18,0,胜,37,48,15,39,13,20,11,7,明尼苏达森林狼,0.433,10,2017/11/17,0.464,27,MIN
独行侠87-98骑士,主,85,26,23,98,0.739,12,1,胜,40,50,77,35,11,17,10,7,克里夫兰骑士,0.423,11,2018/4/1,0.412,21,CLE
独行侠88-102太阳,主,83,30,15,102,0.733,29,3,胜,39,47,52,40,11,11,8,9,菲尼克斯太阳,0.367,17,2018/1/31,0.482,23,PHO
独行侠88-93国王,客,87,23,13,93,0.692,18,3,胜,41,57,2,37,10,9,16,8,萨克拉门托国王,0.435,14,2017/10/20,0.425,20,SAC
独行侠88-95热火,客,75,31,19,95,0.789,19,11,胜,30,41,50,34,12,15,11,9,迈阿密热火,0.387,16,2018/1/29,0.453,23,MIA
独行侠89-104爵士,主,80,35,15,104,0.8,17,8,胜,29,34,7,38,16,12,5,16,犹他爵士,0.457,14,2017/10/30,0.475,25,UTA
独行侠89-91掘金,主,81,33,15,91,0.733,21,8,胜,44,53,49,34,12,11,9,6,丹佛掘金,0.364,14,2018/1/27,0.42,23,DEN
独行侠90-97爵士,主,85,32,26,97,0.769,19,3,胜,35,44,60,34,9,20,9,6,犹他爵士,0.281,11,2018/2/24,0.4,26,UTA
独行侠90-97凯尔特,主,87,34,17,97,0.765,15,8,胜,44,53,26,36,12,13,9,8,波士顿凯尔特人,0.353,11,2017/12/6,0.414,25,BOS
独行侠91-107火箭,主,82,47,22,107,0.818,24,4,胜,46,54,3,39,11,18,8,12,休斯顿火箭,0.234,13,2017/10/21,0.476,17,HOU
独行侠91-96灰熊,主,73,34,30,96,0.867,23,6,胜,37,46,5,30,10,26,9,7,孟菲斯灰熊,0.294,18,2017/10/26,0.411,18,MEM
独行侠91-97马刺,客,79,26,27,97,0.778,16,7,胜,39,47,14,35,6,21,8,9,圣安东尼奥马刺,0.231,12,2017/11/14,0.443,18,SAS
独行侠91-97太阳,客,79,25,22,97,0.773,25,6,胜,42,49,32,35,10,17,7,9,菲尼克斯太阳,0.4,18,2017/12/18,0.443,17,PHO
独行侠92-93森林狼,客,83,25,17,93,0.882,13,6,胜,38,44,77,35,8,15,6,10,明尼苏达森林狼,0.32,9,2018/3/30,0.422,14,MIN
独行侠92-97森林狼,主,72,19,23,97,0.783,19,2,胜,36,45,27,36,7,18,9,7,明尼苏达森林狼,0.368,18,2017/12/10,0.5,19,MIN
独行侠93-103湖人,主,77,33,32,103,0.688,16,5,胜,42,49,74,36,9,22,7,6,洛杉矶湖人,0.273,15,2018/3/28,0.468,25,LAL
独行侠93-107开拓者,客,79,30,23,107,0.826,17,6,胜,44,54,49,39,10,19,10,4,波特兰开拓者,0.333,14,2018/1/26,0.494,20,POR
独行侠94-99鹈鹕,客,89,29,26,99,0.769,22,4,胜,44,53,9,36,7,20,9,9,新奥尔良鹈鹕,0.241,12,2017/11/3,0.404,23,NOH
独行侠95-89马刺,客,87,28,19,89,0.632,11,5,负,39,49,28,35,7,12,10,4,圣安东尼奥马刺,0.25,10,2017/12/12,0.402,20,SAS
独行侠95-94灰熊,主,81,29,14,94,0.929,25,6,负,46,52,17,37,7,13,6,7,孟菲斯灰熊,0.241,17,2017/11/22,0.457,25,MEM
独行侠96-100尼克斯,客,82,16,20,100,0.9,23,6,胜,49,59,40,38,6,18,10,4,纽约尼克斯,0.375,16,2018/1/7,0.463,22,NYK
独行侠96-98马刺,主,86,25,18,98,0.833,14,2,胜,32,41,30,39,5,15,9,5,圣安东尼奥马刺,0.2,7,2017/12/16,0.453,14,SAS
独行侠97-104火箭,客,82,51,23,104,0.478,19,3,胜,37,44,46,36,21,11,7,8,休斯顿火箭,0.412,9,2018/1/24,0.439,20,HOU
独行侠97-104火箭,主,78,45,33,104,0.697,18,7,胜,40,42,55,34,13,23,2,9,休斯顿火箭,0.289,9,2018/2/11,0.436,15,HOU
独行侠97-109 76人,主,91,27,14,109,0.643,19,4,胜,43,52,80,46,8,9,9,9,费城76人,0.296,10,2018/4/8,0.505,32,PHI
独行侠97-112勇士,主,78,22,9,112,0.778,22,4,胜,37,41,29,47,11,7,4,7,金州勇士,0.5,16,2017/12/14,0.603,35,GSW
独行侠97-124太阳,客,76,26,21,124,0.714,16,5,胜,40,45,82,48,13,15,5,6,菲尼克斯太阳,0.5,14,2018/4/10,0.632,35,PHO
独行侠97-81雷霆,客,80,35,13,81,0.769,16,1,负,31,39,19,29,13,10,8,12,俄克拉荷马雷霆,0.371,17,2017/11/25,0.363,24,OKC
独行侠98-102黄蜂,客,92,25,29,102,0.69,14,4,胜,49,62,74,35,12,20,13,10,夏洛特黄蜂,0.48,13,2018/3/24,0.38,21,CHA
独行侠98-119快船,主,77,28,29,119,0.828,20,5,胜,42,48,7,41,13,24,6,9,洛杉矶快船,0.464,16,2017/11/1,0.532,27,LAC
独行侠98-75奇才,客,85,32,27,75,0.593,18,4,负,29,45,47,26,7,16,16,8,华盛顿奇才,0.219,12,2018/1/22,0.306,15,WAS
独行侠98-93猛龙,客,89,31,32,93,0.75,24,7,负,37,53,32,30,9,24,16,10,多伦多猛龙,0.29,10,2017/12/26,0.337,16,TOR
独行侠98-94步行者,主,79,25,10,94,0.8,17,4,负,32,39,35,38,10,8,7,8,印第安纳步行者,0.4,16,2017/12/27,0.481,27,IND
独行侠99-112雷霆,主,72,32,32,112,0.781,23,4,胜,34,37,13,36,15,25,3,10,俄克拉荷马雷霆,0.469,15,2017/11/12,0.5,21,OKC
独行侠99-112森林狼,主,79,24,20,112,0.8,20,8,胜,38,48,9,43,10,16,10,7,明尼苏达森林狼,0.417,18,2017/11/4,0.544,33,MIN
公牛101-115 76人,主,81,32,20,115,0.75,20,7,胜,42,48,44,42,16,15,6,6,费城76人,0.5,14,2018/1/24,0.519,31,PHI
公牛101-117猛龙,主,83,29,28,117,0.929,19,4,胜,36,49,1,39,13,26,13,10,多伦多猛龙,0.448,17,2017/10/19,0.47,26,TOR
公牛102-135掘金,客,83,35,16,135,0.813,13,6,胜,37,45,72,51,20,13,8,9,丹佛掘金,0.571,17,2018/3/21,0.614,34,DEN
公牛103-100爵士,客,91,30,7,100,1,19,8,负,43,48,28,42,9,7,5,3,犹他爵士,0.3,16,2017/12/13,0.462,24,UTA
公牛103-108湖人,客,91,24,28,108,0.75,23,3,胜,38,48,48,41,5,21,10,6,洛杉矶湖人,0.208,9,2018/1/26,0.451,23,LAL
公牛103-113快船,主,88,25,28,113,0.857,18,5,胜,44,54,51,40,9,24,10,4,洛杉矶快船,0.36,13,2018/2/3,0.455,23,LAC
公牛103-118黄蜂,主,82,35,21,118,0.714,14,8,胜,29,35,61,44,15,15,6,11,夏洛特黄蜂,0.429,14,2018/2/27,0.537,28,CHA
公牛104-102尼克斯,客,91,24,9,102,1,17,3,负,32,40,25,43,7,9,8,6,纽约尼克斯,0.292,14,2017/12/9,0.473,25,NYK
公牛104-111凯尔特,主,81,34,17,111,0.412,15,7,胜,40,46,79,45,14,7,6,9,波士顿凯尔特人,0.412,18,2018/4/6,0.556,35,BOS
公牛104-122森林狼,主,94,35,26,122,0.731,15,4,胜,41,51,63,46,11,19,10,6,明尼苏达森林狼,0.314,11,2018/2/24,0.489,25,MIN
公牛105-101魔术,客,84,31,19,101,0.895,18,7,负,31,38,56,37,10,17,7,8,奥兰多魔术,0.323,8,2018/2/12,0.44,24,ORL
公牛105-113太阳,主,89,27,22,113,0.727,16,4,胜,39,48,18,45,7,16,9,5,菲尼克斯太阳,0.259,11,2017/11/19,0.506,32,PHO
公牛105-114篮网,主,82,42,15,114,0.933,15,10,胜,32,38,81,41,18,14,6,8,布鲁克林篮网,0.429,17,2018/4/9,0.5,32,BKN
公牛105-118雄鹿,客,87,30,19,118,0.895,20,7,胜,29,36,72,43,15,17,7,8,密尔沃基雄鹿,0.5,5,2018/3/23,0.494,27,MIL
公牛105-83魔术,主,86,35,5,83,0.6,11,2,负,31,38,9,35,10,3,7,6,奥兰多魔术,0.286,16,2017/11/3,0.407,23,ORL
公牛106-107国王,客,85,18,14,107,0.786,15,10,胜,35,43,22,45,6,11,8,5,萨克拉门托国王,0.333,12,2017/12/1,0.529,29,SAC
公牛106-112快船,客,76,29,41,112,0.732,14,6,胜,36,42,66,37,8,30,6,4,洛杉矶快船,0.276,14,2018/3/13,0.487,27,LAC
公牛107-105活塞,客,92,29,14,105,0.786,11,7,负,32,45,41,41,12,11,13,8,底特律活塞,0.414,12,2018/1/13,0.446,28,DET
公牛107-116火箭,客,86,54,24,116,0.75,14,6,胜,40,51,39,39,20,18,11,6,休斯顿火箭,0.37,16,2018/1/8,0.453,28,HOU
公牛108-100独行侠,客,84,29,21,100,0.81,15,4,负,33,45,63,35,13,17,12,6,达拉斯独行侠,0.448,16,2018/3/2,0.417,21,DAL
公牛108-124开拓者,主,82,32,20,124,0.85,19,6,胜,43,48,51,46,15,17,5,3,波特兰开拓者,0.469,17,2018/1/31,0.561,21,POR
公牛108-85凯尔特,客,83,40,14,85,0.643,19,1,负,35,46,29,33,10,9,11,2,波士顿凯尔特人,0.25,15,2017/12/11,0.398,22,BOS
公牛109-114骑士,客,87,37,20,114,0.65,14,5,胜,33,44,69,44,13,13,11,4,克里夫兰骑士,0.351,13,2018/3/17,0.506,25,CLE
公牛110-111掘金,主,83,31,31,111,0.742,19,4,胜,33,44,21,38,12,23,11,7,丹佛掘金,0.387,12,2017/11/30,0.458,22,DEN
公牛110-114奇才,主,93,36,17,114,0.706,24,6,胜,34,47,37,43,16,12,13,7,华盛顿奇才,0.444,10,2017/12/31,0.462,27,WAS
公牛111-110灰熊,主,87,35,25,110,0.84,22,4,负,36,47,68,38,13,21,11,7,孟菲斯灰熊,0.371,14,2018/3/15,0.437,27,MEM
公牛112-115骑士,主,82,29,22,115,0.864,14,3,胜,28,35,33,42,12,19,7,10,克里夫兰骑士,0.414,12,2017/12/21,0.512,25,CLE
公牛112-119骑士,主,83,38,22,119,0.773,14,3,胜,31,39,4,43,16,17,8,5,克里夫兰骑士,0.421,9,2017/10/24,0.518,28,CLE
公牛112-119勇士,客,84,33,25,119,0.88,16,3,胜,44,49,46,42,13,22,5,5,金州勇士,0.394,15,2018/1/17,0.5,24,GSW
公牛112-94魔术,客,89,27,23,94,0.826,15,1,负,29,35,32,35,5,19,6,5,奥兰多魔术,0.185,9,2017/12/20,0.393,23,ORL
公牛113-94奇才,客,81,30,12,94,1,12,4,负,31,37,77,37,8,12,6,5,华盛顿奇才,0.267,16,2018/4/1,0.457,27,WAS
公牛113-97老鹰,主,92,48,23,97,0.696,21,4,负,36,45,45,35,11,16,9,5,亚特兰大老鹰,0.229,13,2018/1/20,0.38,27,ATL
公牛114-113森林狼,客,87,22,28,113,0.821,22,4,负,35,46,58,41,8,23,11,8,明尼苏达森林狼,0.364,13,2018/2/9,0.471,19,MIN
公牛114-119猛龙,主,81,25,24,119,0.75,22,0,胜,30,37,10,44,13,18,7,5,多伦多猛龙,0.52,15,2017/11/7,0.543,22,TOR
公牛115-106雄鹿,主,83,31,24,106,0.75,21,8,负,37,41,32,39,10,18,4,2,密尔沃基雄鹿,0.323,17,2017/12/26,0.47,23,MIL
公牛115-109雄鹿,主,83,33,29,109,0.69,24,5,负,34,43,27,40,9,20,9,6,密尔沃基雄鹿,0.273,11,2017/12/15,0.482,24,MIL
公牛115-116 76人,客,82,29,35,116,0.6,17,5,胜,33,41,56,42,11,21,8,7,费城76人,0.379,9,2018/2/22,0.512,25,PHI
公牛115-124猛龙,客,92,38,19,124,1,20,5,胜,42,49,36,45,15,19,7,9,多伦多猛龙,0.395,11,2018/1/3,0.489,23,TOR
公牛117-115 76人,客,91,33,18,115,0.722,23,8,负,38,47,29,44,14,13,9,9,费城76人,0.424,20,2017/12/18,0.484,30,PHI
公牛119-107步行者,客,93,22,20,107,0.7,15,6,负,32,43,36,43,7,14,11,10,印第安纳步行者,0.318,10,2017/12/29,0.462,22,IND
公牛119-110灰熊,客,82,29,25,110,0.8,26,3,负,24,33,64,40,10,20,9,12,孟菲斯灰熊,0.345,14,2018/3/7,0.488,24,MEM
公牛119-111黄蜂,主,100,29,29,111,0.724,21,11,负,41,50,24,40,10,21,9,7,夏洛特黄蜂,0.345,11,2017/12/8,0.4,22,CHA
公牛119-111热火,客,84,36,24,111,0.792,19,4,负,36,40,43,40,12,19,4,5,迈阿密热火,0.333,14,2018/1/15,0.476,35,MIA
公牛120-114黄蜂,客,81,34,28,114,0.75,16,4,负,39,49,79,40,13,21,10,3,夏洛特黄蜂,0.382,20,2018/4/3,0.494,24,CHA
公牛120-124开拓者,客,108,33,18,124,0.889,16,5,胜,38,50,36,47,14,16,12,7,波特兰开拓者,0.424,8,2018/1/1,0.435,25,POR
公牛122-119尼克斯,主,96,22,21,119,0.619,20,9,负,40,51,41,48,10,13,11,5,纽约尼克斯,0.455,18,2018/1/10,0.5,24,NYK
公牛123-120黄蜂,客,81,21,34,120,0.765,15,2,负,37,42,14,42,10,26,5,3,夏洛特黄蜂,0.476,12,2017/11/17,0.519,19,CHA
公牛127-124独行侠,主,92,32,17,124,0.706,24,2,负,27,34,40,49,14,12,7,11,达拉斯小牛,0.438,13,2018/1/5,0.533,33,DAL
公牛128-132鹈鹕,主,113,44,26,132,0.846,28,3,胜,40,55,46,47,16,22,15,14,新奥尔良鹈鹕,0.364,13,2018/1/22,0.416,32,NOH
公牛129-122老鹰,主,82,40,22,122,0.864,14,5,负,37,42,67,42,19,19,5,2,亚特兰大老鹰,0.475,15,2018/3/11,0.512,32,ATL
公牛69-101雷霆,客,88,34,14,101,0.714,17,8,胜,41,52,6,39,13,10,11,16,俄克拉荷马雷霆,0.382,11,2017/10/28,0.443,28,OKC
公牛77-87马刺,客,93,12,16,87,0.625,14,3,胜,38,52,2,38,1,10,14,8,圣安东尼奥马刺,0.083,11,2017/10/21,0.409,25,SAS
公牛79-92雷霆,主,72,30,37,92,0.865,19,2,胜,37,48,14,26,8,32,11,7,俄克拉荷马雷霆,0.267,13,2017/11/15,0.361,15,OKC
公牛80-110爵士,主,86,35,19,110,0.842,15,5,胜,37,45,19,40,14,16,8,10,犹他爵士,0.4,7,2017/11/22,0.465,23,UTA
公牛83-99活塞,主,81,27,18,99,0.778,13,9,胜,39,50,66,38,9,14,11,8,底特律活塞,0.333,16,2018/3/9,0.469,22,DET
公牛86-118火箭,主,93,57,21,118,0.857,12,6,胜,37,46,75,41,18,18,9,15,休斯顿火箭,0.316,10,2018/3/27,0.441,28,HOU
公牛86-125步行者,主,86,31,18,125,0.778,19,4,胜,39,49,39,48,15,14,10,9,印第安纳步行者,0.484,12,2018/1/6,0.558,24,IND
公牛87-104篮网,主,90,42,8,104,1,20,9,胜,41,48,61,40,16,8,7,4,布鲁克林篮网,0.381,15,2018/2/26,0.444,31,BKN
公牛87-105步行者,客,84,29,12,105,0.583,17,3,胜,44,51,13,43,12,7,7,8,印第安纳步行者,0.414,18,2017/11/10,0.512,27,IND
公牛87-119活塞,客,89,35,10,119,1,21,4,胜,40,47,82,47,15,10,7,12,底特律活塞,0.429,11,2018/4/11,0.528,27,DET
公牛89-105凯尔特,客,84,36,12,105,0.917,13,5,胜,41,53,65,41,12,11,12,7,波士顿凯尔特人,0.333,18,2018/3/5,0.488,25,BOS
公牛90-101奇才,客,82,38,14,101,0.857,17,3,胜,35,41,56,38,13,12,6,8,华盛顿奇才,0.342,13,2018/2/10,0.463,31,WAS
公牛90-82魔术,主,94,39,14,82,0.929,18,5,负,43,55,75,31,7,13,12,10,奥兰多魔术,0.179,11,2018/3/30,0.33,16,ORL
公牛90-96鹈鹕,客,87,31,22,96,0.773,9,4,胜,47,52,10,35,9,17,5,9,新奥尔良鹈鹕,0.29,13,2017/11/4,0.402,23,NOH
公牛91-113骑士,客,81,36,17,113,0.941,13,2,胜,41,46,24,42,13,16,5,6,克里夫兰骑士,0.361,7,2017/12/4,0.519,22,CLE
公牛91-86老鹰,客,81,28,13,86,0.846,23,5,负,33,40,5,32,11,11,7,10,亚特兰大老鹰,0.393,10,2017/10/26,0.395,22,ATL
公牛91-97热火,主,83,31,19,97,0.895,19,0,胜,45,48,7,34,12,17,3,8,迈阿密热火,0.387,11,2017/11/1,0.41,21,MIA
公牛92-103热火,主,82,27,24,103,0.917,23,7,胜,37,44,76,37,7,22,7,7,迈阿密热火,0.259,17,2018/3/29,0.451,20,MIA
公牛92-110尼克斯,主,96,35,17,110,0.765,24,7,胜,46,61,71,43,11,13,15,6,纽约尼克斯,0.314,16,2018/3/19,0.448,28,NYK
公牛92-117凯尔特,主,92,32,21,117,0.81,18,5,胜,38,46,36,44,12,17,8,9,波士顿凯尔特人,0.375,5,2017/12/23,0.478,29,BOS
公牛92-87尼克斯,客,91,23,13,87,0.692,17,5,负,44,51,34,37,4,9,7,6,纽约尼克斯,0.174,12,2017/12/27,0.407,21,NYK
公牛93-100热火,客,75,32,23,100,0.826,14,5,胜,44,45,19,34,13,19,1,9,迈阿密热火,0.406,12,2017/11/26,0.453,19,MIA
公牛94-103湖人,主,90,40,25,103,0.72,16,6,胜,41,53,18,36,13,18,12,7,洛杉矶湖人,0.325,12,2017/11/21,0.4,23,LAL
公牛94-133马刺,主,85,27,16,133,0.813,16,6,胜,36,44,13,51,18,13,8,5,圣安东尼奥马刺,0.667,13,2017/11/11,0.6,33,SAS
公牛94-143勇士,主,91,36,21,143,1,15,11,胜,43,49,19,53,16,21,6,11,金州勇士,0.444,11,2017/11/24,0.582,36,GSW
公牛95-117活塞,主,87,42,18,117,0.833,11,7,胜,37,49,73,43,16,15,12,6,底特律活塞,0.381,13,2018/3/24,0.494,33,DET
公牛96-110雄鹿,客,77,28,25,110,0.6,16,4,胜,36,43,48,41,13,15,7,11,密尔沃基雄鹿,0.464,14,2018/1/28,0.532,28,MIL
公牛96-124篮网,客,92,55,11,124,0.727,18,10,胜,41,46,80,46,24,8,5,11,布鲁克林篮网,0.436,13,2018/4/7,0.5,36,BKN
公牛96-98步行者,主,87,34,10,98,0.8,14,5,胜,32,39,25,39,12,8,7,7,印第安纳步行者,0.353,13,2017/12/6,0.448,21,IND
公牛98-104国王,主,84,32,25,104,0.76,17,5,胜,36,45,53,37,11,19,9,5,萨克拉门托国王,0.344,11,2018/2/5,0.44,22,SAC
公牛98-122猛龙,客,92,38,15,122,0.8,22,8,胜,45,50,57,48,14,12,5,5,多伦多猛龙,0.368,7,2018/2/14,0.522,38,TOR
公牛99-104太阳,客,87,30,23,104,0.739,12,4,胜,44,57,22,38,11,17,13,4,菲尼克斯太阳,0.367,15,2017/11/28,0.437,24,PHO
国王100-105火箭,客,83,45,29,105,0.931,14,3,胜,32,44,2,33,12,27,12,7,休斯顿火箭,0.267,14,2017/10/18,0.398,19,HOU
国王100-107马刺,客,90,26,13,107,0.615,12,4,胜,29,37,42,44,11,8,8,11,圣安东尼奥马刺,0.423,10,2018/1/8,0.489,23,SAS
国王100-118开拓者,客,88,35,18,118,0.944,21,4,胜,36,45,56,43,15,17,9,10,波特兰开拓者,0.429,11,2018/2/9,0.489,18,POR
国王100-118森林狼,客,75,16,36,118,0.917,14,4,胜,35,42,64,39,7,33,7,11,明尼苏达森林狼,0.438,12,2018/2/26,0.52,22,MIN
国王101-106雷霆,主,84,36,18,106,0.778,15,6,胜,38,43,69,38,16,14,5,5,俄克拉荷马雷霆,0.444,10,2018/3/12,0.452,21,OKC
国王101-111太阳,客,85,30,24,111,0.667,19,5,胜,31,47,37,41,13,16,16,5,菲尼克斯太阳,0.433,10,2017/12/29,0.482,26,PHO
国王101-114鹈鹕,客,83,26,9,114,1,22,7,胜,35,40,64,47,11,9,5,6,新奥尔良鹈鹕,0.423,16,2018/3/7,0.566,26,NOH
国王101-95 76人,主,81,35,24,95,0.708,19,6,负,40,53,30,34,10,17,13,7,费城76人,0.286,19,2017/12/19,0.42,21,PHI
国王102-99尼克斯,客,88,21,18,99,0.722,19,7,负,33,48,64,40,6,13,15,8,纽约尼克斯,0.286,13,2018/3/4,0.455,21,NYK
国王103-106步行者,客,80,26,20,106,0.9,17,4,胜,27,34,76,40,8,18,7,9,印第安纳步行者,0.308,10,2018/3/29,0.5,23,IND
国王104-109雄鹿,主,69,19,42,109,0.833,18,6,胜,27,36,21,34,6,35,9,9,密尔沃基雄鹿,0.316,15,2017/12/2,0.493,20,MIL
国王104-119勇士,客,80,33,16,119,0.875,19,4,胜,44,51,52,44,17,14,7,8,金州勇士,0.515,25,2018/2/2,0.55,25,GSW
国王104-130掘金,主,89,37,21,130,0.714,17,4,胜,43,51,67,50,15,15,8,2,丹佛掘金,0.405,7,2018/3/11,0.562,38,DEN
国王104-98公牛,客,80,36,24,98,0.833,21,1,负,37,46,53,32,14,20,9,6,芝加哥公牛,0.389,12,2018/2/5,0.4,20,CHI
国王104-99篮网,主,83,42,23,99,0.87,19,7,负,24,39,30,32,15,20,15,5,布鲁克林篮网,0.357,10,2017/12/20,0.386,15,BKN
国王105-120爵士,客,81,29,20,120,0.8,20,4,胜,23,29,44,46,12,16,6,15,犹他爵士,0.414,10,2018/1/17,0.568,26,UTA
国王105-126快船,主,82,31,26,126,0.846,22,5,胜,34,39,42,46,12,22,5,11,洛杉矶快船,0.387,15,2018/1/13,0.561,29,LAC
国王105-90老鹰,客,84,36,18,90,0.667,10,2,负,34,40,72,33,12,12,6,7,亚特兰大老鹰,0.333,12,2018/3/22,0.393,19,ATL
国王105-99魔术,主,83,31,19,99,0.842,17,4,负,29,40,47,36,11,16,11,9,奥兰多魔术,0.355,17,2018/1/23,0.434,23,ORL
