Date,HomeTeam,AwayTeam,GameID,Home Result,"Home Score ","Away Score ",TEAM1,TEAM2,Round,Start (ET),HOME,Season,Opponent,Result,Tm,Opp,W,L,Streak
2020-01-22 00:00:00.000,"UTA","GSW","2020/1/22_UTA:GSW",31,129,96,"UTA","GSW","44","10:00p","HOME","2020","Golden State Warriors","W","129","96","31","13","W 3"
2020-02-06 00:00:00.000,"ORL","NYK","2020/2/6_ORL:NYK",36,103,105,"NYK","ORL","52","7:30p","AWAY","2020","Orlando Magic","W","105","103","16","36","W 3"
2020-02-08 00:00:00.000,"DEN","PHO","2020/2/8_DEN:PHO",37,117,108,"DEN","PHO","53","9:00p","HOME","2020","Phoenix Suns","W","117","108","37","16","W 3"
2020-02-08 00:00:00.000,"SAS","SAC","2020/2/8_SAS:SAC",31,102,122,"SAC","SAS","52","10:00p","AWAY","2020","San Antonio Spurs","W","122","102","21","31","W 3"
2015-11-01 00:00:00.000,"MIL","TOR","2015/11/1_MIL:TOR",0,87,106,"MIL","TOR","3","6:00p","HOME","2016","Toronto Raptors","L","87","106","0","3","L 3"
2015-11-01 00:00:00.000,"DAL","LAL","2015/11/1_DAL:LAL",3,103,93,"LAL","DAL","3","9:30p","AWAY","2016","Dallas Mavericks","L","93","103","0","3","L 3"
2015-11-04 00:00:00.000,"SAC","PHO","2015/11/4_SAC:PHO",1,97,118,"SAC","PHO","5","9:00p","HOME","2016","Phoenix Suns","L","97","118","1","4","L 3"
2015-11-11 00:00:00.000,"SAS","POR","2015/11/11_SAS:POR",5,113,101,"POR","SAS","9","10:30p","AWAY","2016","San Antonio Spurs","L","101","113","4","5","L 3"
2015-11-14 00:00:00.000,"DET","LAC","2015/11/14_DET:LAC",5,96,101,"DET","LAC","9","3:30p","HOME","2016","Los Angeles Clippers","L","96","101","5","4","L 3"
2015-11-17 00:00:00.000,"ATL","BRK","2015/11/17_ATL:BRK",8,88,90,"ATL","BRK","13","7:30p","HOME","2016","Brooklyn Nets","L","88","90","8","5","L 3"
2015-11-18 00:00:00.000,"TOR","UTA","2015/11/18_TOR:UTA",7,89,93,"TOR","UTA","13","9:00p","HOME","2016","Utah Jazz","L","89","93","7","6","L 3"
2015-11-22 00:00:00.000,"TOR","LAC","2015/11/22_TOR:LAC",7,91,80,"LAC","TOR","13","3:30p","AWAY","2016","Toronto Raptors","L","80","91","6","7","L 3"
2015-11-25 00:00:00.000,"DAL","SAS","2015/11/25_DAL:SAS",9,83,88,"DAL","SAS","16","8:30p","HOME","2016","San Antonio Spurs","L","83","88","9","7","L 3"
2015-11-25 00:00:00.000,"NOP","PHO","2015/11/25_NOP:PHO",8,120,114,"PHO","NOP","15","9:00p","AWAY","2016","New Orleans Pelicans","L","114","120","7","8","L 3"
2015-11-27 00:00:00.000,"WAS","BOS","2015/11/27_WAS:BOS",6,78,111,"WAS","BOS","13","7:30p","HOME","2016","Boston Celtics","L","78","111","6","7","L 3"
2015-11-27 00:00:00.000,"MIA","NYK","2015/11/27_MIA:NYK",9,97,78,"NYK","MIA","17","7:30p","AWAY","2016","Miami Heat","L","78","97","8","9","L 3"
2015-12-14 00:00:00.000,"UTA","SAS","2015/12/14_UTA:SAS",10,81,118,"UTA","SAS","23","8:30p","HOME","2016","San Antonio Spurs","L","81","118","10","13","L 3"
2015-12-18 00:00:00.000,"MIL","GSW","2015/12/18_MIL:GSW",10,112,121,"MIL","GSW","28","10:30p","HOME","2016","Golden State Warriors","L","112","121","10","18","L 3"
2015-12-18 00:00:00.000,"ATL","BOS","2015/12/18_ATL:BOS",13,109,101,"BOS","ATL","27","7:30p","AWAY","2016","Atlanta Hawks","L","101","109","14","13","L 3"
2015-12-20 00:00:00.000,"POR","MIA","2015/12/20_POR:MIA",11,109,116,"POR","MIA","29","1:00p","HOME","2016","Miami Heat","L","109","116","11","18","L 3"
2015-12-21 00:00:00.000,"OKC","LAC","2015/12/21_OKC:LAC",13,100,99,"LAC","OKC","29","10:30p","AWAY","2016","Oklahoma City Thunder","L","99","100","16","13","L 3"
2015-12-22 00:00:00.000,"LAL","DEN","2015/12/22_LAL:DEN",17,111,107,"DEN","LAL","28","9:00p","AWAY","2016","Los Angeles Lakers","L","107","111","11","17","L 3"
2015-12-23 00:00:00.000,"DEN","PHO","2015/12/23_DEN:PHO",19,104,96,"PHO","DEN","31","9:00p","AWAY","2016","Denver Nuggets","L","96","104","12","19","L 3"
2015-12-27 00:00:00.000,"LAL","MEM","2015/12/27_LAL:MEM",5,96,112,"LAL","MEM","31","6:00p","HOME","2016","Memphis Grizzlies","L","96","112","5","26","L 3"
2015-12-30 00:00:00.000,"PHI","SAC","2015/12/30_PHI:SAC",20,110,105,"SAC","PHI","32","10:00p","AWAY","2016","Philadelphia 76ers","L","105","110","12","20","L 3"
2016-01-08 00:00:00.000,"OKC","LAL","2016/1/8_OKC:LAL",30,117,113,"LAL","OKC","38","10:30p","AWAY","2016","Oklahoma City Thunder","L","113","117","8","30","L 3"
2016-01-10 00:00:00.000,"NOP","LAC","2016/1/10_NOP:LAC",11,111,114,"NOP","LAC","36","3:30p","HOME","2016","Los Angeles Clippers","L","111","114","11","25","L 3"
2016-01-13 00:00:00.000,"MIA","LAC","2016/1/13_MIA:LAC",22,90,104,"MIA","LAC","39","10:30p","HOME","2016","Los Angeles Clippers","L","90","104","22","17","L 3"
2016-01-15 00:00:00.000,"PHO","BOS","2016/1/15_PHO:BOS",13,103,117,"PHO","BOS","41","7:30p","HOME","2016","Boston Celtics","L","103","117","13","28","L 3"
2016-01-17 00:00:00.000,"HOU","LAL","2016/1/17_HOU:LAL",34,112,95,"LAL","HOU","43","9:30p","AWAY","2016","Houston Rockets","L","95","112","9","34","L 3"
2016-01-18 00:00:00.000,"BRK","TOR","2016/1/18_BRK:TOR",11,100,112,"BRK","TOR","42","7:30p","HOME","2016","Toronto Raptors","L","100","112","11","31","L 3"
2016-01-26 00:00:00.000,"OKC","NYK","2016/1/26_OKC:NYK",25,128,122,"NYK","OKC","47","7:30p","AWAY","2016","Oklahoma City Thunder","L","122","128","22","25","L 3"
2016-01-29 00:00:00.000,"MIN","UTA","2016/1/29_MIN:UTA",14,90,103,"MIN","UTA","48","9:00p","HOME","2016","Utah Jazz","L","90","103","14","34","L 3"
2016-01-31 00:00:00.000,"ATL","MIA","2016/1/31_ATL:MIA",27,87,105,"ATL","MIA","49","6:00p","HOME","2016","Miami Heat","L","87","105","27","22","L 3"
2016-02-01 00:00:00.000,"MIL","SAC","2016/2/1_MIL:SAC",20,104,111,"MIL","SAC","50","10:00p","HOME","2016","Sacramento Kings","L","104","111","20","30","L 3"
2016-02-10 00:00:00.000,"DEN","DET","2016/2/10_DEN:DET",27,103,92,"DET","DEN","54","7:30p","AWAY","2016","Denver Nuggets","L","92","103","27","27","L 3"
2016-02-23 00:00:00.000,"SAC","DEN","2016/2/23_SAC:DEN",35,114,110,"DEN","SAC","57","9:00p","AWAY","2016","Sacramento Kings","L","110","114","22","35","L 3"
2016-02-29 00:00:00.000,"UTA","BOS","2016/2/29_UTA:BOS",28,95,100,"UTA","BOS","59","7:30p","HOME","2016","Boston Celtics","L","95","100","28","31","L 3"
2016-03-01 00:00:00.000,"CHI","MIA","2016/3/1_CHI:MIA",30,111,129,"CHI","MIA","59","7:30p","HOME","2016","Miami Heat","L","111","129","30","29","L 3"
2016-03-06 00:00:00.000,"POR","DET","2016/3/6_POR:DET",33,103,123,"POR","DET","64","6:00p","HOME","2016","Detroit Pistons","L","103","123","33","31","L 3"
2016-03-08 00:00:00.000,"ORL","LAL","2016/3/8_ORL:LAL",27,98,107,"ORL","LAL","63","10:30p","HOME","2016","Los Angeles Lakers","L","98","107","27","36","L 3"
2016-03-09 00:00:00.000,"CLE","SAC","2016/3/9_CLE:SAC",38,120,111,"SAC","CLE","63","10:00p","AWAY","2016","Cleveland Cavaliers","L","111","120","25","38","L 3"
2016-03-12 00:00:00.000,"NOP","MIL","2016/3/12_NOP:MIL",24,92,103,"NOP","MIL","65","7:30p","HOME","2016","Milwaukee Bucks","L","92","103","24","41","L 3"
2016-03-15 00:00:00.000,"SAC","LAL","2016/3/15_SAC:LAL",54,106,98,"LAL","SAC","68","10:30p","AWAY","2016","Sacramento Kings","L","98","106","14","54","L 3"
2016-03-20 00:00:00.000,"ORL","TOR","2016/3/20_ORL:TOR",29,100,105,"ORL","TOR","69","4:30p","HOME","2016","Toronto Raptors","L","100","105","29","40","L 3"
2016-03-20 00:00:00.000,"SAC","NYK","2016/3/20_SAC:NYK",43,88,80,"NYK","SAC","71","7:30p","AWAY","2016","Sacramento Kings","L","80","88","28","43","L 3"
2016-03-22 00:00:00.000,"CHO","BRK","2016/3/22_CHO:BRK",51,105,100,"BRK","CHO","70","7:30p","AWAY","2016","Charlotte Hornets","L","100","105","19","51","L 3"
2016-04-03 00:00:00.000,"DAL","MIN","2016/4/3_DAL:MIN",52,88,78,"MIN","DAL","77","3:30p","AWAY","2016","Dallas Mavericks","L","78","88","25","52","L 3"
2016-04-05 00:00:00.000,"OKC","DEN","2016/4/5_OKC:DEN",47,124,102,"DEN","OKC","79","9:00p","AWAY","2016","Oklahoma City Thunder","L","102","124","32","47","L 3"
2016-04-06 00:00:00.000,"LAC","LAL","2016/4/6_LAC:LAL",62,91,81,"LAL","LAC","78","10:30p","AWAY","2016","Los Angeles Clippers","L","81","91","16","62","L 3"
2016-04-08 00:00:00.000,"MIL","BOS","2016/4/8_MIL:BOS",32,109,124,"MIL","BOS","79","7:30p","HOME","2016","Boston Celtics","L","109","124","32","47","L 3"
2016-10-30 00:00:00.000,"GSW","PHO","2016/10/30_GSW:PHO",3,106,100,"PHO","GSW","3","6:00p","AWAY","2017","Golden State Warriors","L","100","106","0","3","L 3"
2016-11-16 00:00:00.000,"SAS","SAC","2016/11/16_SAS:SAC",8,110,105,"SAC","SAS","12","10:30p","AWAY","2017","San Antonio Spurs","L","105","110","4","8","L 3"
2016-11-28 00:00:00.000,"ATL","GSW","2016/11/28_ATL:GSW",10,100,105,"ATL","GSW","18","10:30p","HOME","2017","Golden State Warriors","L","100","105","10","8","L 3"
2016-12-03 00:00:00.000,"DEN","UTA","2016/12/3_DEN:UTA",7,98,105,"DEN","UTA","20","9:00p","HOME","2017","Utah Jazz","L","98","105","7","13","L 3"
2016-12-04 00:00:00.000,"SAC","NYK","2016/12/4_SAC:NYK",7,98,106,"SAC","NYK","20","7:30p","HOME","2017","New York Knicks","L","98","106","7","13","L 3"
2016-12-07 00:00:00.000,"IND","PHO","2016/12/7_IND:PHO",16,109,94,"PHO","IND","22","9:00p","AWAY","2017","Indiana Pacers","L","94","109","6","16","L 3"
2016-12-20 00:00:00.000,"POR","SAC","2016/12/20_POR:SAC",13,121,126,"POR","SAC","30","10:30p","HOME","2017","Sacramento Kings","L","121","126","13","17","L 3"
2016-12-23 00:00:00.000,"TOR","UTA","2016/12/23_TOR:UTA",13,104,98,"UTA","TOR","31","9:00p","AWAY","2017","Toronto Raptors","L","98","104","18","13","L 3"
2016-12-26 00:00:00.000,"PHI","SAC","2016/12/26_PHI:SAC",7,100,102,"PHI","SAC","30","10:30p","HOME","2017","Sacramento Kings","L","100","102","7","23","L 3"
2017-01-01 00:00:00.000,"TOR","LAL","2017/1/1_TOR:LAL",25,123,114,"LAL","TOR","37","9:30p","AWAY","2017","Toronto Raptors","L","114","123","12","25","L 3"
2017-01-03 00:00:00.000,"SAC","DEN","2017/1/3_SAC:DEN",21,120,113,"DEN","SAC","35","9:00p","AWAY","2017","Sacramento Kings","L","113","120","14","21","L 3"
2017-01-08 00:00:00.000,"ORL","LAL","2017/1/8_ORL:LAL",16,95,111,"ORL","LAL","39","9:30p","HOME","2017","Los Angeles Lakers","L","95","111","16","23","L 3"
2017-01-13 00:00:00.000,"DET","UTA","2017/1/13_DET:UTA",18,77,110,"DET","UTA","42","10:30p","HOME","2017","Utah Jazz","L","77","110","18","24","L 3"
2017-01-14 00:00:00.000,"LAL","LAC","2017/1/14_LAL:LAC",15,97,113,"LAL","LAC","44","3:30p","HOME","2017","Los Angeles Clippers","L","97","113","15","29","L 3"
2017-01-25 00:00:00.000,"MIA","BRK","2017/1/25_MIA:BRK",36,109,106,"BRK","MIA","45","7:30p","AWAY","2017","Miami Heat","L","106","109","9","36","L 3"
2017-01-26 00:00:00.000,"LAL","UTA","2017/1/26_LAL:UTA",16,88,96,"LAL","UTA","50","10:30p","HOME","2017","Utah Jazz","L","88","96","16","34","L 3"
2017-01-27 00:00:00.000,"CHO","NYK","2017/1/27_CHO:NYK",23,107,110,"CHO","NYK","47","7:30p","HOME","2017","New York Knicks","L","107","110","23","24","L 3"
2017-02-03 00:00:00.000,"PHO","SAC","2017/2/3_PHO:SAC",31,105,103,"SAC","PHO","50","10:30p","AWAY","2017","Phoenix Suns","L","103","105","19","31","L 3"
2017-02-13 00:00:00.000,"LAC","UTA","2017/2/13_LAC:UTA",22,88,72,"UTA","LAC","56","9:00p","AWAY","2017","Los Angeles Clippers","L","72","88","34","22","L 3"
2017-03-01 00:00:00.000,"BRK","SAC","2017/3/1_BRK:SAC",36,109,100,"SAC","BRK","61","10:30p","AWAY","2017","Brooklyn Nets","L","100","109","25","36","L 3"
2017-03-06 00:00:00.000,"GSW","ATL","2017/3/6_GSW:ATL",29,119,111,"ATL","GSW","63","7:30p","AWAY","2017","Golden State Warriors","L","111","119","34","29","L 3"
2017-03-09 00:00:00.000,"PHI","POR","2017/3/9_PHI:POR",23,108,114,"PHI","POR","64","10:00p","HOME","2017","Portland Trail Blazers","L","108","114","23","41","L 3"
2017-03-16 00:00:00.000,"LAC","DEN","2017/3/16_LAC:DEN",40,114,129,"LAC","DEN","69","9:00p","HOME","2017","Denver Nuggets","L","114","129","40","29","L 3"
2017-03-18 00:00:00.000,"POR","ATL","2017/3/18_POR:ATL",32,113,97,"ATL","POR","69","6:00p","AWAY","2017","Portland Trail Blazers","L","97","113","37","32","L 3"
2017-03-19 00:00:00.000,"MIN","NOP","2017/3/19_MIN:NOP",28,109,123,"MIN","NOP","69","6:00p","HOME","2017","New Orleans Pelicans","L","109","123","28","41","L 3"
2017-03-22 00:00:00.000,"MIL","SAC","2017/3/22_MIL:SAC",44,116,98,"SAC","MIL","71","10:30p","AWAY","2017","Milwaukee Bucks","L","98","116","27","44","L 3"
2017-03-22 00:00:00.000,"NYK","UTA","2017/3/22_NYK:UTA",27,101,108,"NYK","UTA","71","10:30p","HOME","2017","Utah Jazz","L","101","108","27","44","L 3"
2017-04-07 00:00:00.000,"NOP","DEN","2017/4/7_NOP:DEN",33,106,122,"NOP","DEN","79","9:00p","HOME","2017","Denver Nuggets","L","106","122","33","46","L 3"
